rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
51,0.9355912564245428,0.03943349783554816,52,0.9840045577599664,0.0107973298794019,54,0.9781334569180249,0.015067808072730405,51,0.938074712643678,0.03610881732560188,"{'max_depth': 3, 'min_child_weight': 1}"
50,0.9356552088601854,0.0403408205357072,49,0.9843324363387698,0.011042220524901543,51,0.9787073690884756,0.015735986999650002,50,0.9382343550446999,0.036812526916260364,"{'max_depth': 3, 'min_child_weight': 2}"
49,0.9357692680391014,0.040275732376380186,50,0.9843274411423136,0.010864578277970787,49,0.9791422676023169,0.0148956614101398,49,0.9383780332056194,0.03675909716217053,"{'max_depth': 3, 'min_child_weight': 3}"
52,0.9343872141864189,0.040309035406343244,53,0.9839725528226733,0.01078381754280055,53,0.9783746391177299,0.015233252661978374,53,0.937037037037037,0.03672855774149278,"{'max_depth': 3, 'min_child_weight': 4}"
53,0.9343583876224774,0.04207521089054128,54,0.9838891202990105,0.011211135515786229,52,0.9785007113720703,0.015625887578766606,52,0.9371487867177523,0.038329824656687786,"{'max_depth': 3, 'min_child_weight': 5}"
54,0.9342747348168056,0.039829338367500466,51,0.9840243881801826,0.010887359464240383,50,0.9790576060226799,0.014660136496531773,54,0.9368933588761175,0.03628755001829649,"{'max_depth': 3, 'min_child_weight': 6}"
43,0.962339476601505,0.02776973926956494,43,0.9948869882676089,0.004510746699247899,43,0.9932781596456582,0.006111560477094661,43,0.9635696040868454,0.026209499947242875,"{'max_depth': 4, 'min_child_weight': 1}"
46,0.9611160463114882,0.029187805308573556,45,0.9945432958143108,0.0048223324726558965,46,0.992656829121161,0.006657141507560969,46,0.9624361430395914,0.027540447286293075,"{'max_depth': 4, 'min_child_weight': 2}"
44,0.961865041874668,0.028609896475368754,44,0.9946004780708837,0.004944171475490367,44,0.9928729658202172,0.006734617956270753,44,0.9631226053639848,0.02703736242806927,"{'max_depth': 4, 'min_child_weight': 3}"
45,0.9614605463167653,0.028954274135692674,46,0.9945109289801317,0.005055852621745682,45,0.9926692442050973,0.007026660929463635,45,0.9627713920817369,0.027296684580184864,"{'max_depth': 4, 'min_child_weight': 4}"
