rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
21,0.9755135947077198,0.018780810615729896,21,0.9985557204989813,0.0016331206616933222,25,0.99815906625363,0.0021960299388058026,21,0.9761973180076629,0.01803891317569398,"{'reg_alpha': 0.01, 'reg_lambda': 2}"
14,0.9756736811971368,0.018768994228557382,19,0.998564732241159,0.0015754286809880602,30,0.9981393114092025,0.002101881561295001,14,0.9763569604086847,0.018002000867080783,"{'reg_alpha': 0.01, 'reg_lambda': 3}"
26,0.9753425286765335,0.01780496066449877,31,0.998510363605447,0.0016397020052370639,32,0.9981333007621421,0.0020909635864625378,27,0.9759897828863346,0.01712207731064823,"{'reg_alpha': 0.02, 'reg_lambda': 0}"
39,0.9747110381503286,0.018203439378790126,35,0.9985009644806869,0.001678376804395652,27,0.9981450490942254,0.0021183838265118105,39,0.9753991060025543,0.017510988603605955,"{'reg_alpha': 0.02, 'reg_lambda': 0.01}"
8,0.9760863250594042,0.01736752806142075,30,0.9985172574862705,0.0017217660181709517,26,0.9981504478486249,0.0022200764362379703,8,0.9767081736909324,0.016725800713857077,"{'reg_alpha': 0.02, 'reg_lambda': 0.02}"
23,0.9754352479732862,0.01701710190197122,8,0.9985987530970218,0.0015572244592486348,7,0.9982630598548254,0.0020442345516715997,23,0.9760696040868455,0.016394691654407247,"{'reg_alpha': 0.02, 'reg_lambda': 0.05}"
11,0.9758838479139242,0.017132076242624066,29,0.9985182616227009,0.0016571452954314589,37,0.9981060913477388,0.002234889297867126,11,0.9765006385696042,0.016515745168586726,"{'reg_alpha': 0.02, 'reg_lambda': 0.1}"
5,0.9763713575913261,0.017219735614516878,11,0.9985855846377932,0.001539883549707505,18,0.9981975390300315,0.002071853488007514,5,0.9769795657726691,0.01659433421551232,"{'reg_alpha': 0.02, 'reg_lambda': 0.5}"
35,0.9749464491979815,0.018607354772238623,39,0.998479011101977,0.0017202344277376176,40,0.9980896318779194,0.0022510157056720463,34,0.9756385696040869,0.01788532178441483,"{'reg_alpha': 0.02, 'reg_lambda': 1}"
33,0.9749663555038947,0.018435660997115615,12,0.9985797356705142,0.0016187699881791903,14,0.9982224526866696,0.00210014558776632,33,0.9756704980842912,0.017702132477277626,"{'reg_alpha': 0.02, 'reg_lambda': 2}"
10,0.975942261887558,0.01846843312617698,4,0.998613353852377,0.0015651205559813037,16,0.9982196445524364,0.0021158775835856034,10,0.9766123882503193,0.017726274120854976,"{'reg_alpha': 0.02, 'reg_lambda': 3}"
36,0.9748493462642683,0.017719772910616577,33,0.9985016143659402,0.0016561668719406882,28,0.9981442873585852,0.0021295279489511017,36,0.9755268199233716,0.017064017856631822,"{'reg_alpha': 0.05, 'reg_lambda': 0}"
42,0.9746126395449528,0.01787557445957352,48,0.9984196064926951,0.0016659629348761132,44,0.9980321658411615,0.002132942094197003,42,0.975287356321839,0.01721227914119807,"{'reg_alpha': 0.05, 'reg_lambda': 0.01}"
25,0.9753778502898538,0.017678306460593683,15,0.9985744550342609,0.0015050709155651502,15,0.9982218288106633,0.0019475683845032923,25,0.9760376756066412,0.01702243199394798,"{'reg_alpha': 0.05, 'reg_lambda': 0.02}"
24,0.9754093613819441,0.017813356737146308,16,0.9985743301543494,0.001577042700226665,12,0.9982254586999997,0.002043267811999116,23,0.9760696040868455,0.017158803129131445,"{'reg_alpha': 0.05, 'reg_lambda': 0.05}"
13,0.9757841078678771,0.0173586736245073,20,0.9985580295030575,0.0016234067684344755,20,0.9981943165329069,0.0021006584824782813,13,0.9764048531289911,0.016738001385256544,"{'reg_alpha': 0.05, 'reg_lambda': 0.1}"
18,0.9755817196493435,0.01828326179983068,6,0.9986035367621993,0.0015541949883014937,4,0.998278401145846,0.0019989866233954003,18,0.9762452107279694,0.017578984406223054,"{'reg_alpha': 0.05, 'reg_lambda': 0.5}"
16,0.9756415257831584,0.017460842122354193,14,0.998575951044628,0.0015613714745890321,13,0.9982239515505004,0.002017049851374754,16,0.976293103448276,0.016794729611920356,"{'reg_alpha': 0.05, 'reg_lambda': 1}"
29,0.9752837894270352,0.018047109799612375,37,0.9984987701622441,0.0016360073485008563,39,0.9980989014413518,0.0021372434784675785,28,0.9759418901660281,0.017351050724959287,"{'reg_alpha': 0.05, 'reg_lambda': 2}"
1,0.9767109189137277,0.01757400439547271,27,0.9985302144142205,0.0016602746829560418,33,0.9981271527626013,0.002189795774839872,1,0.9773148148148149,0.01692235053663038,"{'reg_alpha': 0.05, 'reg_lambda': 3}"
43,0.9745768422781611,0.017967595288381426,24,0.9985341646971321,0.0015974321429989974,31,0.9981367367493668,0.0021122444898512612,43,0.9752713920817369,0.017285254707569416,"{'reg_alpha': 0.1, 'reg_lambda': 0}"
47,0.9744166071574218,0.01798767148369836,25,0.9985320799671825,0.0016617136970500349,23,0.9981716334607919,0.0021631620658189594,47,0.9751117496807152,0.017301613010389502,"{'reg_alpha': 0.1, 'reg_lambda': 0.01}"
44,0.9744726662927292,0.01888368487675731,26,0.9985313153962965,0.0015251888468440313,17,0.9982162041360126,0.0019134054809268242,44,0.9752075351213282,0.018136009131312678,"{'reg_alpha': 0.1, 'reg_lambda': 0.02}"
6,0.9762733711526925,0.017166193959307238,2,0.9986260202433904,0.001508350994568152,2,0.9983062273069365,0.001923443307897355,6,0.9768837803320561,0.01655635632207903,"{'reg_alpha': 0.1, 'reg_lambda': 0.05}"
28,0.9752898015473622,0.017911480733826472,32,0.99850806224708,0.0016445906964374696,21,0.9981814683412873,0.0020584419126670646,28,0.9759418901660281,0.017241128019548996,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
12,0.9758141464556246,0.0176675030298662,7,0.9986007129470599,0.0015577939452176468,8,0.9982545827083162,0.0020320960437351337,12,0.9764687100893997,0.016988861992453957,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
19,0.9755712094010475,0.01770714139477243,18,0.998565726183311,0.001587929899957508,19,0.9981973816720358,0.0020739851868790404,19,0.9762132822477649,0.01703295393868053,"{'reg_alpha': 0.1, 'reg_lambda': 1}"
38,0.9747387185664506,0.01930639252467273,47,0.9984207431547458,0.001777565115388233,43,0.9980331534272114,0.002269986621129374,37,0.9754469987228609,0.018529978948165916,"{'reg_alpha': 0.1, 'reg_lambda': 2}"
