nohup: ignoring input
experiment: HUVEC kmer_rf
trainSet len:[X=54800,y=54800]
testSet len:[X=3192,y=3192]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 4, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=3192, TP=62, TN=2993, FP=47, FN=90; precision=0.569, recall=0.408
accuracy: (test=0.957) average_precision: (test=0.398) balanced_accuracy: (test=0.696) f1: (test=0.475) roc_auc: (test=0.775) 2.74s
[fit 2/34] END n_estimators=20; total=3192, TP=66, TN=3005, FP=35, FN=86; precision=0.653, recall=0.434
accuracy: (test=0.962) average_precision: (test=0.458) balanced_accuracy: (test=0.711) f1: (test=0.522) roc_auc: (test=0.834) 3.74s
[fit 3/34] END n_estimators=30; total=3192, TP=75, TN=3009, FP=31, FN=77; precision=0.708, recall=0.493
accuracy: (test=0.966) average_precision: (test=0.528) balanced_accuracy: (test=0.742) f1: (test=0.581) roc_auc: (test=0.849) 5.28s
[fit 4/34] END n_estimators=40; total=3192, TP=67, TN=3011, FP=29, FN=85; precision=0.698, recall=0.441
accuracy: (test=0.964) average_precision: (test=0.525) balanced_accuracy: (test=0.716) f1: (test=0.540) roc_auc: (test=0.863) 6.91s
[fit 5/34] END n_estimators=50; total=3192, TP=63, TN=3011, FP=29, FN=89; precision=0.685, recall=0.414
accuracy: (test=0.963) average_precision: (test=0.541) balanced_accuracy: (test=0.702) f1: (test=0.516) roc_auc: (test=0.862) 8.42s
[fit 6/34] END n_estimators=60; total=3192, TP=73, TN=3008, FP=32, FN=79; precision=0.695, recall=0.480
accuracy: (test=0.965) average_precision: (test=0.548) balanced_accuracy: (test=0.735) f1: (test=0.568) roc_auc: (test=0.872) 10.02s
[fit 7/34] END n_estimators=70; total=3192, TP=65, TN=3006, FP=34, FN=87; precision=0.657, recall=0.428
