nohup: ignoring input
experiment: K562 kmer_rf
trainSet len:[X=71150,y=71150]
testSet len:[X=4147,y=4147]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 5, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=4147, TP=106, TN=3898, FP=52, FN=91; precision=0.671, recall=0.538
accuracy: (test=0.966) average_precision: (test=0.585) balanced_accuracy: (test=0.762) f1: (test=0.597) roc_auc: (test=0.890) 3.43s
[fit 2/34] END n_estimators=20; total=4147, TP=107, TN=3897, FP=53, FN=90; precision=0.669, recall=0.543
accuracy: (test=0.966) average_precision: (test=0.629) balanced_accuracy: (test=0.765) f1: (test=0.599) roc_auc: (test=0.904) 5.03s
[fit 3/34] END n_estimators=30; total=4147, TP=115, TN=3914, FP=36, FN=82; precision=0.762, recall=0.584
accuracy: (test=0.972) average_precision: (test=0.681) balanced_accuracy: (test=0.787) f1: (test=0.661) roc_auc: (test=0.909) 7.53s
[fit 4/34] END n_estimators=40; total=4147, TP=108, TN=3912, FP=38, FN=89; precision=0.740, recall=0.548
accuracy: (test=0.969) average_precision: (test=0.687) balanced_accuracy: (test=0.769) f1: (test=0.630) roc_auc: (test=0.904) 9.47s
[fit 5/34] END n_estimators=50; total=4147, TP=113, TN=3921, FP=29, FN=84; precision=0.796, recall=0.574
accuracy: (test=0.973) average_precision: (test=0.693) balanced_accuracy: (test=0.783) f1: (test=0.667) roc_auc: (test=0.912) 12.02s
[fit 6/34] END n_estimators=60; total=4147, TP=111, TN=3913, FP=37, FN=86; precision=0.750, recall=0.563
accuracy: (test=0.970) average_precision: (test=0.700) balanced_accuracy: (test=0.777) f1: (test=0.643) roc_auc: (test=0.918) 14.10s
[fit 7/34] END n_estimators=70; total=4147, TP=118, TN=3917, FP=33, FN=79; precision=0.781, recall=0.599
accuracy: (test=0.973) average_precision: (test=0.722) balanced_accuracy: (test=0.795) f1: (test=0.678) roc_auc: (test=0.925) 16.27s
[fit 8/34] END n_estimators=80; total=4147, TP=115, TN=3912, FP=38, FN=82; precision=0.752, recall=0.584
accuracy: (test=0.971) average_precision: (test=0.705) balanced_accuracy: (test=0.787) f1: (test=0.657) roc_auc: (test=0.910) 18.70s
[fit 9/34] END n_estimators=90; total=4147, TP=118, TN=3914, FP=36, FN=79; precision=0.766, recall=0.599
accuracy: (test=0.972) average_precision: (test=0.713) balanced_accuracy: (test=0.795) f1: (test=0.672) roc_auc: (test=0.917) 20.98s
[fit 10/34] END n_estimators=100; total=4147, TP=115, TN=3910, FP=40, FN=82; precision=0.742, recall=0.584
accuracy: (test=0.971) average_precision: (test=0.710) balanced_accuracy: (test=0.787) f1: (test=0.653) roc_auc: (test=0.917) 24.09s
[fit 11/34] END n_estimators=110; total=4147, TP=117, TN=3914, FP=36, FN=80; precision=0.765, recall=0.594
accuracy: (test=0.972) average_precision: (test=0.709) balanced_accuracy: (test=0.792) f1: (test=0.669) roc_auc: (test=0.914) 26.73s
[fit 12/34] END n_estimators=120; total=4147, TP=110, TN=3911, FP=39, FN=87; precision=0.738, recall=0.558
accuracy: (test=0.970) average_precision: (test=0.699) balanced_accuracy: (test=0.774) f1: (test=0.636) roc_auc: (test=0.919) 30.33s
[fit 13/34] END n_estimators=130; total=4147, TP=116, TN=3908, FP=42, FN=81; precision=0.734, recall=0.589
accuracy: (test=0.970) average_precision: (test=0.716) balanced_accuracy: (test=0.789) f1: (test=0.654) roc_auc: (test=0.920) 31.88s
[fit 14/34] END n_estimators=140; total=4147, TP=113, TN=3917, FP=33, FN=84; precision=0.774, recall=0.574
accuracy: (test=0.972) average_precision: (test=0.706) balanced_accuracy: (test=0.783) f1: (test=0.659) roc_auc: (test=0.909) 34.85s
[fit 15/34] END n_estimators=150; total=4147, TP=109, TN=3918, FP=32, FN=88; precision=0.773, recall=0.553
accuracy: (test=0.971) average_precision: (test=0.709) balanced_accuracy: (test=0.773) f1: (test=0.645) roc_auc: (test=0.921) 36.67s
[fit 16/34] END n_estimators=160; total=4147, TP=114, TN=3910, FP=40, FN=83; precision=0.740, recall=0.579
accuracy: (test=0.970) average_precision: (test=0.714) balanced_accuracy: (test=0.784) f1: (test=0.650) roc_auc: (test=0.920) 39.46s
[fit 17/34] END n_estimators=170; total=4147, TP=116, TN=3914, FP=36, FN=81; precision=0.763, recall=0.589
accuracy: (test=0.972) average_precision: (test=0.707) balanced_accuracy: (test=0.790) f1: (test=0.665) roc_auc: (test=0.912) 41.08s
[fit 18/34] END n_estimators=180; total=4147, TP=113, TN=3909, FP=41, FN=84; precision=0.734, recall=0.574
accuracy: (test=0.970) average_precision: (test=0.707) balanced_accuracy: (test=0.782) f1: (test=0.644) roc_auc: (test=0.920) 43.54s
[fit 19/34] END n_estimators=190; total=4147, TP=113, TN=3913, FP=37, FN=84; precision=0.753, recall=0.574
accuracy: (test=0.971) average_precision: (test=0.706) balanced_accuracy: (test=0.782) f1: (test=0.651) roc_auc: (test=0.915) 47.24s
[fit 20/34] END n_estimators=200; total=4147, TP=117, TN=3914, FP=36, FN=80; precision=0.765, recall=0.594
accuracy: (test=0.972) average_precision: (test=0.715) balanced_accuracy: (test=0.792) f1: (test=0.669) roc_auc: (test=0.914) 49.04s
[fit 21/34] END n_estimators=210; total=4147, TP=117, TN=3916, FP=34, FN=80; precision=0.775, recall=0.594
accuracy: (test=0.973) average_precision: (test=0.717) balanced_accuracy: (test=0.793) f1: (test=0.672) roc_auc: (test=0.917) 51.17s
[fit 22/34] END n_estimators=220; total=4147, TP=113, TN=3912, FP=38, FN=84; precision=0.748, recall=0.574
accuracy: (test=0.971) average_precision: (test=0.717) balanced_accuracy: (test=0.782) f1: (test=0.649) roc_auc: (test=0.918) 53.01s
[fit 23/34] END n_estimators=230; total=4147, TP=113, TN=3915, FP=35, FN=84; precision=0.764, recall=0.574
accuracy: (test=0.971) average_precision: (test=0.722) balanced_accuracy: (test=0.782) f1: (test=0.655) roc_auc: (test=0.923) 55.18s
[fit 24/34] END n_estimators=240; total=4147, TP=116, TN=3913, FP=37, FN=81; precision=0.758, recall=0.589
accuracy: (test=0.972) average_precision: (test=0.717) balanced_accuracy: (test=0.790) f1: (test=0.663) roc_auc: (test=0.922) 56.97s
[fit 25/34] END n_estimators=250; total=4147, TP=113, TN=3914, FP=36, FN=84; precision=0.758, recall=0.574
accuracy: (test=0.971) average_precision: (test=0.711) balanced_accuracy: (test=0.782) f1: (test=0.653) roc_auc: (test=0.913) 1.01min
[fit 26/34] END n_estimators=260; total=4147, TP=116, TN=3909, FP=41, FN=81; precision=0.739, recall=0.589
accuracy: (test=0.971) average_precision: (test=0.717) balanced_accuracy: (test=0.789) f1: (test=0.655) roc_auc: (test=0.916) 1.03min
[fit 27/34] END n_estimators=270; total=4147, TP=114, TN=3911, FP=39, FN=83; precision=0.745, recall=0.579
accuracy: (test=0.971) average_precision: (test=0.717) balanced_accuracy: (test=0.784) f1: (test=0.651) roc_auc: (test=0.916) 1.06min
[fit 28/34] END n_estimators=280; total=4147, TP=115, TN=3913, FP=37, FN=82; precision=0.757, recall=0.584
accuracy: (test=0.971) average_precision: (test=0.721) balanced_accuracy: (test=0.787) f1: (test=0.659) roc_auc: (test=0.917) 1.10min
[fit 29/34] END n_estimators=290; total=4147, TP=116, TN=3915, FP=35, FN=81; precision=0.768, recall=0.589
accuracy: (test=0.972) average_precision: (test=0.723) balanced_accuracy: (test=0.790) f1: (test=0.667) roc_auc: (test=0.927) 1.14min
