nohup: ignoring input
experiment: HeLa-S3 kmer_rf
trainSet len:[X=62640,y=62640]
testSet len:[X=3654,y=3654]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 4, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=3654, TP=94, TN=3445, FP=35, FN=80; precision=0.729, recall=0.540
accuracy: (test=0.969) average_precision: (test=0.602) balanced_accuracy: (test=0.765) f1: (test=0.620) roc_auc: (test=0.881) 2.98s
[fit 2/34] END n_estimators=20; total=3654, TP=110, TN=3448, FP=32, FN=64; precision=0.775, recall=0.632
accuracy: (test=0.974) average_precision: (test=0.726) balanced_accuracy: (test=0.811) f1: (test=0.696) roc_auc: (test=0.924) 3.99s
[fit 3/34] END n_estimators=30; total=3654, TP=115, TN=3457, FP=23, FN=59; precision=0.833, recall=0.661
accuracy: (test=0.978) average_precision: (test=0.768) balanced_accuracy: (test=0.827) f1: (test=0.737) roc_auc: (test=0.936) 5.91s
[fit 4/34] END n_estimators=40; total=3654, TP=113, TN=3450, FP=30, FN=61; precision=0.790, recall=0.649
accuracy: (test=0.975) average_precision: (test=0.743) balanced_accuracy: (test=0.820) f1: (test=0.713) roc_auc: (test=0.925) 7.14s
[fit 5/34] END n_estimators=50; total=3654, TP=115, TN=3457, FP=23, FN=59; precision=0.833, recall=0.661
accuracy: (test=0.978) average_precision: (test=0.778) balanced_accuracy: (test=0.827) f1: (test=0.737) roc_auc: (test=0.938) 8.84s
[fit 6/34] END n_estimators=60; total=3654, TP=114, TN=3458, FP=22, FN=60; precision=0.838, recall=0.655
accuracy: (test=0.978) average_precision: (test=0.779) balanced_accuracy: (test=0.824) f1: (test=0.735) roc_auc: (test=0.945) 10.84s
[fit 7/34] END n_estimators=70; total=3654, TP=118, TN=3457, FP=23, FN=56; precision=0.837, recall=0.678
accuracy: (test=0.978) average_precision: (test=0.773) balanced_accuracy: (test=0.836) f1: (test=0.749) roc_auc: (test=0.937) 13.11s
[fit 8/34] END n_estimators=80; total=3654, TP=114, TN=3455, FP=25, FN=60; precision=0.820, recall=0.655
accuracy: (test=0.977) average_precision: (test=0.775) balanced_accuracy: (test=0.824) f1: (test=0.728) roc_auc: (test=0.935) 15.02s
[fit 9/34] END n_estimators=90; total=3654, TP=112, TN=3456, FP=24, FN=62; precision=0.824, recall=0.644
accuracy: (test=0.976) average_precision: (test=0.783) balanced_accuracy: (test=0.818) f1: (test=0.723) roc_auc: (test=0.944) 16.83s
[fit 10/34] END n_estimators=100; total=3654, TP=116, TN=3458, FP=22, FN=58; precision=0.841, recall=0.667
accuracy: (test=0.978) average_precision: (test=0.784) balanced_accuracy: (test=0.830) f1: (test=0.744) roc_auc: (test=0.942) 18.53s
[fit 11/34] END n_estimators=110; total=3654, TP=115, TN=3452, FP=28, FN=59; precision=0.804, recall=0.661
accuracy: (test=0.976) average_precision: (test=0.786) balanced_accuracy: (test=0.826) f1: (test=0.726) roc_auc: (test=0.943) 20.74s
[fit 12/34] END n_estimators=120; total=3654, TP=118, TN=3456, FP=24, FN=56; precision=0.831, recall=0.678
accuracy: (test=0.978) average_precision: (test=0.779) balanced_accuracy: (test=0.836) f1: (test=0.747) roc_auc: (test=0.939) 23.58s
[fit 13/34] END n_estimators=130; total=3654, TP=116, TN=3460, FP=20, FN=58; precision=0.853, recall=0.667
accuracy: (test=0.979) average_precision: (test=0.795) balanced_accuracy: (test=0.830) f1: (test=0.748) roc_auc: (test=0.946) 30.75s
[fit 14/34] END n_estimators=140; total=3654, TP=112, TN=3457, FP=23, FN=62; precision=0.830, recall=0.644
accuracy: (test=0.977) average_precision: (test=0.789) balanced_accuracy: (test=0.819) f1: (test=0.725) roc_auc: (test=0.938) 34.03s
[fit 15/34] END n_estimators=150; total=3654, TP=115, TN=3456, FP=24, FN=59; precision=0.827, recall=0.661
accuracy: (test=0.977) average_precision: (test=0.789) balanced_accuracy: (test=0.827) f1: (test=0.735) roc_auc: (test=0.937) 36.23s
[fit 16/34] END n_estimators=160; total=3654, TP=114, TN=3454, FP=26, FN=60; precision=0.814, recall=0.655
