rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
2,63,62,2,2,"{'reg_alpha': 0, 'reg_lambda': 0}"
2,66,64,2,2,"{'reg_alpha': 0, 'reg_lambda': 0.01}"
78,71,25,78,78,"{'reg_alpha': 0, 'reg_lambda': 0.02}"
1,21,63,1,1,"{'reg_alpha': 0, 'reg_lambda': 0.05}"
2,7,31,2,2,"{'reg_alpha': 0, 'reg_lambda': 0.1}"
2,75,71,2,2,"{'reg_alpha': 0, 'reg_lambda': 0.5}"
69,75,74,69,69,"{'reg_alpha': 0, 'reg_lambda': 1}"
2,28,1,2,2,"{'reg_alpha': 0, 'reg_lambda': 2}"
2,22,10,2,2,"{'reg_alpha': 0, 'reg_lambda': 3}"
69,69,77,69,69,"{'reg_alpha': 0.01, 'reg_lambda': 0}"
2,66,64,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 0.01}"
2,70,58,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 0.02}"
2,17,59,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 0.05}"
69,41,36,69,69,"{'reg_alpha': 0.01, 'reg_lambda': 0.1}"
2,75,71,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 0.5}"
60,58,52,60,60,"{'reg_alpha': 0.01, 'reg_lambda': 1}"
2,28,1,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 2}"
2,22,10,2,2,"{'reg_alpha': 0.01, 'reg_lambda': 3}"
2,66,64,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 0}"
2,45,30,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 0.01}"
2,17,59,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 0.02}"
2,7,31,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 0.05}"
2,7,31,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 0.1}"
69,75,73,69,69,"{'reg_alpha': 0.02, 'reg_lambda': 0.5}"
60,58,52,60,60,"{'reg_alpha': 0.02, 'reg_lambda': 1}"
2,28,1,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 2}"
2,25,13,2,2,"{'reg_alpha': 0.02, 'reg_lambda': 3}"
69,15,50,69,69,"{'reg_alpha': 0.05, 'reg_lambda': 0}"
2,7,31,2,2,"{'reg_alpha': 0.05, 'reg_lambda': 0.01}"
69,15,50,69,69,"{'reg_alpha': 0.05, 'reg_lambda': 0.02}"
2,7,31,2,2,"{'reg_alpha': 0.05, 'reg_lambda': 0.05}"
2,34,6,2,2,"{'reg_alpha': 0.05, 'reg_lambda': 0.1}"
60,79,75,60,60,"{'reg_alpha': 0.05, 'reg_lambda': 0.5}"
60,61,56,60,60,"{'reg_alpha': 0.05, 'reg_lambda': 1}"
2,32,5,2,2,"{'reg_alpha': 0.05, 'reg_lambda': 2}"
81,35,24,81,81,"{'reg_alpha': 0.05, 'reg_lambda': 3}"
69,40,78,69,69,"{'reg_alpha': 0.1, 'reg_lambda': 0}"
2,72,79,2,2,"{'reg_alpha': 0.1, 'reg_lambda': 0.01}"
2,72,79,2,2,"{'reg_alpha': 0.1, 'reg_lambda': 0.02}"
69,33,70,69,69,"{'reg_alpha': 0.1, 'reg_lambda': 0.05}"
2,72,79,2,2,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
60,79,75,60,60,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
2,52,46,2,2,"{'reg_alpha': 0.1, 'reg_lambda': 1}"
2,28,1,2,2,"{'reg_alpha': 0.1, 'reg_lambda': 2}"
80,81,67,80,80,"{'reg_alpha': 0.1, 'reg_lambda': 3}"
2,47,37,2,2,"{'reg_alpha': 0.5, 'reg_lambda': 0}"
2,47,37,2,2,"{'reg_alpha': 0.5, 'reg_lambda': 0.01}"
2,47,37,2,2,"{'reg_alpha': 0.5, 'reg_lambda': 0.02}"
2,47,37,2,2,"{'reg_alpha': 0.5, 'reg_lambda': 0.05}"
2,47,41,2,2,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
60,52,46,60,60,"{'reg_alpha': 0.5, 'reg_lambda': 0.5}"
60,62,61,60,60,"{'reg_alpha': 0.5, 'reg_lambda': 1}"
