rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
10,0.976855100311335,0.017182154126109347,21,0.9985564642298392,0.0014201009424812917,20,0.9982688761302457,0.0017324486680873818,10,0.9774279690794098,0.01653848515949414,"{'max_depth': 8, 'min_child_weight': 5}"
18,0.9760025983934598,0.01780866070796763,20,0.9985622935729073,0.0014586363103402896,19,0.9982723678258365,0.0017906828450451324,18,0.976612789880534,0.017120090139394823,"{'max_depth': 8, 'min_child_weight': 6}"
5,0.9774825036778297,0.016225495405020458,2,0.9989112580792996,0.0010935873096100022,2,0.9986714040726851,0.0013582562908387255,4,0.9780604356992271,0.01563893471342497,"{'max_depth': 9, 'min_child_weight': 1}"
22,0.9756506656993459,0.01773939233892605,5,0.9987872497194962,0.0011967662250274333,5,0.998569389050496,0.0014391552263912039,22,0.9763176387912861,0.01703667224826958,"{'max_depth': 9, 'min_child_weight': 2}"
20,0.9759002781846394,0.01746967127721021,10,0.998712039144108,0.0012743139872231522,9,0.9984432125548824,0.0015747303005441608,20,0.9765284609978917,0.016797413570308777,"{'max_depth': 9, 'min_child_weight': 3}"
24,0.9755827787323996,0.017466210104387977,15,0.9986421798700992,0.0013484361760489714,14,0.9983699878399792,0.001643991180324306,23,0.9762333099086437,0.016779316923203298,"{'max_depth': 9, 'min_child_weight': 4}"
15,0.9762541398879199,0.017655407875646692,22,0.9985492027370849,0.0013877834663176733,22,0.9981979459220977,0.0017502058911944257,15,0.976865776528461,0.016971290932875756,"{'max_depth': 9, 'min_child_weight': 5}"
25,0.9755028462510047,0.01826933223949875,23,0.9985309620885285,0.0014298132791959817,26,0.9981717408490487,0.0018276920595288494,25,0.976163035839775,0.017529987264609803,"{'max_depth': 9, 'min_child_weight': 6}"
8,0.9772217612566667,0.016417180521622964,1,0.9989247499170342,0.0010472343502665445,1,0.9987307466671382,0.0012419201516204403,8,0.9778074490512999,0.015828516046529045,"{'max_depth': 10, 'min_child_weight': 1}"
14,0.9763646134594076,0.017666502988487476,6,0.9987805749142685,0.0012333013605390012,6,0.9985297872032758,0.0014956918346005418,14,0.977006324666198,0.016987811020037817,"{'max_depth': 10, 'min_child_weight': 2}"
13,0.9764015107259301,0.016865951681756565,8,0.9987341732644323,0.0012207018296117888,11,0.9984228451118364,0.0015237064449248978,13,0.9770063246661982,0.016221800351033027,"{'max_depth': 10, 'min_child_weight': 3}"
16,0.976157107233338,0.017062229103476323,13,0.9986505436242672,0.0013104713281897051,12,0.9984057694519016,0.0015621377278690909,16,0.9767673928320451,0.01641585402160401,"{'max_depth': 10, 'min_child_weight': 4}"
19,0.9759302355828726,0.017811987913353994,17,0.9986052205312979,0.0013481457683841732,18,0.9982818507991464,0.0016873232810749837,19,0.9765706254392128,0.017122005400284013,"{'max_depth': 10, 'min_child_weight': 5}"
28,0.9750158888934969,0.01859266266030094,27,0.9985088674757818,0.001507162473226416,24,0.9981912422500777,0.001799749649255154,28,0.9756992269852425,0.017824440946118167,"{'max_depth': 10, 'min_child_weight': 6}"
36,0.9736174143516971,0.019889688555702008,12,0.9986700662937151,0.0013402847074928806,13,0.9983714711119684,0.0016670607194168797,36,0.9744342937456079,0.0190408960969805,"{'max_depth': 12, 'min_child_weight': 1}"
32,0.9743646083163615,0.01858320420525316,11,0.9987009770223929,0.0012751344890931764,8,0.9984471191080291,0.0015413568830516334,32,0.9751089248067464,0.017854780932064804,"{'max_depth': 12, 'min_child_weight': 2}"
29,0.974564661569713,0.018616673354705713,19,0.9985816601874239,0.0014230378232043897,21,0.9982353252435331,0.0018286728190475535,29,0.9752916373858046,0.0178738664699008,"{'max_depth': 12, 'min_child_weight': 3}"
34,0.9741913809926224,0.019842693392033532,26,0.9985139738301807,0.0015208403051713852,25,0.9981868182112335,0.001881850689155237,33,0.9749683766690092,0.018994465939622937,"{'max_depth': 12, 'min_child_weight': 4}"
35,0.9740981973963809,0.019782473652888703,25,0.9985180115046066,0.001510074426301797,23,0.9981970561551075,0.0018824913244914403,34,0.974869992972593,0.018936774083552547,"{'max_depth': 12, 'min_child_weight': 5}"
30,0.9744724606082364,0.0194958280279276,29,0.9984541870130691,0.0016093220750627436,30,0.9980486543201025,0.0020817837816180947,30,0.9752213633169362,0.018653422609354407,"{'max_depth': 12, 'min_child_weight': 6}"
