rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
49,0.9507963413193684,0.031905605835424455,50,0.9892309319948822,0.007945782032535448,52,0.985484809922846,0.010205958568773026,49,0.9521517302573204,0.02986577501070427,"{'max_depth': 3, 'min_child_weight': 1}"
50,0.9503535271971228,0.03193770181719312,49,0.9893713167995275,0.007946220004438297,50,0.9858784613746895,0.010130544496349257,50,0.9517302573203196,0.029855623915032752,"{'max_depth': 3, 'min_child_weight': 2}"
51,0.9496988548063972,0.03197162692414522,51,0.9891264442476135,0.007974348242494107,49,0.9859213667718885,0.010265526612472143,51,0.9511313220940549,0.029768158456470777,"{'max_depth': 3, 'min_child_weight': 3}"
52,0.9493077620096038,0.033165617554989715,52,0.9889867827969686,0.007970406411806064,51,0.9855547474777089,0.010271121851625535,52,0.9507542147293699,0.030997139871542123,"{'max_depth': 3, 'min_child_weight': 4}"
53,0.9482447170205355,0.033233828337164255,53,0.9885455122527311,0.008290396738241312,53,0.9850549182731448,0.010397777527745872,53,0.9497338065661047,0.030912283591179243,"{'max_depth': 3, 'min_child_weight': 5}"
54,0.9477276248975006,0.03486735009618572,54,0.9881741905324279,0.008804357397077045,54,0.9839325267076131,0.011347837335506771,54,0.9493345164152618,0.03246550601742357,"{'max_depth': 3, 'min_child_weight': 6}"
46,0.9712453100094759,0.021566111027295602,47,0.996141186891054,0.0035760118663161174,47,0.9949067046293922,0.00458957630739978,46,0.9718944099378882,0.020701377287556066,"{'max_depth': 4, 'min_child_weight': 1}"
43,0.9726750795214418,0.019776170229503592,43,0.9966184430666273,0.0029304936617042137,43,0.995559134775608,0.003728124425888246,43,0.9732475598935226,0.019019640380801988,"{'max_depth': 4, 'min_child_weight': 2}"
44,0.9713986392641278,0.020302106002733314,44,0.9963787520913296,0.003122473888538397,44,0.9953837916287226,0.003722827699218307,44,0.97198314108252,0.01953881665089701,"{'max_depth': 4, 'min_child_weight': 3}"
47,0.9711704978905145,0.021718303707049483,46,0.9962858429288456,0.003340692020290718,46,0.9951020684121659,0.004213608646431985,47,0.9718056787932564,0.020835340578672906,"{'max_depth': 4, 'min_child_weight': 4}"
48,0.9710734367044427,0.021151962782214373,45,0.99631110126956,0.0032838812160106267,45,0.9951410262559998,0.0039614803924405044,48,0.9716947648624668,0.02031432168776413,"{'max_depth': 4, 'min_child_weight': 5}"
