rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
2,0.9778850703854897,0.017262367412287326,8,0.998892713222396,0.0011805491211892198,7,0.9986576855069362,0.0014402425040427455,1,0.9784680252986648,0.016608461099797907,"{'colsample_bytree': 0.6, 'subsample': 0.6}"
6,0.9768986292362876,0.017003742861625662,6,0.9989035442247823,0.0011308160753269,6,0.9986692282871589,0.0013930117737522626,6,0.9774982431482784,0.0163600930200153,"{'colsample_bytree': 0.6, 'subsample': 0.7}"
13,0.9753427938554692,0.01786469755889995,13,0.9988345442405853,0.0011838508041412364,13,0.998605869669192,0.0014458672970522216,13,0.9760505973295854,0.017165376005555046,"{'colsample_bytree': 0.6, 'subsample': 0.8}"
16,0.9741910921330724,0.01831958214549526,16,0.9987548515305236,0.0012679246189086302,16,0.9984913958968539,0.0015469077415547151,16,0.9749402670414616,0.017586363388458266,"{'colsample_bytree': 0.6, 'subsample': 0.9}"
5,0.977046822559086,0.017862631030830772,3,0.9989252477125113,0.0011405724843804148,5,0.9986938192119688,0.001417408957977852,5,0.9776809557273365,0.017163718784940035,"{'colsample_bytree': 0.7, 'subsample': 0.6}"
12,0.9756569384821239,0.017849916881419292,10,0.9988748933295406,0.0011923839766688072,8,0.9986483909690547,0.001456870591011644,12,0.9763457484188335,0.017136766488176913,"{'colsample_bytree': 0.7, 'subsample': 0.7}"
10,0.9758501682795945,0.01818913235859284,12,0.9988379576952859,0.0011769592535588018,12,0.9986115935997832,0.0014386016517375889,10,0.9765284609978918,0.017485849073658053,"{'colsample_bytree': 0.7, 'subsample': 0.8}"
15,0.9752187453243192,0.017396627385266518,14,0.9988108337679167,0.0012072609241837167,15,0.9985385372314427,0.0015216514000843415,15,0.9759100491918483,0.016747559455635427,"{'colsample_bytree': 0.7, 'subsample': 0.9}"
1,0.9778901461550016,0.017001151209143344,7,0.9988938549913874,0.0011761767047472824,11,0.9986128410421822,0.0015049865816958324,1,0.9784680252986648,0.016364692707768674,"{'colsample_bytree': 0.8, 'subsample': 0.6}"
3,0.9773652773109485,0.016324176791983017,1,0.9989558423805687,0.0011144253852006078,2,0.9987353886036259,0.001385776065325013,3,0.9779479971890372,0.01571158456973502,"{'colsample_bytree': 0.8, 'subsample': 0.7}"
4,0.9772217612566667,0.016417180521622964,4,0.9989247499170342,0.0010472343502665445,3,0.9987307466671382,0.0012419201516204403,4,0.9778074490512999,0.015828516046529045,"{'colsample_bytree': 0.8, 'subsample': 0.8}"
9,0.976368349927009,0.016898300245933303,9,0.9988750711136397,0.0010919152355603225,9,0.9986221571222345,0.0013726869577369424,9,0.9770063246661982,0.016292275623597106,"{'colsample_bytree': 0.8, 'subsample': 0.9}"
7,0.976818264457729,0.01758656811263286,5,0.9989065092684777,0.0011173173401328189,4,0.9986946199858359,0.0013583881756485837,7,0.9774420238931836,0.016906427935846555,"{'colsample_bytree': 0.9, 'subsample': 0.6}"
8,0.9767607965997369,0.017026489416575565,2,0.9989466410657565,0.00108120256846864,1,0.9987359657159773,0.0013236153163166747,8,0.9773858046380886,0.016360938203971814,"{'colsample_bytree': 0.9, 'subsample': 0.7}"
11,0.9757191496751034,0.01712195172672623,11,0.9988445258300542,0.0011158246497401424,10,0.9986165112608483,0.0013427502454203628,11,0.9763738580463809,0.01647637851921313,"{'colsample_bytree': 0.9, 'subsample': 0.8}"
14,0.9752316593292347,0.017558898069065482,15,0.9987883539562888,0.0011960956323300443,14,0.9985548247580681,0.001456164693678324,14,0.9759241040056219,0.01690564507749064,"{'colsample_bytree': 0.9, 'subsample': 0.9}"
