rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
52,0.9490755664047038,0.03608702423606478,49,0.990741374164814,0.006650411539422532,50,0.9876992322125137,0.009152137530383363,52,0.9509723422644771,0.03346664514657845,"{'max_depth': 3, 'min_child_weight': 1}"
50,0.9494813043967527,0.034673756715686704,50,0.9906459263392857,0.006497420599412177,51,0.9875963314815973,0.008812620857124889,50,0.9512532411408816,0.0322096428030711,"{'max_depth': 3, 'min_child_weight': 2}"
51,0.9492198163840596,0.03527685447672396,51,0.9905833200734484,0.0067594119982315685,49,0.9880059361124578,0.008622335082698078,51,0.9510803802938634,0.03271746879994584,"{'max_depth': 3, 'min_child_weight': 3}"
54,0.9484324771698758,0.034937940017413883,53,0.9904263258390704,0.006513462641380879,52,0.9874340563562864,0.008661552058478978,54,0.950324114088159,0.032324097321590806,"{'max_depth': 3, 'min_child_weight': 4}"
49,0.9496983405241151,0.03508969160550448,54,0.9903814943553979,0.0067185770917470005,54,0.9870882968218362,0.009545428845191467,49,0.9514909248055314,0.032564819878504084,"{'max_depth': 3, 'min_child_weight': 5}"
53,0.9488529942519927,0.03520295279469075,52,0.9904509173225641,0.0065688625781988585,53,0.9872285273329865,0.009249838222980207,53,0.9507130509939499,0.03260546917030867,"{'max_depth': 3, 'min_child_weight': 6}"
44,0.969079681901572,0.021664335380474832,43,0.9971938768840243,0.0026140234792734174,43,0.9963924023436446,0.0033066635760804954,44,0.96985738980121,0.02073305800800975,"{'max_depth': 4, 'min_child_weight': 1}"
46,0.9683506587119813,0.022431232415786376,44,0.9970334929748758,0.0027144978049918325,44,0.9963884089095405,0.0033189622207164646,46,0.9691443388072601,0.021462303150580987,"{'max_depth': 4, 'min_child_weight': 2}"
42,0.9693833992667958,0.022099088153195556,45,0.9970049001810815,0.00272756507567046,45,0.9962308444316005,0.0035671679024997095,42,0.9701598962834919,0.02112969762355722,"{'max_depth': 4, 'min_child_weight': 3}"
47,0.967673066052777,0.023891993834445048,47,0.9967189909190333,0.0028881258326542737,47,0.9958123563844816,0.003827115526296645,47,0.9685609334485739,0.02276174371346434,"{'max_depth': 4, 'min_child_weight': 4}"
48,0.9668586414685538,0.02514965237302741,48,0.9966610302818417,0.003136616037058426,48,0.9956111028688872,0.004185369851915513,48,0.9678046672428694,0.02393894553370486,"{'max_depth': 4, 'min_child_weight': 5}"
39,0.9698365333494806,0.02259853335678297,46,0.9968712181314544,0.002779725466454921,46,0.9959227751971443,0.0036458802729952633,39,0.9705920484010372,0.021634533782703958,"{'max_depth': 4, 'min_child_weight': 6}"
11,0.9765514261448119,0.015574721211880799,15,0.9984638049967728,0.0014797976378345848,16,0.9980331707660023,0.0018370024473033303,11,0.9769878997407087,0.015104164728005421,"{'max_depth': 5, 'min_child_weight': 1}"
20,0.9753389940287878,0.01763244224500093,37,0.9981927897602315,0.0018123434407972452,40,0.9976407767028954,0.002341039438116851,20,0.9758426966292134,0.017036963518083342,"{'max_depth': 5, 'min_child_weight': 2}"
