rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
53,0.9814155870893952,0.0166808466017108,53,0.9990018613482441,0.0011247093774994202,51,0.9988261158014927,0.0013393518969135236,53,0.9818468823993685,0.016130199448349026,"{'reg_alpha': 0.5, 'reg_lambda': 0.5}"
49,0.9816522420638567,0.016981462130978574,55,0.9989888314952416,0.0011644755253236469,53,0.998801059683786,0.0013905444174868522,49,0.9820968166272033,0.01641172497987102,"{'reg_alpha': 0.5, 'reg_lambda': 1}"
46,0.9819471473739938,0.016619148629166188,48,0.9990398434562658,0.0010532496793389005,50,0.9988304569400036,0.0013143315155269115,46,0.9823599052880821,0.016070679919514157,"{'reg_alpha': 0.5, 'reg_lambda': 2}"
50,0.981646119587069,0.016328251816773352,44,0.9990700457211139,0.0010084681089279623,48,0.9988419634730599,0.0013030013164407215,50,0.9820705077611155,0.01578288589499324,"{'reg_alpha': 0.5, 'reg_lambda': 3}"
65,0.9795103243118998,0.018797918840554963,61,0.9989365009753876,0.0011731998838571296,59,0.998748594042754,0.0013918971162814801,66,0.9800710339384372,0.018088995643551174,"{'reg_alpha': 1, 'reg_lambda': 0}"
60,0.9802054564873437,0.017684360080238947,57,0.9989686170539699,0.0010935250537150512,58,0.9987591835530191,0.0013353189646739105,60,0.9807024467245462,0.017054640004110826,"{'reg_alpha': 1, 'reg_lambda': 0.01}"
59,0.9805595886154161,0.018111445499417296,60,0.9989604392205982,0.001137482889418426,61,0.9987414306589983,0.0013484355982990779,58,0.9810576164167324,0.017466838401246555,"{'reg_alpha': 1, 'reg_lambda': 0.02}"
56,0.9806963602914003,0.01773860405076135,62,0.9989081363870186,0.0011967904919897622,63,0.9986828737283442,0.0014401278701272082,56,0.9811891607471719,0.01708821104521754,"{'reg_alpha': 1, 'reg_lambda': 0.05}"
62,0.9801599397000554,0.017885408275549783,54,0.9989955731031163,0.001117409451238958,49,0.9988383582168225,0.0012886413439443128,61,0.9806761378584582,0.017221780525860337,"{'reg_alpha': 1, 'reg_lambda': 0.1}"
61,0.9801632875362476,0.017763186294367243,56,0.9989723339363403,0.0010645255580082774,60,0.998744021841971,0.001280061333335557,62,0.9806629834254142,0.0171122439350383,"{'reg_alpha': 1, 'reg_lambda': 0.5}"
57,0.980645003734035,0.017507285646228738,58,0.9989683713382824,0.0011226058567014603,55,0.9987842659078486,0.0012990309907318137,57,0.9811365430149961,0.01687680437378395,"{'reg_alpha': 1, 'reg_lambda': 1}"
55,0.980749029308637,0.018075094777916682,63,0.9988986417252093,0.0012078268271026437,65,0.9986624291175413,0.0014118405117939628,55,0.9812286240463036,0.017448927772112315,"{'reg_alpha': 1, 'reg_lambda': 2}"
51,0.9816211868481567,0.016978792021724004,59,0.998966467906901,0.0011594092502382539,57,0.9987630769253375,0.0014077448921045075,51,0.9820573533280715,0.016425583997862078,"{'reg_alpha': 1, 'reg_lambda': 3}"
69,0.979204503467267,0.018613711505925556,75,0.9987116226704076,0.0013575017178218856,76,0.9984498868286726,0.0015838455911468944,69,0.9797553275453827,0.017918414192939523,"{'reg_alpha': 2, 'reg_lambda': 0}"
74,0.9790681041216083,0.019128488151778172,67,0.998796423999238,0.0012669901979597163,70,0.9985432634413783,0.0015226940946829897,74,0.9796369376479873,0.01840481475774691,"{'reg_alpha': 2, 'reg_lambda': 0.01}"
72,0.9791118555641166,0.01912599724055551,68,0.9987898329354815,0.0013424577895474828,68,0.9985799249610297,0.001605619292499514,71,0.9796764009471192,0.01840342323294232,"{'reg_alpha': 2, 'reg_lambda': 0.02}"
68,0.979243446345334,0.019111581619083294,69,0.9987875124795883,0.0013331052270037784,71,0.9985420156912956,0.0015796066255388335,68,0.9798079452775585,0.018364502532379964,"{'reg_alpha': 2, 'reg_lambda': 0.05}"
70,0.9792044514629354,0.018787078614787678,72,0.9987708418814707,0.0013393422007031244,69,0.9985677658330714,0.0015638228525967576,70,0.9797421731123389,0.018099037143469793,"{'reg_alpha': 2, 'reg_lambda': 0.1}"
66,0.9795040121000398,0.019440885060296186,71,0.998778112989348,0.001357610706934097,72,0.998541338843214,0.0016575194905027694,65,0.9800710339384373,0.018716035619775834,"{'reg_alpha': 2, 'reg_lambda': 0.5}"
67,0.979272998656042,0.019329110960167022,66,0.9988351622886361,0.0012436199238103096,66,0.9986455760729347,0.0014325249307905298,67,0.9798474085766904,0.018584127509886816,"{'reg_alpha': 2, 'reg_lambda': 1}"
64,0.9797163969044644,0.01891376036958043,65,0.9988722982348893,0.00121942980720631,64,0.9986730585284626,0.0013932286680905152,64,0.9802551960010524,0.018221401756965353,"{'reg_alpha': 2, 'reg_lambda': 2}"
63,0.9798496652011719,0.018309798707002035,64,0.9988825784947416,0.0012387569317932922,62,0.9986975635257849,0.0014381897658306223,63,0.9803735858984478,0.017640070188349323,"{'reg_alpha': 2, 'reg_lambda': 3}"
79,0.9783520196703644,0.02003983947382704,74,0.9987158621312119,0.001371411399479554,73,0.9985126229016785,0.0015799874787546582,79,0.9789660615627467,0.01925520548912228,"{'reg_alpha': 3, 'reg_lambda': 0}"
81,0.9782062444657917,0.019665205302817124,79,0.9986636215917505,0.0014658940737839426,77,0.9984299794889611,0.0017599510765209355,81,0.9788082083662193,0.018883618176217955,"{'reg_alpha': 3, 'reg_lambda': 0.01}"
80,0.9782687732028841,0.020110139438942704,80,0.9986394480132053,0.0014842746878362704,79,0.9984229726648891,0.0017211740971466898,80,0.9788871349644829,0.019321887532494558,"{'reg_alpha': 3, 'reg_lambda': 0.02}"
78,0.9784488662704632,0.01930319988939354,78,0.998673810140818,0.0013767843223225242,78,0.9984238986669052,0.0015904063446920706,78,0.9790449881610103,0.018538353520640025,"{'reg_alpha': 3, 'reg_lambda': 0.05}"
71,0.9791176981763332,0.018550806956061924,81,0.9986182991601644,0.0014468109744099277,81,0.9983278530265579,0.0017177084562495105,73,0.9796500920810314,0.01787113848597218,"{'reg_alpha': 3, 'reg_lambda': 0.1}"
77,0.9786675583662486,0.019642762436700458,76,0.9987114721262893,0.0014272473355221905,74,0.9985122687644008,0.0016033857468628237,76,0.9792554590897131,0.018878357622642714,"{'reg_alpha': 3, 'reg_lambda': 0.5}"
73,0.9791117926710768,0.018806828529458752,70,0.9987782185432701,0.0013464831989115278,67,0.9985806068330682,0.0015723251413099755,72,0.9796632465140751,0.01810163746172807,"{'reg_alpha': 3, 'reg_lambda': 1}"
76,0.9786795857716173,0.019039570664793684,73,0.9987301707440244,0.0013986631752742804,75,0.9984885884121528,0.0016540807703552592,76,0.9792554590897131,0.018295381071567758,"{'reg_alpha': 3, 'reg_lambda': 2}"
75,0.9789126824205268,0.01948965051811262,77,0.9986818547339931,0.0014244929873735847,80,0.9984209324994746,0.0017077503400368176,75,0.9794922388845041,0.018742893018388145,"{'reg_alpha': 3, 'reg_lambda': 3}"
