rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
1,0.8582381494257969,0.2204831486731661,1,0.9604340524195267,0.0686784678966276,1,0.9523582841987217,0.08222644804824711,1,0.8952737226277373,0.14808767327129368,{'gamma': 0}
2,0.8564577676076315,0.2201183241153166,2,0.9586485112920482,0.0709762978161066,2,0.951088038448661,0.08367512775622656,2,0.8938138686131387,0.14759526814449592,{'gamma': 0.1}
3,0.8553085295751218,0.21877398553942717,3,0.9572577309824306,0.07320654979588616,3,0.9497511569612659,0.08553490013014282,3,0.8927737226277372,0.14636090392910625,{'gamma': 0.2}
6,0.8545914248678175,0.21933722758312826,4,0.9564771836052717,0.07416295084555571,4,0.9494096351557438,0.08584053787703669,4,0.8922810218978103,0.14658708806924137,{'gamma': 0.3}
4,0.8550486981986083,0.2189256254745231,5,0.9560593128228735,0.07515114245123412,5,0.9489534578650674,0.08685350870483946,5,0.8922445255474452,0.14694589365838512,{'gamma': 0.4}
5,0.8547346706488689,0.21896139472413267,6,0.9556452981411864,0.0754560910398428,6,0.9484081420620349,0.08750233281446339,6,0.8920255474452554,0.14657868268946242,{'gamma': 0.5}
7,0.8530123231058576,0.21714078895654096,7,0.9543979028406475,0.07698526329664308,7,0.9478809804724732,0.08756279432086235,7,0.8902007299270073,0.14565380451200347,{'gamma': 0.6}
