rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
21,3,34,25,38,"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}"
44,42,36,43,32,"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}"
5,25,81,4,23,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
21,5,35,25,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}"
5,26,80,4,23,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
75,44,40,55,82,"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}"
3,32,58,2,5,"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}"
65,81,23,80,37,"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}"
5,14,55,4,23,"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}"
26,12,14,36,19,"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}"
49,67,39,58,20,"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}"
53,60,27,58,35,"{'reg_alpha': 0.001, 'reg_lambda': 0.001}"
90,99,97,91,79,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
49,67,38,58,20,"{'reg_alpha': 0.001, 'reg_lambda': 0.0}"
90,100,98,91,79,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
46,6,9,36,57,"{'reg_alpha': 0.001, 'reg_lambda': 0.3}"
72,77,61,55,76,"{'reg_alpha': 0.001, 'reg_lambda': 0.5}"
49,83,7,58,20,"{'reg_alpha': 0.001, 'reg_lambda': 0.7}"
16,40,69,17,10,"{'reg_alpha': 0.001, 'reg_lambda': 0.9}"
1,7,1,2,1,"{'reg_alpha': 0.001, 'reg_lambda': 1.0}"
33,18,48,43,12,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
19,58,60,25,29,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
27,47,16,17,52,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
33,16,47,43,12,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
27,48,17,17,52,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
79,70,77,75,83,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
70,84,20,67,63,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
14,33,13,4,48,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
58,28,3,49,68,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
40,41,83,36,44,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
21,2,33,25,38,"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}"
44,43,37,43,32,"{'reg_alpha': 0.0, 'reg_lambda': 0.001}"
27,13,30,17,52,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
21,4,32,25,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.0}"
5,24,82,4,23,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
37,62,28,17,66,"{'reg_alpha': 0.0, 'reg_lambda': 0.3}"
89,66,57,80,95,"{'reg_alpha': 0.0, 'reg_lambda': 0.5}"
56,85,70,49,59,"{'reg_alpha': 0.0, 'reg_lambda': 0.7}"
13,52,50,15,9,"{'reg_alpha': 0.0, 'reg_lambda': 0.9}"
69,97,91,33,93,"{'reg_alpha': 0.0, 'reg_lambda': 1.0}"
33,19,49,43,12,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
19,59,59,25,29,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
27,46,15,17,52,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
33,17,46,43,12,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
43,8,44,42,47,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
79,71,76,75,83,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
70,86,21,67,63,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
14,34,12,4,48,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
12,45,2,17,3,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
64,37,8,65,62,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
9,11,4,11,6,"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}"
9,9,5,11,6,"{'reg_alpha': 0.3, 'reg_lambda': 0.001}"
81,78,18,75,88,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
9,10,6,11,6,"{'reg_alpha': 0.3, 'reg_lambda': 0.0}"
81,79,19,75,88,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
2,21,11,1,2,"{'reg_alpha': 0.3, 'reg_lambda': 0.3}"
27,89,25,17,52,"{'reg_alpha': 0.3, 'reg_lambda': 0.5}"
52,80,93,15,85,"{'reg_alpha': 0.3, 'reg_lambda': 0.7}"
98,95,94,93,100,"{'reg_alpha': 0.3, 'reg_lambda': 0.9}"
59,55,26,86,18,"{'reg_alpha': 0.3, 'reg_lambda': 1.0}"
