rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
70,0.9575356462194528,0.04215637810252195,73,0.9948944450396991,0.005778965209497698,73,0.9950407133888817,0.005589095321591152,70,0.9607603262299396,0.0384757070094216,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 100, 'predictors': 'xgboost', 'use_predictor': True}"
71,0.9575356462194528,0.04215637810252195,74,0.9948944450396991,0.005778965209497698,74,0.9950407133888817,0.005589095321591152,71,0.9607603262299396,0.0384757070094216,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 100, 'predictors': 'lightgbm', 'use_predictor': True}"
72,0.9575356462194528,0.04215637810252195,75,0.9948944450396991,0.005778965209497698,75,0.9950407133888817,0.005589095321591152,72,0.9607603262299396,0.0384757070094216,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 100, 'predictors': 'forest', 'use_predictor': True}"
79,0.9695791228664973,0.03427733267597218,76,0.997146476035591,0.0037253408951455867,76,0.9971837524257147,0.003686428128091335,79,0.9714943435937912,0.03172618002980476,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 150, 'predictors': 'xgboost', 'use_predictor': True}"
80,0.9695791228664973,0.03427733267597218,77,0.997146476035591,0.0037253408951455867,77,0.9971837524257147,0.003686428128091335,80,0.9714943435937912,0.03172618002980476,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 150, 'predictors': 'lightgbm', 'use_predictor': True}"
81,0.9695791228664973,0.03427733267597218,78,0.997146476035591,0.0037253408951455867,78,0.9971837524257147,0.003686428128091335,81,0.9714943435937912,0.03172618002980476,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 150, 'predictors': 'forest', 'use_predictor': True}"
82,0.9725080391774747,0.030767699132896256,79,0.9975503443757272,0.003192917441150192,79,0.9976256665728538,0.0030340209875040023,82,0.9740594580373585,0.02866050608124323,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 200, 'predictors': 'xgboost', 'use_predictor': True}"
83,0.9725080391774747,0.030767699132896256,80,0.9975503443757272,0.003192917441150192,80,0.9976256665728538,0.0030340209875040023,83,0.9740594580373585,0.02866050608124323,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 200, 'predictors': 'lightgbm', 'use_predictor': True}"
84,0.9725080391774747,0.030767699132896256,81,0.9975503443757272,0.003192917441150192,81,0.9976256665728538,0.0030340209875040023,84,0.9740594580373585,0.02866050608124323,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 200, 'predictors': 'forest', 'use_predictor': True}"
85,0.9198653193334143,0.094400754505558,85,0.9604044570195504,0.047857972893495304,85,0.9604500737788234,0.04763182660734188,85,0.9325703762167852,0.0784443788560262,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 50, 'predictors': 'xgboost', 'use_predictor': True}"
86,0.9198653193334143,0.094400754505558,86,0.9604044570195504,0.047857972893495304,86,0.9604500737788234,0.04763182660734188,86,0.9325703762167852,0.0784443788560262,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 50, 'predictors': 'lightgbm', 'use_predictor': True}"
87,0.9198653193334143,0.094400754505558,87,0.9604044570195504,0.047857972893495304,87,0.9604500737788234,0.04763182660734188,87,0.9325703762167852,0.0784443788560262,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 50, 'predictors': 'forest', 'use_predictor': True}"
88,0.9316914100462863,0.07920307892258892,88,0.9653370212143312,0.0415751876071781,88,0.9653786937394561,0.04141460407486814,88,0.9409892133649039,0.06754183837187766,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 100, 'predictors': 'xgboost', 'use_predictor': True}"
89,0.9316914100462863,0.07920307892258892,89,0.9653370212143312,0.0415751876071781,89,0.9653786937394561,0.04141460407486814,89,0.9409892133649039,0.06754183837187766,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 100, 'predictors': 'lightgbm', 'use_predictor': True}"
90,0.9316914100462863,0.07920307892258892,90,0.9653370212143312,0.0415751876071781,90,0.9653786937394561,0.04141460407486814,90,0.9409892133649039,0.06754183837187766,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 100, 'predictors': 'forest', 'use_predictor': True}"
91,0.9497624965009811,0.0532516544336953,91,0.995084179079808,0.006043572413949341,91,0.9949665062599132,0.006145257882909848,91,0.9544725072349382,0.046891216143507206,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 150, 'predictors': 'xgboost', 'use_predictor': True}"
92,0.9497624965009811,0.0532516544336953,92,0.995084179079808,0.006043572413949341,92,0.9949665062599132,0.006145257882909848,92,0.9544725072349382,0.046891216143507206,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 150, 'predictors': 'lightgbm', 'use_predictor': True}"
