rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
76,1,43,48,93,"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}"
73,67,77,39,91,"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}"
80,93,34,64,82,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
76,1,43,48,93,"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}"
80,90,31,64,82,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
65,50,85,61,73,"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}"
66,30,53,84,50,"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}"
12,60,22,14,14,"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}"
42,82,49,48,31,"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}"
29,27,3,22,30,"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}"
7,35,56,3,25,"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}"
59,40,46,32,81,"{'reg_alpha': 0.001, 'reg_lambda': 0.001}"
89,88,82,64,96,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
7,36,57,3,25,"{'reg_alpha': 0.001, 'reg_lambda': 0.0}"
89,88,82,64,96,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
94,84,84,84,80,"{'reg_alpha': 0.001, 'reg_lambda': 0.3}"
34,53,65,22,54,"{'reg_alpha': 0.001, 'reg_lambda': 0.5}"
15,10,7,9,35,"{'reg_alpha': 0.001, 'reg_lambda': 0.7}"
72,96,74,64,74,"{'reg_alpha': 0.001, 'reg_lambda': 0.9}"
39,34,8,39,43,"{'reg_alpha': 0.001, 'reg_lambda': 1.0}"
17,41,20,22,7,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
17,24,4,22,7,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
68,56,94,78,60,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
51,39,15,61,47,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
68,56,94,78,60,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
92,6,62,89,75,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
27,71,16,18,37,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
2,87,38,6,1,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
55,16,41,74,33,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
98,78,88,89,98,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
76,1,43,48,93,"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}"
73,66,76,39,91,"{'reg_alpha': 0.0, 'reg_lambda': 0.001}"
80,91,32,64,82,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
100,5,66,100,100,"{'reg_alpha': 0.0, 'reg_lambda': 0.0}"
80,92,33,64,82,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
52,46,91,39,72,"{'reg_alpha': 0.0, 'reg_lambda': 0.3}"
66,30,53,84,50,"{'reg_alpha': 0.0, 'reg_lambda': 0.5}"
12,60,22,14,14,"{'reg_alpha': 0.0, 'reg_lambda': 0.7}"
42,83,50,48,31,"{'reg_alpha': 0.0, 'reg_lambda': 0.9}"
39,37,1,39,43,"{'reg_alpha': 0.0, 'reg_lambda': 1.0}"
17,41,20,22,7,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
17,25,5,22,7,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
68,56,94,78,60,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
37,33,28,48,22,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
68,56,94,78,60,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
92,6,62,89,75,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
27,72,17,18,37,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
