params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'n_estimators': 10},0.8700000000000001,0.9170951444156308,0.915758235346094,0.8770685579196218,0.8772020030403291,8,34,34,5,5
{'n_estimators': 20},0.8734491315136477,0.928630510596441,0.9206792926740941,0.8794326241134752,0.8795493159259591,2,22,33,2,4
{'n_estimators': 30},0.8656716417910448,0.9271103460609855,0.9222217022283932,0.8723404255319149,0.8724626665474381,19,32,32,15,15
{'n_estimators': 40},0.8663366336633662,0.9286305105964411,0.9248121064921319,0.8723404255319149,0.8724514888670303,15,21,12,15,23
{'n_estimators': 50},0.8678304239401495,0.9290329070911205,0.9247444512473317,0.8747044917257684,0.8748323347938836,13,12,14,9,9
{'n_estimators': 60},0.8728179551122194,0.9294129482249843,0.9255804586799137,0.8794326241134752,0.8795604936063668,3,5,6,2,3
{'n_estimators': 70},0.8706467661691543,0.9286416882768488,0.9247846703323119,0.8770685579196218,0.8771908253599213,5,20,13,5,6
{'n_estimators': 80},0.8635235732009927,0.9292117499776447,0.9252655802594745,0.8699763593380615,0.8700929983009926,27,11,9,27,27
{'n_estimators': 90},0.8656716417910448,0.9270656353393543,0.9241925341275893,0.8723404255319149,0.8724626665474381,19,33,26,15,15
{'n_estimators': 100},0.8635235732009927,0.9288540642045964,0.9245405723629105,0.8699763593380615,0.8700929983009926,27,14,20,27,27
{'n_estimators': 110},0.8721804511278196,0.9302512742555665,0.9261794036052132,0.8794326241134752,0.8795716712867746,4,3,3,2,2
{'n_estimators': 120},0.8684863523573201,0.9287981758025574,0.9247104640229129,0.8747044917257684,0.8748211571134759,9,16,16,9,11
{'n_estimators': 130},0.8684863523573201,0.928719932039703,0.9250373003654708,0.8747044917257684,0.8748211571134759,9,17,10,9,11
{'n_estimators': 140},0.8635235732009927,0.9279933828131985,0.9242059813236201,0.8699763593380615,0.8700929983009926,27,25,25,27,27
{'n_estimators': 150},0.8656716417910448,0.9293011714209067,0.9256336594600424,0.8723404255319149,0.8724626665474381,19,8,5,15,15
{'n_estimators': 160},0.8706467661691543,0.9294353035857998,0.9254484253284225,0.8770685579196218,0.8771908253599213,5,4,8,5,6
{'n_estimators': 170},0.8613861386138613,0.927456854153626,0.9239244195199368,0.8676122931442081,0.867723330054547,32,29,31,32,32
{'n_estimators': 180},0.8656716417910448,0.9275015648752571,0.924516717427716,0.8723404255319149,0.8724626665474381,19,28,22,15,15
{'n_estimators': 190},0.8656716417910448,0.9312907985334883,0.9266844973349622,0.8723404255319149,0.8724626665474381,19,1,1,15,15
{'n_estimators': 200},0.8663366336633662,0.9286863989984799,0.9245253725634404,0.8723404255319149,0.8724514888670303,15,18,21,15,23
{'n_estimators': 210},0.8613861386138613,0.9288317088437807,0.9250287546644995,0.8676122931442081,0.867723330054547,32,15,11,32,32
{'n_estimators': 220},0.8684863523573201,0.9308884020388088,0.9263900027957379,0.8747044917257684,0.8748211571134759,9,2,2,9,11
{'n_estimators': 230},0.8656716417910448,0.9271662344630243,0.9241511773005373,0.8723404255319149,0.8724626665474381,19,31,28,15,15
{'n_estimators': 240},0.8678304239401495,0.9292564606992757,0.9245089894945686,0.8747044917257684,0.8748323347938836,13,10,23,9,9
{'n_estimators': 250},0.8663366336633662,0.928261647142985,0.9241205609149895,0.8723404255319149,0.8724514888670303,15,23,29,15,23
{'n_estimators': 260},0.8663366336633662,0.9279822051327908,0.9247324160590129,0.8723404255319149,0.8724514888670303,15,26,15,15,23
{'n_estimators': 270},0.8635235732009927,0.9293235267817221,0.9255797217182739,0.8699763593380615,0.8700929983009926,27,7,7,27,27
{'n_estimators': 280},0.8656716417910448,0.9282504694625773,0.9245532563260875,0.8723404255319149,0.8724626665474381,19,24,19,15,15
{'n_estimators': 290},0.8684863523573201,0.9290217294107126,0.9242902329656616,0.8747044917257684,0.8748211571134759,9,13,24,9,11
{'n_estimators': 300},0.8749999999999999,0.9292788160600913,0.9245841212685835,0.8817966903073287,0.8819301618528124,1,9,17,1,1
{'n_estimators': 310},0.8656716417910448,0.9276580524009658,0.9245622851389315,0.8723404255319149,0.8724626665474381,19,27,18,15,15
{'n_estimators': 320},0.8635235732009927,0.9293905928641688,0.9256903990615846,0.8699763593380615,0.8700929983009926,27,6,4,27,27
{'n_estimators': 330},0.8706467661691543,0.9273227219887329,0.9240036007309415,0.8770685579196218,0.8771908253599213,5,30,30,5,6
{'n_estimators': 340},0.8613861386138613,0.9286640436376644,0.9241878563186002,0.8676122931442081,0.867723330054547,32,19,27,32,32
