params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'n_estimators': 10},0.9166666666666666,0.9479951116395825,0.9383347046937043,0.9195402298850575,0.9195402298850575,1,34,34,1,1
{'n_estimators': 20},0.911242603550296,0.9549973576430176,0.9524902669840374,0.9137931034482759,0.9137931034482758,11,1,30,11,11
{'n_estimators': 30},0.9149560117302054,0.9522063680803277,0.9484021187128371,0.9166666666666666,0.9166666666666667,5,29,33,5,5
{'n_estimators': 40},0.9144542772861357,0.9531311930241775,0.9534108635712726,0.9166666666666666,0.9166666666666666,6,16,15,5,10
{'n_estimators': 50},0.913946587537092,0.9511824547496368,0.9510891895512806,0.9166666666666666,0.9166666666666667,7,33,32,5,5
{'n_estimators': 60},0.9085545722713864,0.9529330162504954,0.9531828769247233,0.9109195402298851,0.9109195402298851,19,19,23,19,19
{'n_estimators': 70},0.9166666666666666,0.9515457788347206,0.9519734503220816,0.9195402298850575,0.9195402298850575,1,31,31,1,1
{'n_estimators': 80},0.9166666666666666,0.9541220768925882,0.9544684124952147,0.9195402298850575,0.9195402298850575,1,4,2,1,1
{'n_estimators': 90},0.9085545722713864,0.9536761791518034,0.9538462977654721,0.9109195402298851,0.9109195402298851,19,9,9,19,19
{'n_estimators': 100},0.9085545722713864,0.9513806315233188,0.9525777741821894,0.9109195402298851,0.9109195402298851,19,32,29,19,19
{'n_estimators': 110},0.9085545722713864,0.9530486193684766,0.9533664903481684,0.9109195402298851,0.9109195402298851,19,17,18,19,19
{'n_estimators': 120},0.9166666666666666,0.9525862068965517,0.9531583335486797,0.9195402298850575,0.9195402298850575,1,25,24,1,1
{'n_estimators': 130},0.9085545722713864,0.9527348394768133,0.9530564323607862,0.9109195402298851,0.9109195402298851,19,22,25,19,19
{'n_estimators': 140},0.9085545722713864,0.9535770907649623,0.9537302645472427,0.9109195402298851,0.9109195402298851,19,10,10,19,19
{'n_estimators': 150},0.913946587537092,0.9541881358171489,0.9539948837758809,0.9166666666666666,0.9166666666666667,7,3,7,5,5
{'n_estimators': 160},0.9085545722713864,0.9537587528075042,0.954019366923142,0.9109195402298851,0.9109195402298851,19,7,6,19,19
{'n_estimators': 170},0.9085545722713864,0.9532633108732989,0.9539391123618091,0.9109195402298851,0.9109195402298851,19,12,8,19,19
{'n_estimators': 180},0.911242603550296,0.9536926938829435,0.9541150011141577,0.9137931034482759,0.9137931034482758,11,8,3,11,11
{'n_estimators': 190},0.9085545722713864,0.9519916765755054,0.952808174781355,0.9109195402298851,0.9109195402298851,19,30,28,19,19
{'n_estimators': 200},0.913946587537092,0.9537752675386445,0.9540860843712682,0.9166666666666666,0.9166666666666667,7,6,4,5,5
{'n_estimators': 210},0.911242603550296,0.9534284581847008,0.9534392445998805,0.9137931034482759,0.9137931034482758,11,11,14,11,11
{'n_estimators': 220},0.913946587537092,0.9538578411943454,0.9540860133223221,0.9166666666666666,0.9166666666666667,7,5,5,5,5
{'n_estimators': 230},0.911242603550296,0.9528999867882152,0.9535425353843421,0.9137931034482759,0.9137931034482758,11,20,13,11,11
{'n_estimators': 240},0.9107142857142858,0.9525036332408509,0.9532013042715612,0.9137931034482759,0.9137931034482758,18,26,21,11,11
{'n_estimators': 250},0.9085545722713864,0.9528669573259347,0.9532521074272502,0.9109195402298851,0.9109195402298851,19,21,20,19,19
{'n_estimators': 260},0.9085545722713864,0.9527348394768133,0.9531981780377214,0.9109195402298851,0.9109195402298851,19,22,22,19,19
{'n_estimators': 270},0.911242603550296,0.9523715153917294,0.9528611930151363,0.9137931034482759,0.9137931034482758,11,27,27,11,11
{'n_estimators': 280},0.9085545722713864,0.9548982692561765,0.954679410737003,0.9109195402298851,0.9109195402298851,19,2,1,19,19
{'n_estimators': 290},0.9085545722713864,0.9532302814110187,0.9536737372466388,0.9109195402298851,0.9109195402298851,19,13,11,19,19
{'n_estimators': 300},0.9085545722713864,0.9531972519487383,0.9535506652980628,0.9109195402298851,0.9109195402298851,19,14,12,19,19
{'n_estimators': 310},0.9085545722713864,0.9526687805522526,0.9532625103012113,0.9109195402298851,0.9109195402298851,19,24,19,19,19
{'n_estimators': 320},0.911242603550296,0.9531807372175981,0.9534084185006224,0.9137931034482759,0.9137931034482758,11,15,16,11,11
{'n_estimators': 330},0.9085545722713864,0.9523715153917294,0.9528631234145977,0.9109195402298851,0.9109195402298851,19,27,26,19,19
{'n_estimators': 340},0.911242603550296,0.9530321046373365,0.9534054700005166,0.9137931034482759,0.9137931034482758,11,18,17,11,11
