params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'min_samples_leaf': 1, 'min_samples_split': 2}",0.913946587537092,0.9508521601268332,0.9508425626950402,0.9166666666666666,0.9166666666666667,15,48,28,6,6
"{'min_samples_leaf': 1, 'min_samples_split': 3}",0.9069767441860465,0.9522724270048883,0.9478473435768529,0.9080459770114943,0.9080459770114943,67,31,51,67,67
"{'min_samples_leaf': 1, 'min_samples_split': 4}",0.913946587537092,0.9562194477473906,0.9540755734571565,0.9166666666666666,0.9166666666666667,15,2,4,6,6
"{'min_samples_leaf': 1, 'min_samples_split': 5}",0.913946587537092,0.9524540890474302,0.9505064518561623,0.9166666666666666,0.9166666666666667,15,28,32,6,6
"{'min_samples_leaf': 1, 'min_samples_split': 6}",0.9149560117302054,0.953180737217598,0.9476680275939051,0.9166666666666666,0.9166666666666667,6,21,54,6,6
"{'min_samples_leaf': 1, 'min_samples_split': 7}",0.9053254437869823,0.9532963403355793,0.95237668589607,0.9080459770114943,0.9080459770114943,70,19,18,67,67
"{'min_samples_leaf': 1, 'min_samples_split': 8}",0.913946587537092,0.9563845950587924,0.9534841687905979,0.9166666666666666,0.9166666666666667,15,1,6,6,6
"{'min_samples_leaf': 1, 'min_samples_split': 9}",0.9009009009009009,0.9533128550667196,0.9524987212361128,0.9051724137931034,0.9051724137931034,81,18,15,76,76
"{'min_samples_leaf': 1, 'min_samples_split': 10}",0.9085365853658537,0.9509182190513938,0.950226302551743,0.9137931034482759,0.9137931034482758,61,46,36,33,33
"{'min_samples_leaf': 2, 'min_samples_split': 2}",0.9144542772861357,0.9485400977672084,0.9415753415156352,0.9166666666666666,0.9166666666666666,8,68,83,6,22
"{'min_samples_leaf': 2, 'min_samples_split': 3}",0.913946587537092,0.9539734443123267,0.9526534374119173,0.9166666666666666,0.9166666666666667,15,13,14,6,6
"{'min_samples_leaf': 2, 'min_samples_split': 4}",0.9009009009009009,0.9512154842119172,0.9507999736116798,0.9051724137931034,0.9051724137931034,81,42,29,76,76
"{'min_samples_leaf': 2, 'min_samples_split': 5}",0.911764705882353,0.948490553573788,0.9433740864716911,0.9137931034482759,0.9137931034482758,36,69,79,33,33
"{'min_samples_leaf': 2, 'min_samples_split': 6}",0.896969696969697,0.9441471792839213,0.9456981511751045,0.9022988505747126,0.9022988505747126,90,87,65,85,88
"{'min_samples_leaf': 2, 'min_samples_split': 7}",0.9053254437869823,0.9526852952833926,0.9483292769832103,0.9080459770114943,0.9080459770114943,70,27,48,67,67
"{'min_samples_leaf': 2, 'min_samples_split': 8}",0.9043478260869565,0.9514962346413001,0.9506927690604953,0.9051724137931034,0.9051724137931034,76,39,31,76,76
"{'min_samples_leaf': 2, 'min_samples_split': 9}",0.9085545722713864,0.9528339278636543,0.9484543108653831,0.9109195402298851,0.9109195402298851,58,24,45,57,57
"{'min_samples_leaf': 2, 'min_samples_split': 10}",0.9080118694362017,0.9545514599022328,0.9530901088181262,0.9109195402298851,0.9109195402298851,62,9,9,57,57
"{'min_samples_leaf': 3, 'min_samples_split': 2}",0.9053254437869823,0.9446095917558464,0.9417232195834468,0.9080459770114943,0.9080459770114943,70,85,82,67,67
"{'min_samples_leaf': 3, 'min_samples_split': 3}",0.9074626865671642,0.950736557008852,0.9508431478242065,0.9109195402298851,0.9109195402298851,64,49,27,57,57
"{'min_samples_leaf': 3, 'min_samples_split': 4}",0.911764705882353,0.9524045448540097,0.9489645738945123,0.9137931034482759,0.9137931034482758,36,29,43,33,33
"{'min_samples_leaf': 3, 'min_samples_split': 5}",0.9101449275362319,0.9551129607609988,0.9533177304295617,0.9109195402298851,0.9109195402298851,54,6,8,57,57
"{'min_samples_leaf': 3, 'min_samples_split': 6}",0.911242603550296,0.9527843836702339,0.9520648282731299,0.9137931034482759,0.9137931034482758,45,26,21,33,33
"{'min_samples_leaf': 3, 'min_samples_split': 7}",0.9144542772861357,0.9480942000264236,0.9479420140638091,0.9166666666666666,0.9166666666666666,8,74,50,6,22
"{'min_samples_leaf': 3, 'min_samples_split': 8}",0.9144542772861357,0.948325406262386,0.9415730689203776,0.9166666666666666,0.9166666666666666,8,70,84,6,22
"{'min_samples_leaf': 3, 'min_samples_split': 9}",0.9134328358208955,0.9518595587263838,0.9512258067679575,0.9166666666666666,0.9166666666666666,29,35,25,6,22
"{'min_samples_leaf': 3, 'min_samples_split': 10}",0.9134328358208955,0.9481602589509842,0.9453096376360757,0.9166666666666666,0.9166666666666666,29,72,68,6,22
"{'min_samples_leaf': 4, 'min_samples_split': 2}",0.913946587537092,0.9549147839873167,0.9545945019115729,0.9166666666666666,0.9166666666666667,15,8,2,6,6
"{'min_samples_leaf': 4, 'min_samples_split': 3}",0.902654867256637,0.9511329105562163,0.9504035241328489,0.9051724137931034,0.9051724137931034,78,44,33,76,76
"{'min_samples_leaf': 4, 'min_samples_split': 4}",0.8979591836734694,0.9519256176509446,0.9509376907115796,0.8994252873563219,0.8994252873563219,89,34,26,89,89
"{'min_samples_leaf': 4, 'min_samples_split': 5}",0.9134328358208955,0.9485896419606289,0.9453383667715465,0.9166666666666666,0.9166666666666666,29,66,67,6,22
"{'min_samples_leaf': 4, 'min_samples_split': 6}",0.9009009009009009,0.943849914123398,0.9445552448749331,0.9051724137931034,0.9051724137931034,81,89,75,76,76
"{'min_samples_leaf': 4, 'min_samples_split': 7}",0.9074626865671642,0.9514632051790197,0.9477458573267731,0.9109195402298851,0.9109195402298851,64,40,52,57,57
"{'min_samples_leaf': 4, 'min_samples_split': 8}",0.899135446685879,0.9412075571409697,0.9382806814739525,0.8994252873563219,0.8994252873563218,88,90,90,89,90
"{'min_samples_leaf': 4, 'min_samples_split': 9}",0.911764705882353,0.9499273351829833,0.9427172823315773,0.9137931034482759,0.9137931034482758,36,54,80,33,33
"{'min_samples_leaf': 4, 'min_samples_split': 10}",0.909090909090909,0.9481272294887038,0.9399581838222548,0.9109195402298851,0.9109195402298851,57,73,86,57,57
"{'min_samples_leaf': 5, 'min_samples_split': 2}",0.9096385542168675,0.9469877130400317,0.9442879609684134,0.9137931034482759,0.9137931034482758,55,78,76,33,33
"{'min_samples_leaf': 5, 'min_samples_split': 3}",0.9014925373134327,0.9443618707887435,0.9404603338476251,0.9051724137931034,0.9051724137931034,80,86,85,76,76
"{'min_samples_leaf': 5, 'min_samples_split': 4}",0.9156626506024097,0.9482098031444048,0.9486738283017668,0.9195402298850575,0.9195402298850575,5,71,44,3,3
"{'min_samples_leaf': 5, 'min_samples_split': 5}",0.920353982300885,0.9516613819527019,0.9484485878292614,0.9224137931034483,0.9224137931034483,1,36,46,1,1
"{'min_samples_leaf': 5, 'min_samples_split': 6}",0.9144542772861357,0.9516613819527019,0.9470587214770265,0.9166666666666666,0.9166666666666666,8,36,59,6,22
"{'min_samples_leaf': 5, 'min_samples_split': 7}",0.9085545722713864,0.9477473906724798,0.9451369605336762,0.9109195402298851,0.9109195402298851,58,75,72,57,57
"{'min_samples_leaf': 5, 'min_samples_split': 8}",0.9069767441860465,0.9533623992601401,0.9524390546315428,0.9080459770114943,0.9080459770114943,67,17,16,67,67
"{'min_samples_leaf': 5, 'min_samples_split': 9}",0.9101796407185629,0.9519916765755053,0.951832837041535,0.9137931034482759,0.9137931034482758,50,33,22,33,33
"{'min_samples_leaf': 5, 'min_samples_split': 10}",0.9096385542168675,0.9505383802351697,0.9496851369921513,0.9137931034482759,0.9137931034482758,55,52,39,33,33
"{'min_samples_leaf': 6, 'min_samples_split': 2}",0.912280701754386,0.9486887303474699,0.9424385912535314,0.9137931034482759,0.9137931034482758,33,65,81,33,33
"{'min_samples_leaf': 6, 'min_samples_split': 3}",0.9,0.9536761791518034,0.9523025716955723,0.9022988505747126,0.9022988505747127,86,15,20,85,85
"{'min_samples_leaf': 6, 'min_samples_split': 4}",0.9134328358208955,0.9540229885057471,0.95292348820046,0.9166666666666666,0.9166666666666666,29,12,10,6,22
"{'min_samples_leaf': 6, 'min_samples_split': 5}",0.9047619047619048,0.9492997753996566,0.9492109405135027,0.9080459770114943,0.9080459770114943,75,59,42,67,67
"{'min_samples_leaf': 6, 'min_samples_split': 6}",0.911764705882353,0.9530816488307571,0.9526688057152986,0.9137931034482759,0.9137931034482758,36,23,13,33,33
"{'min_samples_leaf': 6, 'min_samples_split': 7}",0.912280701754386,0.9458481965913594,0.9387107240684918,0.9137931034482759,0.9137931034482758,33,83,89,33,33
"{'min_samples_leaf': 6, 'min_samples_split': 8}",0.9161676646706587,0.9485731272294888,0.9459709294910719,0.9195402298850575,0.9195402298850575,3,67,63,3,3
"{'min_samples_leaf': 6, 'min_samples_split': 9}",0.9005847953216374,0.9469711983088915,0.9450049360318071,0.9022988505747126,0.9022988505747127,84,79,74,85,85
"{'min_samples_leaf': 6, 'min_samples_split': 10}",0.9003021148036254,0.9468060509974897,0.9434649361900092,0.9051724137931034,0.9051724137931034,85,82,77,76,76
