params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'n_estimators': 10},0.7789473684210527,0.8527046783625731,0.8398864340054921,0.7934426229508197,0.7936661506707946,34,34,34,34,34
{'n_estimators': 20},0.8057553956834531,0.8765049879600962,0.8648691328870287,0.8229508196721311,0.8232499140006879,22,2,14,9,9
{'n_estimators': 30},0.7810218978102189,0.8634760921912624,0.8497857018897083,0.8032786885245902,0.8036205710354317,33,33,33,33,33
{'n_estimators': 40},0.8013937282229965,0.8705280357757139,0.8568159028855706,0.8131147540983606,0.8133169934640523,31,28,32,31,31
{'n_estimators': 50},0.8041958041958043,0.8694315445476436,0.8602576304518423,0.8163934426229508,0.8166064671482628,28,32,31,29,30
{'n_estimators': 60},0.8111888111888111,0.8730865153078775,0.8693122762759198,0.8229508196721311,0.8231639146886824,10,14,5,9,12
{'n_estimators': 70},0.8028673835125447,0.8746560027519781,0.86472334245016,0.819672131147541,0.8199604403164775,29,6,15,15,15
{'n_estimators': 80},0.8098591549295775,0.872097523219814,0.8633599996677053,0.8229508196721311,0.8231854145166839,16,19,19,9,10
{'n_estimators': 90},0.8142857142857142,0.8726350189198486,0.862850177016274,0.8295081967213115,0.8297858617131063,4,16,23,1,1
{'n_estimators': 100},0.8070175438596492,0.8733230134158926,0.863264041671528,0.819672131147541,0.8198959408324733,19,11,20,15,21
{'n_estimators': 110},0.8194444444444444,0.871173030615755,0.8622119565590047,0.8295081967213115,0.8296998624011008,1,25,27,1,3
{'n_estimators': 120},0.8109965635738831,0.8719470244238046,0.8625203237923591,0.819672131147541,0.8198314413484693,12,21,25,15,25
{'n_estimators': 130},0.8156028368794327,0.8733015135878912,0.8682359368574698,0.8295081967213115,0.8297643618851049,2,12,7,1,2
{'n_estimators': 140},0.8140350877192982,0.8731940144478844,0.8634801154971046,0.8262295081967214,0.8264533883728931,5,13,18,4,5
{'n_estimators': 150},0.8137931034482758,0.8698830409356724,0.8606931800547992,0.8229508196721311,0.8231209150326797,8,30,30,9,14
{'n_estimators': 160},0.8096885813148789,0.8737315101479188,0.8640950401683338,0.819672131147541,0.8198529411764706,18,8,17,15,24
{'n_estimators': 170},0.8056537102473499,0.8701410388716889,0.8617476140345426,0.819672131147541,0.8199174406604748,23,29,28,15,19
{'n_estimators': 180},0.8109965635738831,0.8709580323357411,0.8623594817327459,0.819672131147541,0.8198314413484693,12,27,26,15,25
{'n_estimators': 190},0.8140350877192982,0.8722265221878225,0.8666506023387448,0.8262295081967214,0.8264533883728931,5,18,12,4,5
{'n_estimators': 200},0.8111888111888111,0.872484520123839,0.8629519131251709,0.8229508196721311,0.8231639146886824,10,17,22,9,12
{'n_estimators': 210},0.8109965635738831,0.8713020295837632,0.8625458596559171,0.819672131147541,0.8198314413484693,12,24,24,15,25
{'n_estimators': 220},0.7943262411347518,0.8720760233918128,0.8674809707152733,0.8098360655737705,0.8100920192638459,32,20,9,32,32
{'n_estimators': 230},0.8127208480565371,0.8733660130718953,0.869215641540926,0.8262295081967214,0.8264748882008943,9,9,6,4,4
{'n_estimators': 240},0.804270462633452,0.8711085311317509,0.8668660876275189,0.819672131147541,0.819938940488476,25,26,11,15,16
{'n_estimators': 250},0.8098591549295775,0.8752579979360166,0.864869590180372,0.8229508196721311,0.8231854145166839,16,4,13,9,10
{'n_estimators': 260},0.8140350877192982,0.8716460268317853,0.8672982968983396,0.8262295081967214,0.8264533883728931,5,22,10,4,5
{'n_estimators': 270},0.8109965635738831,0.8744840041279669,0.870124872395388,0.819672131147541,0.8198314413484693,12,7,2,15,25
{'n_estimators': 280},0.804270462633452,0.8747205022359821,0.8698204361255486,0.819672131147541,0.819938940488476,25,5,3,15,16
{'n_estimators': 290},0.8056537102473499,0.8755804953560371,0.8694555038371945,0.819672131147541,0.8199174406604748,23,3,4,15,19
{'n_estimators': 300},0.8070175438596492,0.8730865153078775,0.8642974611067306,0.819672131147541,0.8198959408324733,19,14,16,15,21
{'n_estimators': 310},0.8153310104529616,0.8733230134158927,0.8631604944053017,0.8262295081967214,0.8264318885448916,3,10,21,4,8
{'n_estimators': 320},0.801418439716312,0.8778164774681804,0.8709306780053225,0.8163934426229508,0.8166494668042656,30,1,1,29,29
{'n_estimators': 330},0.804270462633452,0.8715170278637772,0.8680339395861717,0.819672131147541,0.819938940488476,25,23,8,15,16
{'n_estimators': 340},0.8070175438596492,0.8696895424836601,0.8612510053790918,0.819672131147541,0.8198959408324733,19,31,29,15,21
