rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
1,61,1,1,2,"{'C': 0.0625, 'gamma': 0.0625, 'kernel': 'rbf'}"
1,181,47,1,2,"{'C': 0.0625, 'gamma': 0.125, 'kernel': 'rbf'}"
9,225,104,9,11,"{'C': 0.0625, 'gamma': 0.25, 'kernel': 'rbf'}"
60,211,107,35,63,"{'C': 0.0625, 'gamma': 0.5, 'kernel': 'rbf'}"
74,185,86,74,88,"{'C': 0.0625, 'gamma': 1.0, 'kernel': 'rbf'}"
76,168,46,76,91,"{'C': 0.0625, 'gamma': 2.0, 'kernel': 'rbf'}"
77,139,21,77,92,"{'C': 0.0625, 'gamma': 4.0, 'kernel': 'rbf'}"
106,93,7,106,121,"{'C': 0.0625, 'gamma': 8.0, 'kernel': 'rbf'}"
135,62,109,135,150,"{'C': 0.0625, 'gamma': 16.0, 'kernel': 'rbf'}"
136,60,147,136,152,"{'C': 0.0625, 'gamma': 32.0, 'kernel': 'rbf'}"
164,28,165,164,181,"{'C': 0.0625, 'gamma': 64.0, 'kernel': 'rbf'}"
180,13,180,180,199,"{'C': 0.0625, 'gamma': 128.0, 'kernel': 'rbf'}"
206,45,195,206,225,"{'C': 0.0625, 'gamma': 256.0, 'kernel': 'rbf'}"
208,91,210,208,227,"{'C': 0.0625, 'gamma': 512.0, 'kernel': 'rbf'}"
225,123,225,225,64,"{'C': 0.0625, 'gamma': 1024.0, 'kernel': 'rbf'}"
240,170,240,240,197,"{'C': 0.0625, 'gamma': 2048.0, 'kernel': 'rbf'}"
4,92,2,4,6,"{'C': 0.125, 'gamma': 0.0625, 'kernel': 'rbf'}"
1,182,48,1,2,"{'C': 0.125, 'gamma': 0.125, 'kernel': 'rbf'}"
10,228,106,35,12,"{'C': 0.125, 'gamma': 0.25, 'kernel': 'rbf'}"
46,227,110,10,49,"{'C': 0.125, 'gamma': 0.5, 'kernel': 'rbf'}"
74,186,87,74,88,"{'C': 0.125, 'gamma': 1.0, 'kernel': 'rbf'}"
