rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
26,1,1,26,3,"{'C': 0.0625, 'gamma': 0.0625, 'kernel': 'rbf'}"
26,135,46,26,3,"{'C': 0.0625, 'gamma': 0.125, 'kernel': 'rbf'}"
30,187,82,26,32,"{'C': 0.0625, 'gamma': 0.25, 'kernel': 'rbf'}"
60,186,81,60,62,"{'C': 0.0625, 'gamma': 0.5, 'kernel': 'rbf'}"
75,168,65,75,90,"{'C': 0.0625, 'gamma': 1.0, 'kernel': 'rbf'}"
88,151,49,88,105,"{'C': 0.0625, 'gamma': 2.0, 'kernel': 'rbf'}"
91,136,30,91,108,"{'C': 0.0625, 'gamma': 4.0, 'kernel': 'rbf'}"
93,106,31,93,121,"{'C': 0.0625, 'gamma': 8.0, 'kernel': 'rbf'}"
107,64,135,107,136,"{'C': 0.0625, 'gamma': 16.0, 'kernel': 'rbf'}"
149,31,150,149,178,"{'C': 0.0625, 'gamma': 32.0, 'kernel': 'rbf'}"
151,5,165,151,181,"{'C': 0.0625, 'gamma': 64.0, 'kernel': 'rbf'}"
180,4,180,180,212,"{'C': 0.0625, 'gamma': 128.0, 'kernel': 'rbf'}"
192,63,195,192,225,"{'C': 0.0625, 'gamma': 256.0, 'kernel': 'rbf'}"
210,109,210,210,63,"{'C': 0.0625, 'gamma': 512.0, 'kernel': 'rbf'}"
225,170,225,225,109,"{'C': 0.0625, 'gamma': 1024.0, 'kernel': 'rbf'}"
240,240,240,240,213,"{'C': 0.0625, 'gamma': 2048.0, 'kernel': 'rbf'}"
26,2,2,26,3,"{'C': 0.125, 'gamma': 0.0625, 'kernel': 'rbf'}"
26,137,47,26,3,"{'C': 0.125, 'gamma': 0.125, 'kernel': 'rbf'}"
1,225,108,1,7,"{'C': 0.125, 'gamma': 0.25, 'kernel': 'rbf'}"
46,201,83,46,48,"{'C': 0.125, 'gamma': 0.5, 'kernel': 'rbf'}"
74,184,66,74,88,"{'C': 0.125, 'gamma': 1.0, 'kernel': 'rbf'}"
88,154,51,88,105,"{'C': 0.125, 'gamma': 2.0, 'kernel': 'rbf'}"
92,121,32,92,110,"{'C': 0.125, 'gamma': 4.0, 'kernel': 'rbf'}"
107,107,16,107,136,"{'C': 0.125, 'gamma': 8.0, 'kernel': 'rbf'}"
107,79,132,107,136,"{'C': 0.125, 'gamma': 16.0, 'kernel': 'rbf'}"
149,45,149,149,178,"{'C': 0.125, 'gamma': 32.0, 'kernel': 'rbf'}"
151,32,163,151,181,"{'C': 0.125, 'gamma': 64.0, 'kernel': 'rbf'}"
177,6,167,177,209,"{'C': 0.125, 'gamma': 128.0, 'kernel': 'rbf'}"
194,61,194,194,227,"{'C': 0.125, 'gamma': 256.0, 'kernel': 'rbf'}"
209,110,209,209,2,"{'C': 0.125, 'gamma': 512.0, 'kernel': 'rbf'}"
224,169,224,224,104,"{'C': 0.125, 'gamma': 1024.0, 'kernel': 'rbf'}"
239,239,239,239,197,"{'C': 0.125, 'gamma': 2048.0, 'kernel': 'rbf'}"
44,3,3,44,46,"{'C': 0.25, 'gamma': 0.0625, 'kernel': 'rbf'}"
30,138,48,26,32,"{'C': 0.25, 'gamma': 0.125, 'kernel': 'rbf'}"
1,203,107,1,7,"{'C': 0.25, 'gamma': 0.25, 'kernel': 'rbf'}"
46,200,84,46,48,"{'C': 0.25, 'gamma': 0.5, 'kernel': 'rbf'}"
61,182,67,61,75,"{'C': 0.25, 'gamma': 1.0, 'kernel': 'rbf'}"
88,167,62,88,105,"{'C': 0.25, 'gamma': 2.0, 'kernel': 'rbf'}"
93,122,33,93,121,"{'C': 0.25, 'gamma': 4.0, 'kernel': 'rbf'}"
107,93,18,107,136,"{'C': 0.25, 'gamma': 8.0, 'kernel': 'rbf'}"
107,77,133,107,136,"{'C': 0.25, 'gamma': 16.0, 'kernel': 'rbf'}"
136,46,147,136,165,"{'C': 0.25, 'gamma': 32.0, 'kernel': 'rbf'}"
151,30,164,151,181,"{'C': 0.25, 'gamma': 64.0, 'kernel': 'rbf'}"
