rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
20,20,20,20,20,{'n_estimators': 50}
19,19,19,19,19,{'n_estimators': 100}
18,18,18,18,18,{'n_estimators': 150}
17,17,17,17,12,{'n_estimators': 200}
16,16,16,16,9,{'n_estimators': 250}
15,15,15,15,10,{'n_estimators': 300}
14,14,14,14,3,{'n_estimators': 350}
12,13,13,13,1,{'n_estimators': 400}
13,12,12,12,2,{'n_estimators': 450}
10,10,11,11,4,{'n_estimators': 500}
11,3,10,10,11,{'n_estimators': 550}
7,1,9,9,5,{'n_estimators': 600}
5,4,8,8,7,{'n_estimators': 650}
2,6,7,6,6,{'n_estimators': 700}
3,9,6,4,8,{'n_estimators': 750}
9,11,5,7,17,{'n_estimators': 800}
8,8,4,4,16,{'n_estimators': 850}
6,7,3,3,15,{'n_estimators': 900}
4,2,2,2,14,{'n_estimators': 950}
1,5,1,1,13,{'n_estimators': 1000}
