nohup: ignoring input
experiment: GM12878 cksnap_rf
trainSet len:[X=76020,y=76020]
testSet len:[X=4431,y=4431]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 3, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=4431, TP=109, TN=4126, FP=94, FN=102; precision=0.537, recall=0.517
accuracy: (test=0.956) average_precision: (test=0.515) balanced_accuracy: (test=0.747) f1: (test=0.527) roc_auc: (test=0.837) 2.45s
[fit 2/34] END n_estimators=20; total=4431, TP=111, TN=4168, FP=52, FN=100; precision=0.681, recall=0.526
accuracy: (test=0.966) average_precision: (test=0.581) balanced_accuracy: (test=0.757) f1: (test=0.594) roc_auc: (test=0.851) 3.57s
[fit 3/34] END n_estimators=30; total=4431, TP=119, TN=4185, FP=35, FN=92; precision=0.773, recall=0.564
accuracy: (test=0.971) average_precision: (test=0.647) balanced_accuracy: (test=0.778) f1: (test=0.652) roc_auc: (test=0.889) 4.87s
[fit 4/34] END n_estimators=40; total=4431, TP=114, TN=4168, FP=52, FN=97; precision=0.687, recall=0.540
accuracy: (test=0.966) average_precision: (test=0.623) balanced_accuracy: (test=0.764) f1: (test=0.605) roc_auc: (test=0.881) 6.62s
[fit 5/34] END n_estimators=50; total=4431, TP=115, TN=4183, FP=37, FN=96; precision=0.757, recall=0.545
accuracy: (test=0.970) average_precision: (test=0.655) balanced_accuracy: (test=0.768) f1: (test=0.634) roc_auc: (test=0.873) 8.05s
[fit 6/34] END n_estimators=60; total=4431, TP=114, TN=4183, FP=37, FN=97; precision=0.755, recall=0.540
accuracy: (test=0.970) average_precision: (test=0.645) balanced_accuracy: (test=0.766) f1: (test=0.630) roc_auc: (test=0.880) 9.46s
[fit 7/34] END n_estimators=70; total=4431, TP=110, TN=4191, FP=29, FN=101; precision=0.791, recall=0.521
accuracy: (test=0.971) average_precision: (test=0.663) balanced_accuracy: (test=0.757) f1: (test=0.629) roc_auc: (test=0.886) 11.73s
[fit 8/34] END n_estimators=80; total=4431, TP=117, TN=4191, FP=29, FN=94; precision=0.801, recall=0.555
accuracy: (test=0.972) average_precision: (test=0.678) balanced_accuracy: (test=0.774) f1: (test=0.655) roc_auc: (test=0.891) 14.20s
[fit 9/34] END n_estimators=90; total=4431, TP=114, TN=4184, FP=36, FN=97; precision=0.760, recall=0.540
accuracy: (test=0.970) average_precision: (test=0.645) balanced_accuracy: (test=0.766) f1: (test=0.632) roc_auc: (test=0.878) 19.13s
[fit 10/34] END n_estimators=100; total=4431, TP=117, TN=4183, FP=37, FN=94; precision=0.760, recall=0.555
accuracy: (test=0.970) average_precision: (test=0.667) balanced_accuracy: (test=0.773) f1: (test=0.641) roc_auc: (test=0.884) 31.68s
[fit 11/34] END n_estimators=110; total=4431, TP=113, TN=4188, FP=32, FN=98; precision=0.779, recall=0.536
accuracy: (test=0.971) average_precision: (test=0.662) balanced_accuracy: (test=0.764) f1: (test=0.635) roc_auc: (test=0.888) 42.19s
