params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'n_estimators': 50},0.8169761273209549,0.9037266386479478,0.9051903781182548,0.8368794326241135,0.8371411964589108,20,1,1,20,20
{'n_estimators': 100},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 150},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 200},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 250},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 300},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 350},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 400},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 450},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 500},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 550},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 600},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 650},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 700},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 750},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 800},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 850},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 900},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 950},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
{'n_estimators': 1000},0.8272251308900523,0.9032124653491906,0.9045435907987824,0.8439716312056738,0.8442054904766163,1,2,2,1,1
