rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
3,16,27,4,2,"{'reg_alpha': 0, 'reg_lambda': 0}"
55,70,66,62,33,"{'reg_alpha': 0, 'reg_lambda': 0.01}"
50,54,60,45,53,"{'reg_alpha': 0, 'reg_lambda': 0.02}"
32,35,62,12,65,"{'reg_alpha': 0, 'reg_lambda': 0.05}"
59,6,21,34,74,"{'reg_alpha': 0, 'reg_lambda': 0.1}"
45,73,67,34,52,"{'reg_alpha': 0, 'reg_lambda': 0.5}"
32,3,2,12,65,"{'reg_alpha': 0, 'reg_lambda': 1}"
50,13,34,45,53,"{'reg_alpha': 0, 'reg_lambda': 2}"
65,11,40,52,70,"{'reg_alpha': 0, 'reg_lambda': 3}"
60,42,64,62,46,"{'reg_alpha': 0.01, 'reg_lambda': 0}"
39,52,59,34,40,"{'reg_alpha': 0.01, 'reg_lambda': 0.01}"
47,25,81,28,68,"{'reg_alpha': 0.01, 'reg_lambda': 0.02}"
79,21,69,79,81,"{'reg_alpha': 0.01, 'reg_lambda': 0.05}"
52,14,54,52,44,"{'reg_alpha': 0.01, 'reg_lambda': 0.1}"
27,36,14,19,37,"{'reg_alpha': 0.01, 'reg_lambda': 0.5}"
42,31,52,19,67,"{'reg_alpha': 0.01, 'reg_lambda': 1}"
29,20,26,19,51,"{'reg_alpha': 0.01, 'reg_lambda': 2}"
28,37,77,12,57,"{'reg_alpha': 0.01, 'reg_lambda': 3}"
11,66,68,9,24,"{'reg_alpha': 0.02, 'reg_lambda': 0}"
6,32,75,4,13,"{'reg_alpha': 0.02, 'reg_lambda': 0.01}"
46,71,57,45,43,"{'reg_alpha': 0.02, 'reg_lambda': 0.02}"
39,67,53,34,40,"{'reg_alpha': 0.02, 'reg_lambda': 0.05}"
2,43,15,2,4,"{'reg_alpha': 0.02, 'reg_lambda': 0.1}"
80,17,55,80,80,"{'reg_alpha': 0.02, 'reg_lambda': 0.5}"
75,68,76,71,72,"{'reg_alpha': 0.02, 'reg_lambda': 1}"
43,55,58,45,32,"{'reg_alpha': 0.02, 'reg_lambda': 2}"
63,61,70,52,61,"{'reg_alpha': 0.02, 'reg_lambda': 3}"
56,53,30,45,60,"{'reg_alpha': 0.05, 'reg_lambda': 0}"
52,50,74,52,44,"{'reg_alpha': 0.05, 'reg_lambda': 0.01}"
77,24,49,74,79,"{'reg_alpha': 0.05, 'reg_lambda': 0.02}"
72,47,72,71,64,"{'reg_alpha': 0.05, 'reg_lambda': 0.05}"
30,12,41,28,38,"{'reg_alpha': 0.05, 'reg_lambda': 0.1}"
73,72,63,62,78,"{'reg_alpha': 0.05, 'reg_lambda': 0.5}"
36,28,42,45,19,"{'reg_alpha': 0.05, 'reg_lambda': 1}"
54,44,61,34,69,"{'reg_alpha': 0.05, 'reg_lambda': 2}"
44,46,51,52,21,"{'reg_alpha': 0.05, 'reg_lambda': 3}"
81,9,56,81,77,"{'reg_alpha': 0.1, 'reg_lambda': 0}"
9,18,6,4,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.01}"
48,40,20,34,58,"{'reg_alpha': 0.1, 'reg_lambda': 0.02}"
65,26,79,52,70,"{'reg_alpha': 0.1, 'reg_lambda': 0.05}"
39,59,36,34,40,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
