rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
52,51,51,51,4,"{'max_depth': 3, 'min_child_weight': 1}"
53,53,53,54,5,"{'max_depth': 3, 'min_child_weight': 2}"
49,49,49,50,1,"{'max_depth': 3, 'min_child_weight': 3}"
50,54,54,49,2,"{'max_depth': 3, 'min_child_weight': 4}"
51,52,50,52,3,"{'max_depth': 3, 'min_child_weight': 5}"
54,50,52,53,6,"{'max_depth': 3, 'min_child_weight': 6}"
45,45,45,46,21,"{'max_depth': 4, 'min_child_weight': 1}"
47,47,46,47,44,"{'max_depth': 4, 'min_child_weight': 2}"
48,38,48,48,36,"{'max_depth': 4, 'min_child_weight': 3}"
46,46,44,44,50,"{'max_depth': 4, 'min_child_weight': 4}"
44,44,43,44,12,"{'max_depth': 4, 'min_child_weight': 5}"
43,48,47,43,11,"{'max_depth': 4, 'min_child_weight': 6}"
33,8,28,33,37,"{'max_depth': 5, 'min_child_weight': 1}"
39,39,32,40,39,"{'max_depth': 5, 'min_child_weight': 2}"
42,41,42,42,40,"{'max_depth': 5, 'min_child_weight': 3}"
36,23,33,39,38,"{'max_depth': 5, 'min_child_weight': 4}"
28,16,35,29,26,"{'max_depth': 5, 'min_child_weight': 5}"
34,26,38,36,29,"{'max_depth': 5, 'min_child_weight': 6}"
11,37,10,11,32,"{'max_depth': 6, 'min_child_weight': 1}"
27,27,12,23,35,"{'max_depth': 6, 'min_child_weight': 2}"
37,22,16,33,48,"{'max_depth': 6, 'min_child_weight': 3}"
19,28,36,23,14,"{'max_depth': 6, 'min_child_weight': 4}"
24,42,34,29,16,"{'max_depth': 6, 'min_child_weight': 5}"
37,24,41,33,48,"{'max_depth': 6, 'min_child_weight': 6}"
3,5,5,2,9,"{'max_depth': 7, 'min_child_weight': 1}"
32,33,21,21,52,"{'max_depth': 7, 'min_child_weight': 2}"
28,12,13,29,26,"{'max_depth': 7, 'min_child_weight': 3}"
12,21,31,17,13,"{'max_depth': 7, 'min_child_weight': 4}"
35,35,40,41,17,"{'max_depth': 7, 'min_child_weight': 5}"
15,20,25,17,22,"{'max_depth': 7, 'min_child_weight': 6}"
15,10,7,17,22,"{'max_depth': 8, 'min_child_weight': 1}"
22,32,26,23,24,"{'max_depth': 8, 'min_child_weight': 2}"
7,15,6,7,19,"{'max_depth': 8, 'min_child_weight': 3}"
22,34,30,23,24,"{'max_depth': 8, 'min_child_weight': 4}"
13,25,37,13,33,"{'max_depth': 8, 'min_child_weight': 5}"
31,17,17,32,28,"{'max_depth': 8, 'min_child_weight': 6}"
3,43,11,2,9,"{'max_depth': 9, 'min_child_weight': 1}"
25,18,24,13,51,"{'max_depth': 9, 'min_child_weight': 2}"
30,19,18,23,45,"{'max_depth': 9, 'min_child_weight': 3}"
21,2,14,17,42,"{'max_depth': 9, 'min_child_weight': 4}"
9,40,23,7,31,"{'max_depth': 9, 'min_child_weight': 5}"
40,13,20,36,53,"{'max_depth': 9, 'min_child_weight': 6}"
1,7,2,2,8,"{'max_depth': 10, 'min_child_weight': 1}"
6,11,19,2,18,"{'max_depth': 10, 'min_child_weight': 2}"
7,29,29,7,19,"{'max_depth': 10, 'min_child_weight': 3}"
19,30,15,23,14,"{'max_depth': 10, 'min_child_weight': 4}"
17,9,8,11,47,"{'max_depth': 10, 'min_child_weight': 5}"
2,14,22,7,7,"{'max_depth': 10, 'min_child_weight': 6}"
10,3,1,2,46,"{'max_depth': 12, 'min_child_weight': 1}"
18,4,9,13,41,"{'max_depth': 12, 'min_child_weight': 2}"
13,6,4,13,33,"{'max_depth': 12, 'min_child_weight': 3}"
5,31,27,1,30,"{'max_depth': 12, 'min_child_weight': 4}"
26,1,3,21,43,"{'max_depth': 12, 'min_child_weight': 5}"
40,36,39,36,53,"{'max_depth': 12, 'min_child_weight': 6}"
