rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
50,50,50,50,50,{'n_estimators': 50}
49,49,49,49,42,{'n_estimators': 100}
48,48,48,48,25,{'n_estimators': 150}
47,47,47,47,13,{'n_estimators': 200}
46,46,46,46,6,{'n_estimators': 250}
45,45,45,45,7,{'n_estimators': 300}
44,44,44,44,3,{'n_estimators': 350}
43,43,43,43,1,{'n_estimators': 400}
41,42,42,41,2,{'n_estimators': 450}
42,41,41,42,14,{'n_estimators': 500}
40,40,40,40,8,{'n_estimators': 550}
38,39,39,39,11,{'n_estimators': 600}
39,38,38,38,17,{'n_estimators': 650}
32,37,37,37,9,{'n_estimators': 700}
27,36,36,36,12,{'n_estimators': 750}
34,30,35,35,22,{'n_estimators': 800}
26,27,34,34,21,{'n_estimators': 850}
21,28,33,33,24,{'n_estimators': 900}
8,16,30,18,16,{'n_estimators': 950}
1,17,32,5,4,{'n_estimators': 1000}
3,19,31,10,5,{'n_estimators': 1050}
2,22,29,2,10,{'n_estimators': 1100}
5,26,28,5,15,{'n_estimators': 1150}
9,35,27,18,20,{'n_estimators': 1200}
4,34,19,1,23,{'n_estimators': 1250}
7,33,26,5,19,{'n_estimators': 1300}
6,31,23,2,18,{'n_estimators': 1350}
10,29,24,5,26,{'n_estimators': 1400}
12,32,25,10,27,{'n_estimators': 1450}
14,23,22,10,30,{'n_estimators': 1500}
12,24,20,10,27,{'n_estimators': 1550}
22,25,21,10,37,{'n_estimators': 1600}
11,21,16,2,29,{'n_estimators': 1650}
28,20,17,27,40,{'n_estimators': 1700}
23,18,18,18,38,{'n_estimators': 1750}
35,15,15,31,47,{'n_estimators': 1800}
14,14,14,10,30,{'n_estimators': 1850}
18,12,13,18,33,{'n_estimators': 1900}
18,13,12,18,33,{'n_estimators': 1950}
28,11,11,27,40,{'n_estimators': 2000}
18,4,8,18,33,{'n_estimators': 2050}
14,10,7,10,30,{'n_estimators': 2100}
23,6,9,18,38,{'n_estimators': 2150}
33,8,10,27,46,{'n_estimators': 2200}
36,3,5,27,48,{'n_estimators': 2250}
37,5,1,31,49,{'n_estimators': 2300}
30,2,2,18,44,{'n_estimators': 2350}
25,9,4,10,43,{'n_estimators': 2400}
30,7,6,18,44,{'n_estimators': 2450}
17,1,3,5,36,{'n_estimators': 2500}
