params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'max_depth': -1, 'num_leaves': 221}",0.8333333333333334,0.8758942144326209,0.8847008445208775,0.8486997635933806,0.8489224716086918,117,169,93,117,117
"{'max_depth': -1, 'num_leaves': 231}",0.8333333333333334,0.901658767772512,0.9095878304522536,0.8486997635933806,0.8489224716086918,117,16,13,117,117
"{'max_depth': -1, 'num_leaves': 241}",0.8746803069053708,0.910567379057498,0.8966421306908807,0.8841607565011821,0.8843445408208889,1,3,37,1,1
"{'max_depth': -1, 'num_leaves': 251}",0.8333333333333334,0.8859541267996066,0.8960935607316605,0.8486997635933806,0.8489224716086918,117,141,42,117,117
"{'max_depth': -1, 'num_leaves': 261}",0.8746803069053708,0.9067781453992668,0.9271095995564501,0.8841607565011821,0.8843445408208889,1,8,2,1,1
"{'max_depth': -1, 'num_leaves': 271}",0.8333333333333334,0.9087901278726639,0.9130895538665997,0.8486997635933806,0.8489224716086918,117,6,9,117,117
"{'max_depth': -1, 'num_leaves': 281}",0.8333333333333334,0.9088907269963337,0.927205570241593,0.8486997635933806,0.8489224716086918,117,5,1,117,117
"{'max_depth': -1, 'num_leaves': 291}",0.8746803069053708,0.8994008763301439,0.92032454107191,0.8841607565011821,0.8843445408208889,1,31,5,1,1
"{'max_depth': -1, 'num_leaves': 301}",0.8333333333333334,0.8949745148886702,0.8972520645984252,0.8486997635933806,0.8489224716086918,117,66,35,117,117
"{'max_depth': -1, 'num_leaves': 311}",0.8746803069053708,0.90915899132612,0.9149268582857312,0.8841607565011821,0.8843445408208889,1,4,6,1,1
"{'max_depth': -1, 'num_leaves': 321}",0.8333333333333334,0.8896762943753911,0.9082306824629619,0.8486997635933806,0.8489224716086918,117,109,15,117,117
"{'max_depth': -1, 'num_leaves': 331}",0.8333333333333334,0.9007757310202986,0.9129760611677209,0.8486997635933806,0.8489224716086918,117,19,11,117,117
"{'max_depth': -1, 'num_leaves': 341}",0.8746803069053708,0.9058727532862381,0.9130029586561043,0.8841607565011821,0.8843445408208889,1,10,10,1,1
"{'max_depth': 0, 'num_leaves': 221}",0.8333333333333334,0.9125122954484484,0.9066116569710132,0.8486997635933806,0.8489224716086918,117,2,17,117,117
"{'max_depth': 0, 'num_leaves': 231}",0.8746803069053708,0.9131382455512832,0.9078393412148921,0.8841607565011821,0.8843445408208889,1,1,16,1,1
"{'max_depth': 0, 'num_leaves': 241}",0.8746803069053708,0.8987637485469016,0.9082973320590714,0.8841607565011821,0.8843445408208889,1,34,14,1,1
"{'max_depth': 0, 'num_leaves': 251}",0.8746803069053708,0.9064539926674416,0.9144648619352356,0.8841607565011821,0.8843445408208889,1,9,8,1,1
"{'max_depth': 0, 'num_leaves': 261}",0.8746803069053708,0.899859161226862,0.9225793248147085,0.8841607565011821,0.8843445408208889,1,25,3,1,1
"{'max_depth': 0, 'num_leaves': 271}",0.8746803069053708,0.8957904855584369,0.9145591696447347,0.8841607565011821,0.8843445408208889,1,58,7,1,1
"{'max_depth': 0, 'num_leaves': 281}",0.8333333333333334,0.900429222927658,0.8831524058299973,0.8486997635933806,0.8489224716086918,117,21,103,117,117
"{'max_depth': 0, 'num_leaves': 291}",0.8746803069053708,0.8802982205132791,0.902351194354979,0.8841607565011821,0.8843445408208889,1,164,21,1,1
"{'max_depth': 0, 'num_leaves': 301}",0.8746803069053708,0.8892627202003041,0.905105289653976,0.8841607565011821,0.8843445408208889,1,113,18,1,1
"{'max_depth': 0, 'num_leaves': 311}",0.8746803069053708,0.8825337565948314,0.8894395366421496,0.8841607565011821,0.8843445408208889,1,160,67,1,1
"{'max_depth': 0, 'num_leaves': 321}",0.8746803069053708,0.9003621568452114,0.89658476735058,0.8841607565011821,0.8843445408208889,1,22,38,1,1
"{'max_depth': 0, 'num_leaves': 331}",0.8333333333333334,0.9019605651435214,0.9216585115486166,0.8486997635933806,0.8489224716086918,117,14,4,117,117
"{'max_depth': 0, 'num_leaves': 341}",0.8746803069053708,0.8973888938567469,0.9122330810528936,0.8841607565011821,0.8843445408208889,1,43,12,1,1
"{'max_depth': 3, 'num_leaves': 221}",0.8746803069053708,0.8934767057140302,0.8879977072410628,0.8841607565011821,0.8843445408208889,1,79,77,1,1
"{'max_depth': 3, 'num_leaves': 231}",0.8746803069053708,0.8951645354556024,0.8864344428148887,0.8841607565011821,0.8843445408208889,1,63,88,1,1
"{'max_depth': 3, 'num_leaves': 241}",0.8746803069053708,0.8963829026200483,0.8878707637046764,0.8841607565011821,0.8843445408208889,1,53,79,1,1
"{'max_depth': 3, 'num_leaves': 251}",0.8746803069053708,0.8966064562282037,0.8869384808422515,0.8841607565011821,0.8843445408208889,1,48,82,1,1
"{'max_depth': 3, 'num_leaves': 261}",0.8746803069053708,0.8995908968970759,0.9010339340054091,0.8841607565011821,0.8843445408208889,1,27,24,1,1
"{'max_depth': 3, 'num_leaves': 271}",0.8746803069053708,0.8920012519002056,0.8843347265010182,0.8841607565011821,0.8843445408208889,1,89,95,1,1
"{'max_depth': 3, 'num_leaves': 281}",0.8746803069053708,0.8906487525708665,0.8752109897830155,0.8841607565011821,0.8843445408208889,1,101,132,1,1
"{'max_depth': 3, 'num_leaves': 291}",0.8746803069053708,0.8990879012787267,0.9012871577708389,0.8841607565011821,0.8843445408208889,1,32,22,1,1
"{'max_depth': 3, 'num_leaves': 301}",0.8333333333333334,0.8912076365912548,0.8715130047852127,0.8486997635933806,0.8489224716086918,117,97,143,117,117
