params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'reg_alpha': 0.001, 'reg_lambda': 0.3}",0.8819875776397516,0.9564011097899325,0.9519048198806447,0.8908045977011494,0.8908045977011494,64,47,29,64,64
"{'reg_alpha': 0.001, 'reg_lambda': 0.5}",0.891640866873065,0.956995640110979,0.9523506633020435,0.8994252873563219,0.8994252873563218,8,18,8,5,8
"{'reg_alpha': 0.001, 'reg_lambda': 0.7}",0.8923076923076925,0.9569626106486986,0.9521646825985083,0.8994252873563219,0.8994252873563219,5,20,16,5,5
"{'reg_alpha': 0.001, 'reg_lambda': 0.9}",0.891640866873065,0.9565662571013345,0.9518650977822629,0.8994252873563219,0.8994252873563218,8,38,32,5,8
"{'reg_alpha': 0.001, 'reg_lambda': 1.0}",0.888888888888889,0.9571277579601005,0.9521870888802288,0.896551724137931,0.896551724137931,14,13,15,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}",0.888888888888889,0.956880036992998,0.9522332147367913,0.896551724137931,0.896551724137931,14,24,12,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.001}",0.888888888888889,0.9571938168846611,0.9522690479604912,0.896551724137931,0.896551724137931,14,12,10,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8847352024922118,0.9566983749504558,0.9519828219972852,0.8936781609195402,0.8936781609195402,47,32,22,37,47
"{'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.8854489164086687,0.9564671687144934,0.9518544109255996,0.8936781609195402,0.8936781609195403,37,43,33,37,37
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8819875776397516,0.9569295811864182,0.9520569728776048,0.8908045977011494,0.8908045977011494,64,21,20,64,64
"{'reg_alpha': 0.1, 'reg_lambda': 0.3}",0.8854489164086687,0.9565992865636148,0.951821555417801,0.8936781609195402,0.8936781609195403,37,36,36,37,37
"{'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.8847352024922118,0.9572598758092219,0.9522123929914289,0.8936781609195402,0.8936781609195402,47,11,13,37,47
"{'reg_alpha': 0.1, 'reg_lambda': 0.7}",0.888888888888889,0.9564341392522129,0.9516791260406223,0.896551724137931,0.896551724137931,14,45,42,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.9}",0.8854489164086687,0.9566983749504558,0.9517720290441165,0.8936781609195402,0.8936781609195403,37,32,37,37,37
"{'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.8840125391849528,0.955773550006606,0.951212561976537,0.8936781609195402,0.8936781609195402,58,75,63,37,47
"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}",0.9144542772861357,0.9597370854802483,0.9493956215598696,0.9166666666666666,0.9166666666666666,4,1,98,4,4
"{'reg_alpha': 0.0, 'reg_lambda': 0.001}",0.8895705521472392,0.958663627956137,0.9534343168012,0.896551724137931,0.896551724137931,12,5,1,12,12
"{'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.888888888888889,0.9559386973180077,0.9510370783749698,0.896551724137931,0.896551724137931,14,64,81,12,12
"{'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.9171597633136094,0.9589774078478002,0.9445300712695507,0.9195402298850575,0.9195402298850575,3,4,100,2,2
"{'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.888888888888889,0.955872638393447,0.9511080899138592,0.896551724137931,0.896551724137931,14,69,75,12,12
"{'reg_alpha': 0.0, 'reg_lambda': 0.3}",0.888888888888889,0.9563680803276522,0.9513585261083181,0.896551724137931,0.896551724137931,14,51,58,12,12
"{'reg_alpha': 0.0, 'reg_lambda': 0.5}",0.891640866873065,0.9570947284978202,0.9524136529227196,0.8994252873563219,0.8994252873563218,8,14,6,5,8
"{'reg_alpha': 0.0, 'reg_lambda': 0.7}",0.8923076923076925,0.9568304927995774,0.9522408597817137,0.8994252873563219,0.8994252873563219,5,27,11,5,5
"{'reg_alpha': 0.0, 'reg_lambda': 0.9}",0.8854489164086687,0.9565332276390541,0.9517453024698102,0.8936781609195402,0.8936781609195403,37,39,39,37,37
"{'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.888888888888889,0.9576892588188666,0.952620870324504,0.896551724137931,0.896551724137931,14,9,5,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}",0.8854489164086687,0.9568470075307174,0.9521057931154919,0.8936781609195402,0.8936781609195403,37,26,19,37,37
"{'reg_alpha': 0.1, 'reg_lambda': 0.001}",0.888888888888889,0.9573259347337826,0.952352285865035,0.896551724137931,0.896551724137931,14,10,7,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8819875776397516,0.9563845950587924,0.9518323314544962,0.8908045977011494,0.8908045977011494,64,49,34,64,64
"{'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.888888888888889,0.9568304927995772,0.9519819997240508,0.896551724137931,0.896551724137931,14,28,23,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8819875776397516,0.9564671687144932,0.9518677891678277,0.8908045977011494,0.8908045977011494,64,44,31,64,64
"{'reg_alpha': 0.1, 'reg_lambda': 0.3}",0.8819875776397516,0.9566323160258952,0.9518827307163708,0.8908045977011494,0.8908045977011494,64,34,30,64,64
"{'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.888888888888889,0.9567644338750163,0.9519092933727286,0.896551724137931,0.896551724137931,14,31,28,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 0.7}",0.8854489164086687,0.9565001981767738,0.9517195043696858,0.8936781609195402,0.8936781609195403,37,40,40,37,37
"{'reg_alpha': 0.1, 'reg_lambda': 0.9}",0.8881987577639752,0.9565001981767738,0.9515941527765504,0.896551724137931,0.896551724137931,28,40,46,12,12
"{'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.8812499999999999,0.9556414321574844,0.9510218275645257,0.8908045977011494,0.8908045977011494,79,81,84,64,64
"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}",0.8819875776397516,0.9568965517241379,0.9519740037905836,0.8908045977011494,0.8908045977011494,64,22,24,64,64
"{'reg_alpha': 0.3, 'reg_lambda': 0.001}",0.8847352024922118,0.9568965517241379,0.9521120655037885,0.8936781609195402,0.8936781609195402,47,22,18,37,47
"{'reg_alpha': 0.3, 'reg_lambda': 0.1}",0.8812499999999999,0.9561038446294094,0.9512800377813002,0.8908045977011494,0.8908045977011494,79,58,60,64,64
"{'reg_alpha': 0.3, 'reg_lambda': 0.0}",0.8881987577639752,0.9561368740916898,0.9515232393620231,0.896551724137931,0.896551724137931,28,57,50,12,12
"{'reg_alpha': 0.3, 'reg_lambda': 0.1}",0.8812499999999999,0.9563020214030915,0.9514815168172235,0.8908045977011494,0.8908045977011494,79,54,53,64,64
"{'reg_alpha': 0.3, 'reg_lambda': 0.3}",0.8785046728971961,0.9569956401109792,0.9521424662165038,0.8879310344827587,0.8879310344827587,93,17,17,90,90
"{'reg_alpha': 0.3, 'reg_lambda': 0.5}",0.888888888888889,0.9570286695732593,0.9519491555829516,0.896551724137931,0.896551724137931,14,16,26,12,12
"{'reg_alpha': 0.3, 'reg_lambda': 0.7}",0.8805031446540881,0.9555093143083631,0.9510425872173562,0.8908045977011494,0.8908045977011494,86,87,80,64,64
"{'reg_alpha': 0.3, 'reg_lambda': 0.9}",0.8777429467084641,0.9556084026952041,0.9511253355961017,0.8879310344827587,0.8879310344827587,97,84,74,90,90
"{'reg_alpha': 0.3, 'reg_lambda': 1.0}",0.8785046728971961,0.9556414321574844,0.9510290042541549,0.8879310344827587,0.8879310344827587,93,81,82,90,90
"{'reg_alpha': 0.5, 'reg_lambda': 1e-05}",0.8792569659442724,0.9558065794688863,0.9512392886398031,0.8879310344827587,0.8879310344827587,90,73,62,90,90
"{'reg_alpha': 0.5, 'reg_lambda': 0.001}",0.8847352024922118,0.9569626106486988,0.9522107849075259,0.8936781609195402,0.8936781609195402,47,19,14,37,47
"{'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.8819875776397516,0.9567974633372969,0.9517520587282262,0.8908045977011494,0.8908045977011494,64,30,38,64,64
"{'reg_alpha': 0.5, 'reg_lambda': 0.0}",0.8792569659442724,0.955872638393447,0.9511970612103124,0.8879310344827587,0.8879310344827587,90,69,68,90,90
"{'reg_alpha': 0.5, 'reg_lambda': 0.1}",0.8792569659442724,0.9565992865636146,0.9515216935192125,0.8879310344827587,0.8879310344827587,90,37,51,90,90
"{'reg_alpha': 0.5, 'reg_lambda': 0.3}",0.8840125391849528,0.9556909763509052,0.9510791318073127,0.8936781609195402,0.8936781609195402,58,78,76,37,47
"{'reg_alpha': 0.5, 'reg_lambda': 0.5}",0.8840125391849528,0.955773550006606,0.9513927325235985,0.8936781609195402,0.8936781609195402,58,75,56,37,47
"{'reg_alpha': 0.5, 'reg_lambda': 0.7}",0.8881987577639752,0.9556414321574846,0.9512057153358555,0.896551724137931,0.896551724137931,28,79,65,12,12
"{'reg_alpha': 0.5, 'reg_lambda': 0.9}",0.8765432098765433,0.955410225921522,0.9508392824369785,0.8850574712643678,0.8850574712643677,99,94,91,99,100
"{'reg_alpha': 0.5, 'reg_lambda': 1.0}",0.8819875776397516,0.9554432553838024,0.9508722730062611,0.8908045977011494,0.8908045977011494,64,92,88,64,64
"{'reg_alpha': 0.7, 'reg_lambda': 1e-05}",0.8840125391849528,0.9556414321574846,0.9508369275014598,0.8936781609195402,0.8936781609195402,58,79,92,37,47
"{'reg_alpha': 0.7, 'reg_lambda': 0.001}",0.8881987577639752,0.9552450786101203,0.950940263013006,0.896551724137931,0.896551724137931,28,99,87,12,12
"{'reg_alpha': 0.7, 'reg_lambda': 0.1}",0.8854489164086687,0.955311137534681,0.9508313095516463,0.8936781609195402,0.8936781609195403,37,96,93,37,37
"{'reg_alpha': 0.7, 'reg_lambda': 0.0}",0.8840125391849528,0.9555423437706434,0.9507025174567724,0.8936781609195402,0.8936781609195402,58,86,95,37,47
"{'reg_alpha': 0.7, 'reg_lambda': 0.1}",0.8847352024922118,0.9555093143083631,0.9511593649777538,0.8936781609195402,0.8936781609195402,47,87,71,37,47
"{'reg_alpha': 0.7, 'reg_lambda': 0.3}",0.8812499999999999,0.9559386973180075,0.9511575366875815,0.8908045977011494,0.8908045977011494,79,65,72,64,64
"{'reg_alpha': 0.7, 'reg_lambda': 0.5}",0.8812499999999999,0.9558230942000265,0.9512044123979507,0.8908045977011494,0.8908045977011494,79,72,66,64,64
"{'reg_alpha': 0.7, 'reg_lambda': 0.7}",0.8812499999999999,0.9554597701149425,0.9510719530354818,0.8908045977011494,0.8908045977011494,79,90,77,64,64
"{'reg_alpha': 0.7, 'reg_lambda': 0.9}",0.8854489164086687,0.9554762848460827,0.95113616492081,0.8936781609195402,0.8936781609195403,37,89,73,37,37
"{'reg_alpha': 0.7, 'reg_lambda': 1.0}",0.8881987577639752,0.9557900647377462,0.9513475878477252,0.896551724137931,0.896551724137931,28,74,59,12,12
"{'reg_alpha': 0.9, 'reg_lambda': 1e-05}",0.8805031446540881,0.9559552120491477,0.9510709474066048,0.8908045977011494,0.8908045977011494,86,63,78,64,64
"{'reg_alpha': 0.9, 'reg_lambda': 0.001}",0.8805031446540881,0.9559221825868676,0.9511645049884201,0.8908045977011494,0.8908045977011494,86,66,70,64,64
"{'reg_alpha': 0.9, 'reg_lambda': 0.1}",0.8777429467084641,0.9554432553838026,0.9510170899260202,0.8879310344827587,0.8879310344827587,97,91,85,90,90
"{'reg_alpha': 0.9, 'reg_lambda': 0.0}",0.8805031446540881,0.9558396089311665,0.9510256616789629,0.8908045977011494,0.8908045977011494,86,71,83,64,64
"{'reg_alpha': 0.9, 'reg_lambda': 0.1}",0.8875,0.9558891531245872,0.9510639195127262,0.896551724137931,0.896551724137931,36,68,79,12,12
"{'reg_alpha': 0.9, 'reg_lambda': 0.3}",0.8847352024922118,0.9565001981767738,0.9516058510416355,0.8936781609195402,0.8936781609195402,47,40,45,37,47
"{'reg_alpha': 0.9, 'reg_lambda': 0.5}",0.8847352024922118,0.9563350508653721,0.9515504302466077,0.8936781609195402,0.8936781609195402,47,52,48,37,47
"{'reg_alpha': 0.9, 'reg_lambda': 0.7}",0.8785046728971961,0.9563185361342317,0.9515930204309897,0.8879310344827587,0.8879310344827587,93,53,47,90,90
"{'reg_alpha': 0.9, 'reg_lambda': 0.9}",0.8847352024922118,0.9559717267802881,0.951403546851833,0.8936781609195402,0.8936781609195402,47,61,54,37,47
"{'reg_alpha': 0.9, 'reg_lambda': 1.0}",0.8847352024922118,0.9560212709737086,0.9515486965487165,0.8936781609195402,0.8936781609195402,47,59,49,37,47
"{'reg_alpha': 1.0, 'reg_lambda': 1e-05}",0.875,0.9552781080724007,0.9507787823700764,0.8850574712643678,0.8850574712643678,100,98,94,99,99
"{'reg_alpha': 1.0, 'reg_lambda': 0.001}",0.8812499999999999,0.9564176245210729,0.9516856596990263,0.8908045977011494,0.8908045977011494,79,46,41,64,64
"{'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.8819875776397516,0.955410225921522,0.9508445765726457,0.8908045977011494,0.8908045977011494,64,94,90,64,64
"{'reg_alpha': 1.0, 'reg_lambda': 0.0}",0.8840125391849528,0.9562689919408109,0.9516217961379101,0.8936781609195402,0.8936781609195402,58,55,44,37,47
"{'reg_alpha': 1.0, 'reg_lambda': 0.1}",0.8819875776397516,0.9554432553838024,0.9508705060409947,0.8908045977011494,0.8908045977011494,64,92,89,64,64
"{'reg_alpha': 1.0, 'reg_lambda': 0.3}",0.8819875776397516,0.9559717267802879,0.9509982234455211,0.8908045977011494,0.8908045977011494,64,62,86,64,64
"{'reg_alpha': 1.0, 'reg_lambda': 0.5}",0.8847352024922118,0.9556414321574844,0.9512089599484809,0.8936781609195402,0.8936781609195402,47,81,64,37,47
"{'reg_alpha': 1.0, 'reg_lambda': 0.7}",0.8847352024922118,0.9557240058131855,0.9512533813239026,0.8936781609195402,0.8936781609195402,47,77,61,37,47
"{'reg_alpha': 1.0, 'reg_lambda': 0.9}",0.8854489164086687,0.9559056678557274,0.9515000467671842,0.8936781609195402,0.8936781609195403,37,67,52,37,37
"{'reg_alpha': 1.0, 'reg_lambda': 1.0}",0.8881987577639752,0.9555753732329237,0.9511916964537003,0.896551724137931,0.896551724137931,28,85,69,12,12
