params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'max_depth': -1, 'num_leaves': 221}",0.9107142857142858,0.9497952173338617,0.9406566004865295,0.9137931034482759,0.9137931034482758,1,30,150,1,1
"{'max_depth': -1, 'num_leaves': 231}",0.9074626865671642,0.9499603646452636,0.9407458179247888,0.9109195402298851,0.9109195402298851,167,18,146,167,167
"{'max_depth': -1, 'num_leaves': 241}",0.9107142857142858,0.9484410093803672,0.9399027156162539,0.9137931034482759,0.9137931034482758,1,159,166,1,1
"{'max_depth': -1, 'num_leaves': 251}",0.9107142857142858,0.9493328048619369,0.9402246071138542,0.9137931034482759,0.9137931034482758,1,95,163,1,1
"{'max_depth': -1, 'num_leaves': 261}",0.9107142857142858,0.9487713040031708,0.9400867332692945,0.9137931034482759,0.9137931034482758,1,140,165,1,1
"{'max_depth': -1, 'num_leaves': 271}",0.9107142857142858,0.9494318932487779,0.9404594455243317,0.9137931034482759,0.9137931034482758,1,76,155,1,1
"{'max_depth': -1, 'num_leaves': 281}",0.9107142857142858,0.9498282467961421,0.9405342399841329,0.9137931034482759,0.9137931034482758,1,27,153,1,1
"{'max_depth': -1, 'num_leaves': 291}",0.9107142857142858,0.9502246003435063,0.9408243645317513,0.9137931034482759,0.9137931034482758,1,5,144,1,1
"{'max_depth': -1, 'num_leaves': 301}",0.9107142857142858,0.9493988637864975,0.9403824324325267,0.9137931034482759,0.9137931034482758,1,81,158,1,1
"{'max_depth': -1, 'num_leaves': 311}",0.9107142857142858,0.9501915708812261,0.94083488901464,0.9137931034482759,0.9137931034482758,1,7,143,1,1
"{'max_depth': -1, 'num_leaves': 321}",0.9107142857142858,0.9492337164750959,0.9403190278661945,0.9137931034482759,0.9137931034482758,1,102,159,1,1
"{'max_depth': -1, 'num_leaves': 331}",0.9107142857142858,0.9491346280882547,0.9401022093436942,0.9137931034482759,0.9137931034482758,1,116,164,1,1
