params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}",0.8684863523573201,0.9334369131717786,0.9426870524378518,0.8747044917257684,0.8748211571134759,1,11,7,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}",0.8684863523573201,0.9345435035321471,0.9435684734522805,0.8747044917257684,0.8748211571134759,1,5,5,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}",0.8656716417910448,0.9321403022444783,0.9411621257898961,0.8723404255319149,0.8724626665474381,95,29,12,95,95
"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}",0.8684863523573201,0.9357171599749621,0.944228725687616,0.8747044917257684,0.8748211571134759,1,1,1,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}",0.8656716417910448,0.9321403022444783,0.9411621257898961,0.8723404255319149,0.8724626665474381,95,29,12,95,95
"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}",0.8684863523573201,0.9319838147187696,0.938867037987483,0.8747044917257684,0.8748211571134759,1,33,30,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}",0.8684863523573201,0.9329786282750604,0.9391026993821502,0.8747044917257684,0.8748211571134759,1,14,27,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}",0.8684863523573201,0.9337051775015649,0.9398989712617858,0.8747044917257684,0.8748211571134759,1,9,16,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}",0.8684863523573201,0.9323079674505946,0.9392159513163885,0.8747044917257684,0.8748211571134759,1,24,25,1,1
"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}",0.8684863523573201,0.93243092193508,0.9396109439268854,0.8747044917257684,0.8748211571134759,1,21,18,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}",0.8684863523573201,0.9343199499239917,0.9425420437954306,0.8747044917257684,0.8748211571134759,1,7,8,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.001}",0.8684863523573201,0.9344876151301081,0.9434305801810142,0.8747044917257684,0.8748211571134759,1,6,6,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.1}",0.8684863523573201,0.9329674505946526,0.9414510953134074,0.8747044917257684,0.8748211571134759,1,16,10,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.0}",0.8684863523573201,0.9343199499239917,0.9425420437954306,0.8747044917257684,0.8748211571134759,1,7,8,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.1}",0.8684863523573201,0.9329674505946526,0.9414510953134074,0.8747044917257684,0.8748211571134759,1,16,10,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.3}",0.8684863523573201,0.9318273271930608,0.9385994721015026,0.8747044917257684,0.8748211571134759,1,39,34,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.5}",0.8684863523573201,0.9331910042028079,0.9395023770541872,0.8747044917257684,0.8748211571134759,1,13,23,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.7}",0.8684863523573201,0.9332245372440311,0.9390122958702113,0.8747044917257684,0.8748211571134759,1,12,29,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 0.9}",0.8684863523573201,0.9323303228114102,0.9393310115749347,0.8747044917257684,0.8748211571134759,1,23,24,1,1
"{'reg_alpha': 0.001, 'reg_lambda': 1.0}",0.8684863523573201,0.9305307162657606,0.9380625398326916,0.8747044917257684,0.8748211571134759,1,75,36,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}",0.8684863523573201,0.9312796208530806,0.936510335249866,0.8747044917257684,0.8748211571134759,1,52,51,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.001}",0.8656716417910448,0.9317937941518377,0.9379084462390859,0.8723404255319149,0.8724626665474381,95,40,39,95,95
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8684863523573201,0.9312013770902262,0.9360337358953673,0.8747044917257684,0.8748211571134759,1,57,56,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.8684863523573201,0.9312796208530806,0.936510335249866,0.8747044917257684,0.8748211571134759,1,52,51,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8684863523573201,0.9312013770902262,0.9360337358953673,0.8747044917257684,0.8748211571134759,1,57,56,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.3}",0.8684863523573201,0.9308884020388091,0.9350109080775713,0.8747044917257684,0.8748211571134759,1,64,60,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.8684863523573201,0.9322185460073326,0.9387861506900852,0.8747044917257684,0.8748211571134759,1,27,32,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.7}",0.8684863523573201,0.9320844138424393,0.937983196455578,0.8747044917257684,0.8748211571134759,1,32,38,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.9}",0.8684863523573201,0.9302400965751587,0.9367154635389414,0.8747044917257684,0.8748211571134759,1,87,50,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.8684863523573201,0.9318832155950997,0.9376669692874422,0.8747044917257684,0.8748211571134759,1,38,41,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}",0.8684863523573201,0.9349794330680496,0.9441454582159187,0.8747044917257684,0.8748211571134759,1,2,3,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.001}",0.8684863523573201,0.934588214253778,0.9436001935279952,0.8747044917257684,0.8748211571134759,1,4,4,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.8656716417910448,0.9316596619869444,0.940526064956462,0.8723404255319149,0.8724626665474381,95,46,14,95,95
"{'reg_alpha': 0.0, 'reg_lambda': 0.0}",0.8684863523573201,0.9348005901815255,0.9442128612409478,0.8747044917257684,0.8748211571134759,1,3,2,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.1}",0.8656716417910448,0.9316596619869444,0.940526064956462,0.8723404255319149,0.8724626665474381,95,46,14,95,95
"{'reg_alpha': 0.0, 'reg_lambda': 0.3}",0.8684863523573201,0.9319838147187696,0.938867037987483,0.8747044917257684,0.8748211571134759,1,33,30,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.5}",0.8684863523573201,0.9329786282750604,0.9391026993821502,0.8747044917257684,0.8748211571134759,1,14,27,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.7}",0.8684863523573201,0.9337051775015649,0.9398989712617858,0.8747044917257684,0.8748211571134759,1,9,16,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 0.9}",0.8684863523573201,0.9323079674505946,0.9392159513163885,0.8747044917257684,0.8748211571134759,1,24,25,1,1
"{'reg_alpha': 0.0, 'reg_lambda': 1.0}",0.8684863523573201,0.93243092193508,0.9396109439268854,0.8747044917257684,0.8748211571134759,1,21,18,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}",0.8684863523573201,0.9312796208530806,0.936510335249866,0.8747044917257684,0.8748211571134759,1,52,51,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.001}",0.8656716417910448,0.9317937941518377,0.9379084462390859,0.8723404255319149,0.8724626665474381,95,40,39,95,95
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8684863523573201,0.9314919967808282,0.935744092988666,0.8747044917257684,0.8748211571134759,1,48,59,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.0}",0.8684863523573201,0.9312796208530806,0.936510335249866,0.8747044917257684,0.8748211571134759,1,52,51,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.1}",0.8684863523573201,0.9312013770902262,0.9360337358953673,0.8747044917257684,0.8748211571134759,1,57,56,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.3}",0.8684863523573201,0.9308884020388091,0.9350109080775713,0.8747044917257684,0.8748211571134759,1,64,60,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.5}",0.8684863523573201,0.9322185460073326,0.9387861506900852,0.8747044917257684,0.8748211571134759,1,27,32,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.7}",0.8684863523573201,0.9320844138424395,0.9380093315429102,0.8747044917257684,0.8748211571134759,1,31,37,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 0.9}",0.8684863523573201,0.9310337118841098,0.937314443338171,0.8747044917257684,0.8748211571134759,1,61,43,1,1
"{'reg_alpha': 0.1, 'reg_lambda': 1.0}",0.8684863523573201,0.9313802199767505,0.9340168844999039,0.8747044917257684,0.8748211571134759,1,51,65,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}",0.8684863523573201,0.9317155503889833,0.9368414152119111,0.8747044917257684,0.8748211571134759,1,42,48,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.001}",0.8684863523573201,0.9319502816775465,0.9375460211378628,0.8747044917257684,0.8748211571134759,1,35,42,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.1}",0.8684863523573201,0.9316708396673521,0.9370418989884977,0.8747044917257684,0.8748211571134759,1,44,44,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.0}",0.8684863523573201,0.9317155503889833,0.9368414152119111,0.8747044917257684,0.8748211571134759,1,42,48,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.1}",0.8684863523573201,0.9316708396673521,0.9370418989884977,0.8747044917257684,0.8748211571134759,1,44,44,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.3}",0.8684863523573201,0.9322520790485558,0.9385287377821404,0.8747044917257684,0.8748211571134759,1,26,35,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.5}",0.8684863523573201,0.9314808191004202,0.9337099582269093,0.8747044917257684,0.8748211571134759,1,49,66,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.7}",0.8684863523573201,0.9311007779665563,0.9330459305896084,0.8747044917257684,0.8748211571134759,1,60,70,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 0.9}",0.8684863523573201,0.9312572654922651,0.9360672880123381,0.8747044917257684,0.8748211571134759,1,56,55,1,1
"{'reg_alpha': 0.3, 'reg_lambda': 1.0}",0.8684863523573201,0.93083251363677,0.9322612543924815,0.8747044917257684,0.8748211571134759,1,66,73,1,1
"{'reg_alpha': 0.5, 'reg_lambda': 1e-05}",0.8684863523573201,0.9324979880175266,0.9395873886678563,0.8747044917257684,0.8748211571134759,1,18,20,1,1
"{'reg_alpha': 0.5, 'reg_lambda': 0.001}",0.8684863523573201,0.9324979880175266,0.9395873886678563,0.8747044917257684,0.8748211571134759,1,18,20,1,1
