params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'min_split_gain': 0.0},0.9144542772861357,0.9596379970934072,0.9492922423733037,0.9166666666666666,0.9166666666666666,1,2,11,1,1
{'min_split_gain': 0.1},0.8957055214723926,0.9560377857048488,0.9514024866331655,0.9022988505747126,0.9022988505747127,5,10,10,5,5
{'min_split_gain': 0.2},0.8923076923076925,0.9574580525829041,0.9524014025378116,0.8994252873563219,0.8994252873563219,8,8,8,8,8
{'min_split_gain': 0.3},0.8957055214723926,0.9581847007530718,0.953343251651547,0.9022988505747126,0.9022988505747127,5,7,6,5,5
{'min_split_gain': 0.4},0.8923076923076925,0.9583498480644737,0.9533506401000128,0.8994252873563219,0.8994252873563219,8,5,5,8,8
{'min_split_gain': 0.5},0.8957055214723926,0.9584159069890342,0.9535302467758294,0.9022988505747126,0.9022988505747127,5,4,4,5,5
{'min_split_gain': 0.6},0.9101796407185629,0.9597040560179682,0.9547791545582456,0.9137931034482759,0.9137931034482758,2,1,1,2,2
{'min_split_gain': 0.7},0.905775075987842,0.9587296868806977,0.9540715020458417,0.9109195402298851,0.9109195402298851,3,3,2,3,3
{'min_split_gain': 0.8},0.8990825688073395,0.9582837891399127,0.9536638885417043,0.9051724137931034,0.9051724137931034,4,6,3,4,4
{'min_split_gain': 0.9},0.8923076923076925,0.95707821376668,0.9527444157431044,0.8994252873563219,0.8994252873563219,8,9,7,8,8
{'min_split_gain': 1.0},0.8923076923076925,0.9554267406526622,0.951610808874362,0.8994252873563219,0.8994252873563219,8,11,9,8,8
