params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
{'min_split_gain': 0.0},0.7301587301587302,0.8826324389404885,0.8846025917211133,0.7770491803278688,0.7776272789817682,11,1,1,11,11
{'min_split_gain': 0.1},0.7401574803149606,0.8805684554523564,0.8829942015297123,0.7836065573770492,0.7841632266941865,10,2,2,10,10
{'min_split_gain': 0.2},0.7698113207547169,0.8778809769521844,0.8741306233409653,0.8,0.8004385964912281,6,4,6,3,3
{'min_split_gain': 0.3},0.7611940298507461,0.8804179566563468,0.8812060268363147,0.7901639344262295,0.7905701754385965,9,3,3,9,9
{'min_split_gain': 0.4},0.7703703703703704,0.8748710010319918,0.8776312011412729,0.7967213114754098,0.7971061231510148,4,10,4,5,5
{'min_split_gain': 0.5},0.7703703703703704,0.874828001375989,0.8775895481026681,0.7967213114754098,0.7971061231510148,4,11,5,5,5
{'min_split_gain': 0.6},0.7657992565055762,0.8756019951840386,0.8736418093140381,0.7934426229508197,0.7938381492948057,7,5,7,7,7
{'min_split_gain': 0.7},0.7657992565055762,0.8752579979360164,0.8730858363708845,0.7934426229508197,0.7938381492948057,7,9,9,7,7
{'min_split_gain': 0.8},0.7749077490774907,0.8754299965600275,0.8733200118332527,0.8,0.800374097007224,3,8,8,3,4
{'min_split_gain': 0.9},0.7794117647058824,0.8755589955280358,0.8697264461839402,0.8032786885245902,0.8036420708634331,1,6,10,1,1
{'min_split_gain': 1.0},0.7794117647058824,0.8755589955280358,0.8697263427490431,0.8032786885245902,0.8036420708634331,1,6,11,1,1
