params,f1,roc_auc,average_precision,accuracy,balanced_accuracy,rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 0}",0.8684863523573201,0.9341858177590986,0.9434732502185398,0.8747044917257684,0.8748211571134759,6,18,19,6,6
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 10}",0.8684863523573201,0.931167844049003,0.9388460171599715,0.8747044917257684,0.8748211571134759,6,83,129,6,6
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 20}",0.8438228438228438,0.930173030492712,0.9410767937952351,0.8416075650118203,0.8415787355807922,175,93,81,159,159
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 30}",0.850574712643678,0.9320397031208083,0.9408406284956298,0.8463356973995272,0.8462733613520522,152,75,88,154,154
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 40}",0.8468468468468469,0.9273786103907717,0.9374321315338711,0.8392434988179669,0.8391308235714925,159,156,167,166,169
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 50}",0.8064516129032259,0.9284404900295091,0.9393019200358586,0.7730496453900709,0.7726459805061254,192,135,116,193,193
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 60}",0.7984031936127743,0.9307319145131003,0.9430664569266579,0.7612293144208038,0.7607976392738979,198,85,54,199,199
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 70}",0.771799628942486,0.9303965841008675,0.9403818594203494,0.7092198581560284,0.7085755164088349,212,91,91,212,212
"{'colsample_bytree': 0.6, 'subsample': 0.6, 'subsample_freq': 80}",0.759124087591241,0.9270656353393544,0.9395678857487211,0.6879432624113475,0.6872485021908253,217,163,103,216,216
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 0}",0.8684863523573201,0.9342081731199142,0.9435001194437023,0.8747044917257684,0.8748211571134759,6,14,15,6,6
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 10}",0.8620689655172413,0.9295135473486542,0.9380151982379322,0.8676122931442081,0.8677121523741393,144,107,153,143,143
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 20}",0.8684863523573201,0.9306760261110614,0.9414714797595523,0.8747044917257684,0.8748211571134759,6,86,78,6,6
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 30}",0.8578088578088577,0.9294017705445765,0.9392110524896538,0.8557919621749409,0.855763212018242,150,112,121,150,150
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 40}",0.8440366972477065,0.9259478672985781,0.9376351935405505,0.8392434988179669,0.8391755342931235,173,181,162,166,167
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 50}",0.8466819221967964,0.9285299114727712,0.9404025162489864,0.8416075650118203,0.8415340248591612,164,134,90,159,163
"{'colsample_bytree': 0.6, 'subsample': 0.7, 'subsample_freq': 60}",0.8083333333333335,0.923186980237861,0.9367878822306388,0.7825059101654847,0.782191719574354,190,210,188,190,190
