nohup: ignoring input
experiment: HeLa-S3 pseknc_rf
trainSet len:[X=62640,y=62640]
testSet len:[X=3654,y=3654]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 2, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=3654, TP=103, TN=3436, FP=44, FN=71; precision=0.701, recall=0.592
accuracy: (test=0.969) average_precision: (test=0.629) balanced_accuracy: (test=0.790) f1: (test=0.642) roc_auc: (test=0.907) 7.44s
[fit 2/34] END n_estimators=20; total=3654, TP=111, TN=3453, FP=27, FN=63; precision=0.804, recall=0.638
accuracy: (test=0.975) average_precision: (test=0.712) balanced_accuracy: (test=0.815) f1: (test=0.712) roc_auc: (test=0.926) 14.52s
[fit 3/34] END n_estimators=30; total=3654, TP=114, TN=3455, FP=25, FN=60; precision=0.820, recall=0.655
accuracy: (test=0.977) average_precision: (test=0.759) balanced_accuracy: (test=0.824) f1: (test=0.728) roc_auc: (test=0.933) 22.61s
[fit 4/34] END n_estimators=40; total=3654, TP=108, TN=3459, FP=21, FN=66; precision=0.837, recall=0.621
accuracy: (test=0.976) average_precision: (test=0.730) balanced_accuracy: (test=0.807) f1: (test=0.713) roc_auc: (test=0.930) 29.67s
[fit 5/34] END n_estimators=50; total=3654, TP=110, TN=3456, FP=24, FN=64; precision=0.821, recall=0.632
accuracy: (test=0.976) average_precision: (test=0.752) balanced_accuracy: (test=0.813) f1: (test=0.714) roc_auc: (test=0.932) 40.65s
[fit 6/34] END n_estimators=60; total=3654, TP=108, TN=3448, FP=32, FN=66; precision=0.771, recall=0.621
accuracy: (test=0.973) average_precision: (test=0.749) balanced_accuracy: (test=0.806) f1: (test=0.688) roc_auc: (test=0.934) 53.58s
[fit 7/34] END n_estimators=70; total=3654, TP=107, TN=3457, FP=23, FN=67; precision=0.823, recall=0.615
accuracy: (test=0.975) average_precision: (test=0.777) balanced_accuracy: (test=0.804) f1: (test=0.704) roc_auc: (test=0.941) 1.03min
[fit 8/34] END n_estimators=80; total=3654, TP=114, TN=3454, FP=26, FN=60; precision=0.814, recall=0.655
accuracy: (test=0.976) average_precision: (test=0.767) balanced_accuracy: (test=0.824) f1: (test=0.726) roc_auc: (test=0.938) 1.15min
[fit 9/34] END n_estimators=90; total=3654, TP=111, TN=3457, FP=23, FN=63; precision=0.828, recall=0.638
accuracy: (test=0.976) average_precision: (test=0.779) balanced_accuracy: (test=0.816) f1: (test=0.721) roc_auc: (test=0.940) 1.32min
[fit 10/34] END n_estimators=100; total=3654, TP=111, TN=3453, FP=27, FN=63; precision=0.804, recall=0.638
accuracy: (test=0.975) average_precision: (test=0.763) balanced_accuracy: (test=0.815) f1: (test=0.712) roc_auc: (test=0.936) 1.46min
[fit 11/34] END n_estimators=110; total=3654, TP=113, TN=3455, FP=25, FN=61; precision=0.819, recall=0.649
accuracy: (test=0.976) average_precision: (test=0.777) balanced_accuracy: (test=0.821) f1: (test=0.724) roc_auc: (test=0.940) 1.64min
[fit 12/34] END n_estimators=120; total=3654, TP=115, TN=3454, FP=26, FN=59; precision=0.816, recall=0.661
accuracy: (test=0.977) average_precision: (test=0.771) balanced_accuracy: (test=0.827) f1: (test=0.730) roc_auc: (test=0.939) 1.78min
[fit 13/34] END n_estimators=130; total=3654, TP=116, TN=3451, FP=29, FN=58; precision=0.800, recall=0.667
accuracy: (test=0.976) average_precision: (test=0.788) balanced_accuracy: (test=0.829) f1: (test=0.727) roc_auc: (test=0.939) 1.90min
[fit 14/34] END n_estimators=140; total=3654, TP=113, TN=3449, FP=31, FN=61; precision=0.785, recall=0.649
accuracy: (test=0.975) average_precision: (test=0.773) balanced_accuracy: (test=0.820) f1: (test=0.711) roc_auc: (test=0.939) 2.10min
[fit 15/34] END n_estimators=150; total=3654, TP=113, TN=3458, FP=22, FN=61; precision=0.837, recall=0.649
