rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
32,63,86,24,75,{'max_depth': None}
150,150,150,150,150,{'max_depth': 1}
149,149,149,149,149,{'max_depth': 2}
148,148,148,148,148,{'max_depth': 3}
147,147,147,147,147,{'max_depth': 4}
146,146,146,146,146,{'max_depth': 5}
145,145,145,145,145,{'max_depth': 6}
144,144,144,144,144,{'max_depth': 7}
143,143,143,143,143,{'max_depth': 8}
142,142,142,142,140,{'max_depth': 9}
141,141,141,141,141,{'max_depth': 10}
140,140,140,140,142,{'max_depth': 11}
139,133,139,139,25,{'max_depth': 12}
134,128,138,134,1,{'max_depth': 13}
138,24,136,138,98,{'max_depth': 14}
137,19,137,137,62,{'max_depth': 15}
135,21,127,135,37,{'max_depth': 16}
136,120,133,135,91,{'max_depth': 17}
133,65,135,133,24,{'max_depth': 18}
118,109,123,127,8,{'max_depth': 19}
119,57,132,123,39,{'max_depth': 20}
51,129,124,89,4,{'max_depth': 21}
132,97,76,132,40,{'max_depth': 22}
73,94,111,77,34,{'max_depth': 23}
126,56,121,127,70,{'max_depth': 24}
130,89,97,127,117,{'max_depth': 25}
93,26,6,106,38,{'max_depth': 26}
126,107,36,127,70,{'max_depth': 27}
39,6,71,49,20,{'max_depth': 28}
111,130,50,115,66,{'max_depth': 29}
47,2,1,49,30,{'max_depth': 30}
107,33,12,89,125,{'max_depth': 31}
18,117,91,18,28,{'max_depth': 32}
47,67,46,49,30,{'max_depth': 33}
79,58,54,49,105,{'max_depth': 34}
47,115,44,49,30,{'max_depth': 35}
21,30,4,24,17,{'max_depth': 36}
98,108,68,77,124,{'max_depth': 37}
99,100,80,106,63,{'max_depth': 38}
32,23,13,24,75,{'max_depth': 39}
83,54,14,49,123,{'max_depth': 40}
102,18,30,89,112,{'max_depth': 41}
23,85,23,18,72,{'max_depth': 42}
124,98,131,120,133,{'max_depth': 43}
107,69,105,89,125,{'max_depth': 44}
11,126,52,6,100,{'max_depth': 45}
122,20,16,120,115,{'max_depth': 46}
107,95,75,89,125,{'max_depth': 47}
5,61,2,2,99,{'max_depth': 48}
54,77,10,49,48,{'max_depth': 49}
21,22,28,24,17,{'max_depth': 50}
61,103,24,32,119,{'max_depth': 51}
111,72,57,115,66,{'max_depth': 52}
9,36,82,8,26,{'max_depth': 53}
88,138,84,77,108,{'max_depth': 54}
52,127,53,32,103,{'max_depth': 55}
54,81,98,49,48,{'max_depth': 56}
20,80,85,12,101,{'max_depth': 57}
123,121,122,115,139,{'max_depth': 58}
79,84,42,49,105,{'max_depth': 59}
84,25,96,89,58,{'max_depth': 60}
4,34,43,3,23,{'max_depth': 61}
94,1,66,89,92,{'max_depth': 62}
94,82,119,89,92,{'max_depth': 63}
65,91,104,49,82,{'max_depth': 64}
23,132,37,18,72,{'max_depth': 65}
35,90,45,32,44,{'max_depth': 66}
84,50,110,89,58,{'max_depth': 67}
43,37,9,32,78,{'max_depth': 68}
76,113,17,77,55,{'max_depth': 69}
107,28,101,89,125,{'max_depth': 70}
30,134,78,32,19,{'max_depth': 71}
2,9,18,3,5,{'max_depth': 72}
99,16,25,106,63,{'max_depth': 73}
61,122,108,32,119,{'max_depth': 74}
15,99,41,12,27,{'max_depth': 75}
10,31,20,12,11,{'max_depth': 76}
84,3,26,89,58,{'max_depth': 77}
29,104,129,24,43,{'max_depth': 78}
102,112,115,89,112,{'max_depth': 79}
88,110,109,77,108,{'max_depth': 80}
82,49,51,77,90,{'max_depth': 81}
92,7,21,49,137,{'max_depth': 82}
39,46,92,49,20,{'max_depth': 83}
79,68,77,49,105,{'max_depth': 84}
17,53,118,12,42,{'max_depth': 85}
88,41,112,77,108,{'max_depth': 86}
76,32,69,77,55,{'max_depth': 87}
54,96,27,49,48,{'max_depth': 88}
26,4,58,32,12,{'max_depth': 89}
8,83,90,8,10,{'max_depth': 90}
102,76,89,89,112,{'max_depth': 91}
65,59,11,49,82,{'max_depth': 92}
7,10,3,8,6,{'max_depth': 93}
1,43,5,1,2,{'max_depth': 94}
32,106,93,24,75,{'max_depth': 95}
61,78,61,32,119,{'max_depth': 96}
94,38,56,89,92,{'max_depth': 97}
28,60,60,18,102,{'max_depth': 98}
120,119,95,115,132,{'max_depth': 99}
76,29,63,77,55,{'max_depth': 100}
35,40,48,32,44,{'max_depth': 101}
52,55,32,32,103,{'max_depth': 102}
114,137,67,89,138,{'max_depth': 103}
3,135,126,3,9,{'max_depth': 104}
43,39,120,32,78,{'max_depth': 105}
39,48,99,49,20,{'max_depth': 106}
61,87,74,32,119,{'max_depth': 107}
54,13,15,49,48,{'max_depth': 108}
115,131,114,106,129,{'max_depth': 109}
65,11,8,49,82,{'max_depth': 110}
99,86,34,106,63,{'max_depth': 111}
23,79,39,18,72,{'max_depth': 112}
115,92,116,106,129,{'max_depth': 113}
73,123,59,77,34,{'max_depth': 114}
6,27,33,6,14,{'max_depth': 115}
31,124,70,49,7,{'max_depth': 116}
12,93,49,8,41,{'max_depth': 117}
65,5,87,49,82,{'max_depth': 118}
65,14,7,49,82,{'max_depth': 119}
13,116,106,12,15,{'max_depth': 120}
42,35,40,24,118,{'max_depth': 121}
54,105,19,49,48,{'max_depth': 122}
65,111,64,49,82,{'max_depth': 123}
121,51,103,123,69,{'max_depth': 124}
43,12,29,32,78,{'max_depth': 125}
94,139,128,89,92,{'max_depth': 126}
128,102,83,123,116,{'max_depth': 127}
16,73,38,24,3,{'max_depth': 128}
26,42,31,32,12,{'max_depth': 129}
129,66,88,123,135,{'max_depth': 130}
65,64,35,49,82,{'max_depth': 131}
111,45,65,115,66,{'max_depth': 132}
131,74,47,131,136,{'max_depth': 133}
105,8,134,106,96,{'max_depth': 134}
115,101,94,106,129,{'max_depth': 135}
43,17,113,32,78,{'max_depth': 136}
65,15,73,49,82,{'max_depth': 137}
47,44,72,49,30,{'max_depth': 138}
35,71,102,32,44,{'max_depth': 139}
73,70,81,77,34,{'max_depth': 140}
88,136,130,77,108,{'max_depth': 141}
54,88,117,49,48,{'max_depth': 142}
35,118,79,32,44,{'max_depth': 143}
124,52,55,120,133,{'max_depth': 144}
105,125,62,106,96,{'max_depth': 145}
18,75,22,18,28,{'max_depth': 146}
54,47,125,49,48,{'max_depth': 147}
84,114,107,89,58,{'max_depth': 148}
13,62,100,12,15,{'max_depth': 149}
