nohup: ignoring input
experiment: IMR90 eiip_rf
trainSet len:[X=45080,y=45080]
testSet len:[X=2625,y=2625]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 3, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=2625, TP=62, TN=2470, FP=30, FN=63; precision=0.674, recall=0.496
accuracy: (test=0.965) average_precision: (test=0.535) balanced_accuracy: (test=0.742) f1: (test=0.571) roc_auc: (test=0.832) 3.36s
[fit 2/34] END n_estimators=20; total=2625, TP=68, TN=2483, FP=17, FN=57; precision=0.800, recall=0.544
accuracy: (test=0.972) average_precision: (test=0.628) balanced_accuracy: (test=0.769) f1: (test=0.648) roc_auc: (test=0.894) 4.56s
[fit 3/34] END n_estimators=30; total=2625, TP=68, TN=2477, FP=23, FN=57; precision=0.747, recall=0.544
accuracy: (test=0.970) average_precision: (test=0.626) balanced_accuracy: (test=0.767) f1: (test=0.630) roc_auc: (test=0.886) 7.56s
[fit 4/34] END n_estimators=40; total=2625, TP=67, TN=2477, FP=23, FN=58; precision=0.744, recall=0.536
accuracy: (test=0.969) average_precision: (test=0.637) balanced_accuracy: (test=0.763) f1: (test=0.623) roc_auc: (test=0.875) 10.65s
[fit 5/34] END n_estimators=50; total=2625, TP=68, TN=2482, FP=18, FN=57; precision=0.791, recall=0.544
accuracy: (test=0.971) average_precision: (test=0.635) balanced_accuracy: (test=0.768) f1: (test=0.645) roc_auc: (test=0.881) 13.34s
[fit 6/34] END n_estimators=60; total=2625, TP=70, TN=2482, FP=18, FN=55; precision=0.795, recall=0.560
accuracy: (test=0.972) average_precision: (test=0.673) balanced_accuracy: (test=0.776) f1: (test=0.657) roc_auc: (test=0.895) 18.04s
[fit 7/34] END n_estimators=70; total=2625, TP=67, TN=2482, FP=18, FN=58; precision=0.788, recall=0.536
accuracy: (test=0.971) average_precision: (test=0.661) balanced_accuracy: (test=0.764) f1: (test=0.638) roc_auc: (test=0.889) 20.70s
[fit 8/34] END n_estimators=80; total=2625, TP=71, TN=2481, FP=19, FN=54; precision=0.789, recall=0.568
accuracy: (test=0.972) average_precision: (test=0.686) balanced_accuracy: (test=0.780) f1: (test=0.660) roc_auc: (test=0.908) 24.06s
[fit 9/34] END n_estimators=90; total=2625, TP=68, TN=2484, FP=16, FN=57; precision=0.810, recall=0.544
accuracy: (test=0.972) average_precision: (test=0.684) balanced_accuracy: (test=0.769) f1: (test=0.651) roc_auc: (test=0.907) 27.32s
[fit 10/34] END n_estimators=100; total=2625, TP=70, TN=2480, FP=20, FN=55; precision=0.778, recall=0.560
accuracy: (test=0.971) average_precision: (test=0.687) balanced_accuracy: (test=0.776) f1: (test=0.651) roc_auc: (test=0.911) 30.58s
[fit 11/34] END n_estimators=110; total=2625, TP=68, TN=2484, FP=16, FN=57; precision=0.810, recall=0.544
accuracy: (test=0.972) average_precision: (test=0.686) balanced_accuracy: (test=0.769) f1: (test=0.651) roc_auc: (test=0.913) 34.20s
[fit 12/34] END n_estimators=120; total=2625, TP=67, TN=2482, FP=18, FN=58; precision=0.788, recall=0.536
accuracy: (test=0.971) average_precision: (test=0.687) balanced_accuracy: (test=0.764) f1: (test=0.638) roc_auc: (test=0.916) 36.54s
[fit 13/34] END n_estimators=130; total=2625, TP=66, TN=2483, FP=17, FN=59; precision=0.795, recall=0.528
accuracy: (test=0.971) average_precision: (test=0.685) balanced_accuracy: (test=0.761) f1: (test=0.635) roc_auc: (test=0.902) 39.42s
