rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
3,16,6,2,5,"{'colsample_bytree': 0.6, 'subsample': 0.6}"
13,12,14,14,9,"{'colsample_bytree': 0.6, 'subsample': 0.7}"
8,4,5,9,7,"{'colsample_bytree': 0.6, 'subsample': 0.8}"
5,9,2,2,11,"{'colsample_bytree': 0.6, 'subsample': 0.9}"
11,5,16,12,2,"{'colsample_bytree': 0.7, 'subsample': 0.6}"
16,13,15,16,4,"{'colsample_bytree': 0.7, 'subsample': 0.7}"
14,11,11,12,16,"{'colsample_bytree': 0.7, 'subsample': 0.8}"
12,6,8,9,13,"{'colsample_bytree': 0.7, 'subsample': 0.9}"
10,15,9,9,8,"{'colsample_bytree': 0.8, 'subsample': 0.6}"
1,8,12,1,3,"{'colsample_bytree': 0.8, 'subsample': 0.7}"
6,1,4,4,12,"{'colsample_bytree': 0.8, 'subsample': 0.8}"
7,3,1,7,14,"{'colsample_bytree': 0.8, 'subsample': 0.9}"
15,2,7,15,10,"{'colsample_bytree': 0.9, 'subsample': 0.6}"
9,14,13,8,15,"{'colsample_bytree': 0.9, 'subsample': 0.7}"
2,7,10,4,1,"{'colsample_bytree': 0.9, 'subsample': 0.8}"
4,10,3,4,6,"{'colsample_bytree': 0.9, 'subsample': 0.9}"
