rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
58,76,77,41,69,"{'reg_alpha': 0, 'reg_lambda': 0}"
60,2,74,52,64,"{'reg_alpha': 0, 'reg_lambda': 0.01}"
76,8,62,76,73,"{'reg_alpha': 0, 'reg_lambda': 0.02}"
29,25,12,32,26,"{'reg_alpha': 0, 'reg_lambda': 0.05}"
34,17,79,32,32,"{'reg_alpha': 0, 'reg_lambda': 0.1}"
47,34,66,52,36,"{'reg_alpha': 0, 'reg_lambda': 0.5}"
47,3,8,52,36,"{'reg_alpha': 0, 'reg_lambda': 1}"
69,33,53,57,76,"{'reg_alpha': 0, 'reg_lambda': 2}"
53,26,44,52,49,"{'reg_alpha': 0, 'reg_lambda': 3}"
45,20,45,41,47,"{'reg_alpha': 0.01, 'reg_lambda': 0}"
20,18,15,20,24,"{'reg_alpha': 0.01, 'reg_lambda': 0.01}"
58,39,58,41,69,"{'reg_alpha': 0.01, 'reg_lambda': 0.02}"
14,73,81,20,3,"{'reg_alpha': 0.01, 'reg_lambda': 0.05}"
54,36,60,57,38,"{'reg_alpha': 0.01, 'reg_lambda': 0.1}"
10,13,61,12,7,"{'reg_alpha': 0.01, 'reg_lambda': 0.5}"
63,53,51,57,71,"{'reg_alpha': 0.01, 'reg_lambda': 1}"
41,24,69,41,34,"{'reg_alpha': 0.01, 'reg_lambda': 2}"
10,57,4,12,7,"{'reg_alpha': 0.01, 'reg_lambda': 3}"
41,37,78,41,34,"{'reg_alpha': 0.02, 'reg_lambda': 0}"
57,29,23,32,75,"{'reg_alpha': 0.02, 'reg_lambda': 0.01}"
37,40,76,20,58,"{'reg_alpha': 0.02, 'reg_lambda': 0.02}"
7,45,59,3,21,"{'reg_alpha': 0.02, 'reg_lambda': 0.05}"
10,52,34,12,7,"{'reg_alpha': 0.02, 'reg_lambda': 0.1}"
8,9,30,6,16,"{'reg_alpha': 0.02, 'reg_lambda': 0.5}"
22,19,29,32,18,"{'reg_alpha': 0.02, 'reg_lambda': 1}"
65,48,71,66,52,"{'reg_alpha': 0.02, 'reg_lambda': 2}"
44,62,18,32,61,"{'reg_alpha': 0.02, 'reg_lambda': 3}"
19,68,21,32,12,"{'reg_alpha': 0.05, 'reg_lambda': 0}"
74,50,75,62,79,"{'reg_alpha': 0.05, 'reg_lambda': 0.01}"
51,80,48,41,62,"{'reg_alpha': 0.05, 'reg_lambda': 0.02}"
49,35,68,57,29,"{'reg_alpha': 0.05, 'reg_lambda': 0.05}"
32,44,31,20,44,"{'reg_alpha': 0.05, 'reg_lambda': 0.1}"
24,49,38,12,41,"{'reg_alpha': 0.05, 'reg_lambda': 0.5}"
24,74,7,12,41,"{'reg_alpha': 0.05, 'reg_lambda': 1}"
78,69,67,76,80,"{'reg_alpha': 0.05, 'reg_lambda': 2}"
2,30,17,3,1,"{'reg_alpha': 0.05, 'reg_lambda': 3}"
43,42,36,52,28,"{'reg_alpha': 0.1, 'reg_lambda': 0}"
18,12,52,12,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.01}"
