rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
17,68,5,5,47,"{'min_samples_leaf': 1, 'min_samples_split': 2}"
1,15,1,1,4,"{'min_samples_leaf': 1, 'min_samples_split': 3}"
28,23,10,31,31,"{'min_samples_leaf': 1, 'min_samples_split': 4}"
17,27,3,5,47,"{'min_samples_leaf': 1, 'min_samples_split': 5}"
31,14,4,13,80,"{'min_samples_leaf': 1, 'min_samples_split': 6}"
11,5,2,13,17,"{'min_samples_leaf': 1, 'min_samples_split': 7}"
2,41,15,2,5,"{'min_samples_leaf': 1, 'min_samples_split': 8}"
5,13,6,5,15,"{'min_samples_leaf': 1, 'min_samples_split': 9}"
24,16,30,23,29,"{'min_samples_leaf': 1, 'min_samples_split': 10}"
38,21,12,23,81,"{'min_samples_leaf': 2, 'min_samples_split': 2}"
9,1,7,10,16,"{'min_samples_leaf': 2, 'min_samples_split': 3}"
38,35,18,23,81,"{'min_samples_leaf': 2, 'min_samples_split': 4}"
15,12,8,10,27,"{'min_samples_leaf': 2, 'min_samples_split': 5}"
17,2,9,5,47,"{'min_samples_leaf': 2, 'min_samples_split': 6}"
11,9,11,13,17,"{'min_samples_leaf': 2, 'min_samples_split': 7}"
10,48,23,5,26,"{'min_samples_leaf': 2, 'min_samples_split': 8}"
26,8,17,13,50,"{'min_samples_leaf': 2, 'min_samples_split': 9}"
46,33,24,29,83,"{'min_samples_leaf': 2, 'min_samples_split': 10}"
6,11,19,2,25,"{'min_samples_leaf': 3, 'min_samples_split': 2}"
30,19,14,23,68,"{'min_samples_leaf': 3, 'min_samples_split': 3}"
11,18,25,13,17,"{'min_samples_leaf': 3, 'min_samples_split': 4}"
15,4,16,10,27,"{'min_samples_leaf': 3, 'min_samples_split': 5}"
26,49,20,13,50,"{'min_samples_leaf': 3, 'min_samples_split': 6}"
34,3,22,31,52,"{'min_samples_leaf': 3, 'min_samples_split': 7}"
44,40,34,31,70,"{'min_samples_leaf': 3, 'min_samples_split': 8}"
20,52,37,23,21,"{'min_samples_leaf': 3, 'min_samples_split': 9}"
7,47,26,13,7,"{'min_samples_leaf': 3, 'min_samples_split': 10}"
48,20,38,43,55,"{'min_samples_leaf': 4, 'min_samples_split': 2}"
49,77,36,38,71,"{'min_samples_leaf': 4, 'min_samples_split': 3}"
2,39,32,2,5,"{'min_samples_leaf': 4, 'min_samples_split': 4}"
59,22,28,48,73,"{'min_samples_leaf': 4, 'min_samples_split': 5}"
62,6,13,43,84,"{'min_samples_leaf': 4, 'min_samples_split': 6}"
22,24,29,31,9,"{'min_samples_leaf': 4, 'min_samples_split': 7}"
7,10,27,13,7,"{'min_samples_leaf': 4, 'min_samples_split': 8}"
59,61,31,48,73,"{'min_samples_leaf': 4, 'min_samples_split': 9}"
43,7,21,38,54,"{'min_samples_leaf': 4, 'min_samples_split': 10}"
11,69,43,13,17,"{'min_samples_leaf': 5, 'min_samples_split': 2}"
37,53,39,29,69,"{'min_samples_leaf': 5, 'min_samples_split': 3}"
