rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
34,34,34,34,1,{'n_estimators': 10}
1,29,31,1,34,{'n_estimators': 20}
2,31,27,2,5,{'n_estimators': 30}
31,22,32,31,27,{'n_estimators': 40}
3,28,33,3,33,{'n_estimators': 50}
26,33,28,26,6,{'n_estimators': 60}
11,30,14,13,2,{'n_estimators': 70}
29,11,24,29,10,{'n_estimators': 80}
31,32,30,31,27,{'n_estimators': 90}
33,27,7,33,30,{'n_estimators': 100}
12,12,21,10,20,{'n_estimators': 110}
20,25,29,20,14,{'n_estimators': 120}
24,2,22,24,18,{'n_estimators': 130}
28,20,26,27,22,{'n_estimators': 140}
19,21,9,17,24,{'n_estimators': 150}
12,16,18,10,20,{'n_estimators': 160}
27,4,11,28,8,{'n_estimators': 170}
7,5,17,6,32,{'n_estimators': 180}
30,18,19,29,26,{'n_estimators': 190}
21,8,1,22,16,{'n_estimators': 200}
14,14,13,13,7,{'n_estimators': 210}
9,10,10,9,3,{'n_estimators': 220}
8,24,20,8,14,{'n_estimators': 230}
22,1,16,23,17,{'n_estimators': 240}
23,26,23,20,29,{'n_estimators': 250}
24,3,25,24,18,{'n_estimators': 260}
17,15,12,18,11,{'n_estimators': 270}
10,9,4,10,4,{'n_estimators': 280}
4,17,3,4,31,{'n_estimators': 290}
5,19,8,5,24,{'n_estimators': 300}
17,13,2,18,11,{'n_estimators': 310}
16,23,6,15,23,{'n_estimators': 320}
6,7,15,7,13,{'n_estimators': 330}
15,6,5,15,9,{'n_estimators': 340}
