rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
49,49,51,50,2,"{'max_depth': 3, 'min_child_weight': 1}"
51,52,49,51,6,"{'max_depth': 3, 'min_child_weight': 2}"
53,54,50,52,24,"{'max_depth': 3, 'min_child_weight': 3}"
52,50,53,53,8,"{'max_depth': 3, 'min_child_weight': 4}"
54,53,54,54,12,"{'max_depth': 3, 'min_child_weight': 5}"
50,51,52,49,4,"{'max_depth': 3, 'min_child_weight': 6}"
44,46,45,44,3,"{'max_depth': 4, 'min_child_weight': 1}"
46,14,43,47,9,"{'max_depth': 4, 'min_child_weight': 2}"
48,48,48,48,29,"{'max_depth': 4, 'min_child_weight': 3}"
47,45,46,46,17,"{'max_depth': 4, 'min_child_weight': 4}"
43,43,44,43,1,"{'max_depth': 4, 'min_child_weight': 5}"
45,42,47,45,5,"{'max_depth': 4, 'min_child_weight': 6}"
38,37,39,38,10,"{'max_depth': 5, 'min_child_weight': 1}"
37,39,38,37,7,"{'max_depth': 5, 'min_child_weight': 2}"
40,41,42,41,11,"{'max_depth': 5, 'min_child_weight': 3}"
42,23,41,42,46,"{'max_depth': 5, 'min_child_weight': 4}"
39,34,40,39,15,"{'max_depth': 5, 'min_child_weight': 5}"
41,19,37,40,25,"{'max_depth': 5, 'min_child_weight': 6}"
32,21,30,32,30,"{'max_depth': 6, 'min_child_weight': 1}"
16,26,18,21,21,"{'max_depth': 6, 'min_child_weight': 2}"
36,4,35,36,51,"{'max_depth': 6, 'min_child_weight': 3}"
35,7,27,35,25,"{'max_depth': 6, 'min_child_weight': 4}"
33,47,34,34,32,"{'max_depth': 6, 'min_child_weight': 5}"
34,17,36,33,43,"{'max_depth': 6, 'min_child_weight': 6}"
6,31,1,9,19,"{'max_depth': 7, 'min_child_weight': 1}"
19,25,25,19,34,"{'max_depth': 7, 'min_child_weight': 2}"
16,22,19,21,21,"{'max_depth': 7, 'min_child_weight': 3}"
7,6,8,11,16,"{'max_depth': 7, 'min_child_weight': 4}"
27,24,33,27,40,"{'max_depth': 7, 'min_child_weight': 5}"
30,29,31,30,42,"{'max_depth': 7, 'min_child_weight': 6}"
22,32,11,16,54,"{'max_depth': 8, 'min_child_weight': 1}"
1,18,3,1,17,"{'max_depth': 8, 'min_child_weight': 2}"
26,15,20,26,39,"{'max_depth': 8, 'min_child_weight': 3}"
21,11,26,23,28,"{'max_depth': 8, 'min_child_weight': 4}"
24,28,16,23,37,"{'max_depth': 8, 'min_child_weight': 5}"
24,40,32,23,37,"{'max_depth': 8, 'min_child_weight': 6}"
13,8,7,9,49,"{'max_depth': 9, 'min_child_weight': 1}"
29,1,17,27,47,"{'max_depth': 9, 'min_child_weight': 2}"
15,33,23,18,33,"{'max_depth': 9, 'min_child_weight': 3}"
9,10,4,5,35,"{'max_depth': 9, 'min_child_weight': 4}"
3,13,9,5,14,"{'max_depth': 9, 'min_child_weight': 5}"
23,38,24,19,45,"{'max_depth': 9, 'min_child_weight': 6}"
18,5,10,11,50,"{'max_depth': 10, 'min_child_weight': 1}"
27,35,15,27,40,"{'max_depth': 10, 'min_child_weight': 2}"
12,30,21,5,48,"{'max_depth': 10, 'min_child_weight': 3}"
5,9,6,3,31,"{'max_depth': 10, 'min_child_weight': 4}"
31,44,28,31,52,"{'max_depth': 10, 'min_child_weight': 5}"
14,2,29,16,36,"{'max_depth': 10, 'min_child_weight': 6}"
20,27,2,11,53,"{'max_depth': 12, 'min_child_weight': 1}"
4,20,13,3,23,"{'max_depth': 12, 'min_child_weight': 2}"
11,36,22,5,44,"{'max_depth': 12, 'min_child_weight': 3}"
10,3,5,11,25,"{'max_depth': 12, 'min_child_weight': 4}"
2,16,14,2,13,"{'max_depth': 12, 'min_child_weight': 5}"
8,12,12,11,20,"{'max_depth': 12, 'min_child_weight': 6}"
