rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
52,50,53,52,2,"{'max_depth': 3, 'min_child_weight': 1}"
54,54,54,54,9,"{'max_depth': 3, 'min_child_weight': 2}"
50,53,49,50,4,"{'max_depth': 3, 'min_child_weight': 3}"
50,52,52,50,4,"{'max_depth': 3, 'min_child_weight': 4}"
49,51,51,49,8,"{'max_depth': 3, 'min_child_weight': 5}"
53,49,50,53,12,"{'max_depth': 3, 'min_child_weight': 6}"
46,47,45,45,7,"{'max_depth': 4, 'min_child_weight': 1}"
48,46,43,48,22,"{'max_depth': 4, 'min_child_weight': 2}"
47,48,44,45,10,"{'max_depth': 4, 'min_child_weight': 3}"
43,45,48,43,6,"{'max_depth': 4, 'min_child_weight': 4}"
45,44,46,45,1,"{'max_depth': 4, 'min_child_weight': 5}"
44,43,47,44,3,"{'max_depth': 4, 'min_child_weight': 6}"
40,37,37,39,41,"{'max_depth': 5, 'min_child_weight': 1}"
34,33,34,35,21,"{'max_depth': 5, 'min_child_weight': 2}"
37,38,41,38,30,"{'max_depth': 5, 'min_child_weight': 3}"
41,39,35,41,42,"{'max_depth': 5, 'min_child_weight': 4}"
42,31,42,42,46,"{'max_depth': 5, 'min_child_weight': 5}"
38,27,39,39,13,"{'max_depth': 5, 'min_child_weight': 6}"
32,28,13,32,36,"{'max_depth': 6, 'min_child_weight': 1}"
39,40,38,37,53,"{'max_depth': 6, 'min_child_weight': 2}"
14,36,25,13,32,"{'max_depth': 6, 'min_child_weight': 3}"
31,20,36,31,35,"{'max_depth': 6, 'min_child_weight': 4}"
24,41,40,27,20,"{'max_depth': 6, 'min_child_weight': 5}"
36,29,27,36,40,"{'max_depth': 6, 'min_child_weight': 6}"
26,25,18,24,39,"{'max_depth': 7, 'min_child_weight': 1}"
1,8,2,1,14,"{'max_depth': 7, 'min_child_weight': 2}"
4,6,8,4,24,"{'max_depth': 7, 'min_child_weight': 3}"
28,4,33,24,52,"{'max_depth': 7, 'min_child_weight': 4}"
9,15,12,13,17,"{'max_depth': 7, 'min_child_weight': 5}"
32,26,28,32,36,"{'max_depth': 7, 'min_child_weight': 6}"
11,30,21,8,43,"{'max_depth': 8, 'min_child_weight': 1}"
2,16,7,2,15,"{'max_depth': 8, 'min_child_weight': 2}"
27,2,1,27,28,"{'max_depth': 8, 'min_child_weight': 3}"
17,32,23,20,18,"{'max_depth': 8, 'min_child_weight': 4}"
14,1,6,13,32,"{'max_depth': 8, 'min_child_weight': 5}"
17,35,29,20,18,"{'max_depth': 8, 'min_child_weight': 6}"
16,19,10,8,49,"{'max_depth': 9, 'min_child_weight': 1}"
21,17,15,13,47,"{'max_depth': 9, 'min_child_weight': 2}"
35,13,24,32,54,"{'max_depth': 9, 'min_child_weight': 3}"
30,12,17,27,48,"{'max_depth': 9, 'min_child_weight': 4}"
6,42,31,5,16,"{'max_depth': 9, 'min_child_weight': 5}"
29,7,20,30,29,"{'max_depth': 9, 'min_child_weight': 6}"
19,21,3,13,38,"{'max_depth': 10, 'min_child_weight': 1}"
8,10,19,8,25,"{'max_depth': 10, 'min_child_weight': 2}"
7,24,16,5,31,"{'max_depth': 10, 'min_child_weight': 3}"
22,23,14,13,50,"{'max_depth': 10, 'min_child_weight': 4}"
10,14,26,13,26,"{'max_depth': 10, 'min_child_weight': 5}"
5,34,30,5,11,"{'max_depth': 10, 'min_child_weight': 6}"
25,3,5,20,51,"{'max_depth': 12, 'min_child_weight': 1}"
3,22,4,2,23,"{'max_depth': 12, 'min_child_weight': 2}"
11,11,11,8,43,"{'max_depth': 12, 'min_child_weight': 3}"
11,18,9,8,43,"{'max_depth': 12, 'min_child_weight': 4}"
20,9,22,20,27,"{'max_depth': 12, 'min_child_weight': 5}"
23,5,32,24,34,"{'max_depth': 12, 'min_child_weight': 6}"
