rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
86,37,97,67,86,"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}"
62,38,89,67,54,"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}"
64,7,70,61,70,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
91,91,80,96,78,"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}"
2,12,20,2,2,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
54,98,79,67,39,"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}"
56,43,100,83,26,"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}"
3,76,8,5,4,"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}"
14,84,25,18,9,"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}"
39,50,65,38,33,"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}"
80,4,84,32,89,"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}"
77,1,38,83,58,"{'reg_alpha': 0.001, 'reg_lambda': 0.001}"
43,45,46,67,18,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
89,2,23,94,77,"{'reg_alpha': 0.001, 'reg_lambda': 0.0}"
77,18,92,83,58,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
15,92,5,9,27,"{'reg_alpha': 0.001, 'reg_lambda': 0.3}"
39,87,76,38,33,"{'reg_alpha': 0.001, 'reg_lambda': 0.5}"
4,36,2,2,6,"{'reg_alpha': 0.001, 'reg_lambda': 0.7}"
17,20,28,24,13,"{'reg_alpha': 0.001, 'reg_lambda': 0.9}"
22,42,37,18,30,"{'reg_alpha': 0.001, 'reg_lambda': 1.0}"
62,23,3,67,54,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
32,53,40,18,61,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
23,71,44,32,14,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
19,69,30,61,5,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
39,55,64,38,33,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
27,10,94,30,31,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
72,70,42,90,41,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
37,86,13,30,46,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
56,79,85,61,52,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
76,56,82,38,85,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
6,16,34,13,7,"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}"
73,9,77,67,71,"{'reg_alpha': 0.0, 'reg_lambda': 0.001}"
71,46,58,96,19,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
15,11,48,9,27,"{'reg_alpha': 0.0, 'reg_lambda': 0.0}"
5,13,59,24,1,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
85,95,90,83,76,"{'reg_alpha': 0.0, 'reg_lambda': 0.3}"
81,15,87,77,74,"{'reg_alpha': 0.0, 'reg_lambda': 0.5}"
68,78,57,50,80,"{'reg_alpha': 0.0, 'reg_lambda': 0.7}"
9,81,35,9,11,"{'reg_alpha': 0.0, 'reg_lambda': 0.9}"
39,30,51,38,33,"{'reg_alpha': 0.0, 'reg_lambda': 1.0}"
52,25,1,38,65,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
1,94,4,1,3,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
98,73,78,98,95,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
52,93,19,38,65,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
47,63,61,38,48,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
9,77,49,9,11,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
21,99,14,24,24,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
30,47,24,24,44,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
68,83,88,50,80,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
54,58,16,67,39,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
11,67,7,6,21,"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}"
47,5,27,38,48,"{'reg_alpha': 0.3, 'reg_lambda': 0.001}"
100,100,99,98,99,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
59,88,32,50,67,"{'reg_alpha': 0.3, 'reg_lambda': 0.0}"
68,97,81,50,80,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
59,85,47,50,67,"{'reg_alpha': 0.3, 'reg_lambda': 0.3}"
83,29,71,67,83,"{'reg_alpha': 0.3, 'reg_lambda': 0.5}"
36,21,63,13,79,"{'reg_alpha': 0.3, 'reg_lambda': 0.7}"
11,52,11,6,21,"{'reg_alpha': 0.3, 'reg_lambda': 0.9}"
47,48,36,38,48,"{'reg_alpha': 0.3, 'reg_lambda': 1.0}"
87,19,9,61,91,"{'reg_alpha': 0.5, 'reg_lambda': 1e-05}"
90,14,66,83,87,"{'reg_alpha': 0.5, 'reg_lambda': 0.001}"
77,80,86,83,58,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
97,35,96,90,100,"{'reg_alpha': 0.5, 'reg_lambda': 0.0}"
51,62,98,77,25,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
19,26,33,13,29,"{'reg_alpha': 0.5, 'reg_lambda': 0.3}"
45,74,68,50,37,"{'reg_alpha': 0.5, 'reg_lambda': 0.5}"
95,28,53,94,94,"{'reg_alpha': 0.5, 'reg_lambda': 0.7}"
96,27,50,93,98,"{'reg_alpha': 0.5, 'reg_lambda': 0.9}"
25,82,72,38,15,"{'reg_alpha': 0.5, 'reg_lambda': 1.0}"
59,96,41,50,67,"{'reg_alpha': 0.7, 'reg_lambda': 1e-05}"
44,68,10,32,47,"{'reg_alpha': 0.7, 'reg_lambda': 0.001}"
18,59,22,32,10,"{'reg_alpha': 0.7, 'reg_lambda': 0.1}"
65,31,29,32,84,"{'reg_alpha': 0.7, 'reg_lambda': 0.0}"
56,64,6,61,52,"{'reg_alpha': 0.7, 'reg_lambda': 0.1}"
50,54,12,50,51,"{'reg_alpha': 0.7, 'reg_lambda': 0.3}"
35,40,62,32,32,"{'reg_alpha': 0.7, 'reg_lambda': 0.5}"
93,60,60,83,93,"{'reg_alpha': 0.7, 'reg_lambda': 0.7}"
81,66,45,77,74,"{'reg_alpha': 0.7, 'reg_lambda': 0.9}"
8,32,31,13,8,"{'reg_alpha': 0.7, 'reg_lambda': 1.0}"
66,61,74,77,56,"{'reg_alpha': 0.9, 'reg_lambda': 1e-05}"
45,57,95,50,37,"{'reg_alpha': 0.9, 'reg_lambda': 0.001}"
87,3,39,61,91,"{'reg_alpha': 0.9, 'reg_lambda': 0.1}"
73,22,17,67,71,"{'reg_alpha': 0.9, 'reg_lambda': 0.0}"
84,8,67,38,90,"{'reg_alpha': 0.9, 'reg_lambda': 0.1}"
24,6,54,13,42,"{'reg_alpha': 0.9, 'reg_lambda': 0.3}"
38,33,18,24,64,"{'reg_alpha': 0.9, 'reg_lambda': 0.5}"
26,39,75,18,43,"{'reg_alpha': 0.9, 'reg_lambda': 0.7}"
28,44,15,50,16,"{'reg_alpha': 0.9, 'reg_lambda': 0.9}"
94,51,93,77,97,"{'reg_alpha': 0.9, 'reg_lambda': 1.0}"
7,90,91,2,20,"{'reg_alpha': 1.0, 'reg_lambda': 1e-05}"
30,34,55,24,44,"{'reg_alpha': 1.0, 'reg_lambda': 0.001}"
99,41,56,100,96,"{'reg_alpha': 1.0, 'reg_lambda': 0.1}"
11,75,43,6,21,"{'reg_alpha': 1.0, 'reg_lambda': 0.0}"
28,89,83,50,16,"{'reg_alpha': 1.0, 'reg_lambda': 0.1}"
32,24,26,18,61,"{'reg_alpha': 1.0, 'reg_lambda': 0.3}"
92,72,73,90,88,"{'reg_alpha': 1.0, 'reg_lambda': 0.5}"
32,49,52,18,61,"{'reg_alpha': 1.0, 'reg_lambda': 0.7}"
73,65,21,67,71,"{'reg_alpha': 1.0, 'reg_lambda': 0.9}"
66,17,69,77,56,"{'reg_alpha': 1.0, 'reg_lambda': 1.0}"
