nohup: ignoring input
experiment: HeLa-S3 pseknc-new_rf
trainSet len:[X=62640,y=62640]
testSet len:[X=3654,y=3654]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 5, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=3654, TP=97, TN=3444, FP=36, FN=77; precision=0.729, recall=0.557
accuracy: (test=0.969) average_precision: (test=0.587) balanced_accuracy: (test=0.774) f1: (test=0.632) roc_auc: (test=0.895) 4.48s
[fit 2/34] END n_estimators=20; total=3654, TP=105, TN=3451, FP=29, FN=69; precision=0.784, recall=0.603
accuracy: (test=0.973) average_precision: (test=0.691) balanced_accuracy: (test=0.798) f1: (test=0.682) roc_auc: (test=0.917) 6.64s
[fit 3/34] END n_estimators=30; total=3654, TP=111, TN=3449, FP=31, FN=63; precision=0.782, recall=0.638
accuracy: (test=0.974) average_precision: (test=0.695) balanced_accuracy: (test=0.815) f1: (test=0.703) roc_auc: (test=0.913) 10.12s
[fit 4/34] END n_estimators=40; total=3654, TP=107, TN=3459, FP=21, FN=67; precision=0.836, recall=0.615
accuracy: (test=0.976) average_precision: (test=0.746) balanced_accuracy: (test=0.804) f1: (test=0.709) roc_auc: (test=0.929) 13.00s
[fit 5/34] END n_estimators=50; total=3654, TP=113, TN=3451, FP=29, FN=61; precision=0.796, recall=0.649
accuracy: (test=0.975) average_precision: (test=0.767) balanced_accuracy: (test=0.821) f1: (test=0.715) roc_auc: (test=0.934) 17.43s
[fit 6/34] END n_estimators=60; total=3654, TP=110, TN=3450, FP=30, FN=64; precision=0.786, recall=0.632
accuracy: (test=0.974) average_precision: (test=0.753) balanced_accuracy: (test=0.812) f1: (test=0.701) roc_auc: (test=0.935) 20.76s
[fit 7/34] END n_estimators=70; total=3654, TP=108, TN=3453, FP=27, FN=66; precision=0.800, recall=0.621
accuracy: (test=0.975) average_precision: (test=0.760) balanced_accuracy: (test=0.806) f1: (test=0.699) roc_auc: (test=0.941) 24.11s
[fit 8/34] END n_estimators=80; total=3654, TP=110, TN=3459, FP=21, FN=64; precision=0.840, recall=0.632
accuracy: (test=0.977) average_precision: (test=0.769) balanced_accuracy: (test=0.813) f1: (test=0.721) roc_auc: (test=0.937) 27.34s
