nohup: ignoring input
experiment: HeLa-S3 tpcp_rf
trainSet len:[X=62640,y=62640]
testSet len:[X=3654,y=3654]
第一次
{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': 5, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}
Fitting, totalling 34 fits
[fit 1/34] END n_estimators=10; total=3654, TP=103, TN=3425, FP=55, FN=71; precision=0.652, recall=0.592
accuracy: (test=0.966) average_precision: (test=0.609) balanced_accuracy: (test=0.788) f1: (test=0.620) roc_auc: (test=0.887) 4.49s
[fit 2/34] END n_estimators=20; total=3654, TP=109, TN=3448, FP=32, FN=65; precision=0.773, recall=0.626
accuracy: (test=0.973) average_precision: (test=0.697) balanced_accuracy: (test=0.809) f1: (test=0.692) roc_auc: (test=0.920) 7.52s
[fit 3/34] END n_estimators=30; total=3654, TP=108, TN=3451, FP=29, FN=66; precision=0.788, recall=0.621
accuracy: (test=0.974) average_precision: (test=0.719) balanced_accuracy: (test=0.806) f1: (test=0.695) roc_auc: (test=0.929) 9.69s
[fit 4/34] END n_estimators=40; total=3654, TP=109, TN=3445, FP=35, FN=65; precision=0.757, recall=0.626
accuracy: (test=0.973) average_precision: (test=0.714) balanced_accuracy: (test=0.808) f1: (test=0.686) roc_auc: (test=0.911) 12.89s
[fit 5/34] END n_estimators=50; total=3654, TP=111, TN=3450, FP=30, FN=63; precision=0.787, recall=0.638
accuracy: (test=0.975) average_precision: (test=0.731) balanced_accuracy: (test=0.815) f1: (test=0.705) roc_auc: (test=0.925) 15.61s
[fit 6/34] END n_estimators=60; total=3654, TP=117, TN=3448, FP=32, FN=57; precision=0.785, recall=0.672
accuracy: (test=0.976) average_precision: (test=0.748) balanced_accuracy: (test=0.832) f1: (test=0.724) roc_auc: (test=0.927) 14.31s
[fit 7/34] END n_estimators=70; total=3654, TP=114, TN=3455, FP=25, FN=60; precision=0.820, recall=0.655
accuracy: (test=0.977) average_precision: (test=0.743) balanced_accuracy: (test=0.824) f1: (test=0.728) roc_auc: (test=0.924) 18.58s
[fit 8/34] END n_estimators=80; total=3654, TP=113, TN=3456, FP=24, FN=61; precision=0.825, recall=0.649
