rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
34,98,98,34,1,"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}"
87,93,95,87,87,"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}"
38,58,82,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
34,98,98,34,1,"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}"
38,65,87,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
38,54,66,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}"
38,65,71,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}"
38,75,81,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}"
38,39,51,34,38,"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}"
1,20,35,1,5,"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}"
87,93,93,87,87,"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}"
87,96,96,87,87,"{'reg_alpha': 0.001, 'reg_lambda': 0.001}"
38,80,90,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
87,97,97,87,87,"{'reg_alpha': 0.001, 'reg_lambda': 0.0}"
38,80,91,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
38,75,77,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.3}"
38,65,71,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.5}"
38,58,61,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.7}"
38,39,50,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 0.9}"
38,14,23,34,38,"{'reg_alpha': 0.001, 'reg_lambda': 1.0}"
38,4,6,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
38,4,6,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
38,29,36,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
38,4,6,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
38,24,24,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
38,29,27,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
38,39,58,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
38,50,65,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
38,28,47,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
1,79,89,1,5,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
34,98,98,34,1,"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}"
87,93,94,87,87,"{'reg_alpha': 0.0, 'reg_lambda': 0.001}"
38,58,82,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
34,1,92,34,1,"{'reg_alpha': 0.0, 'reg_lambda': 0.0}"
38,65,87,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
38,58,76,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.3}"
38,65,71,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.5}"
38,65,70,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.7}"
38,39,51,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 0.9}"
38,20,34,34,38,"{'reg_alpha': 0.0, 'reg_lambda': 1.0}"
38,9,15,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
38,4,6,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
38,29,36,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
38,2,1,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
38,24,24,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
38,29,27,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
38,50,64,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
1,54,75,1,5,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
1,45,63,1,5,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
38,73,85,34,38,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
38,39,48,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}"
38,24,19,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 0.001}"
38,17,16,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
38,29,26,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 0.0}"
38,29,38,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 0.1}"
1,39,46,1,5,"{'reg_alpha': 0.3, 'reg_lambda': 0.3}"
38,29,39,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 0.5}"
1,65,74,1,5,"{'reg_alpha': 0.3, 'reg_lambda': 0.7}"
1,64,78,1,5,"{'reg_alpha': 0.3, 'reg_lambda': 0.9}"
38,36,42,34,38,"{'reg_alpha': 0.3, 'reg_lambda': 1.0}"
1,24,31,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 1e-05}"
38,17,18,34,38,"{'reg_alpha': 0.5, 'reg_lambda': 0.001}"
1,75,69,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
38,17,22,34,38,"{'reg_alpha': 0.5, 'reg_lambda': 0.0}"
1,75,62,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 0.1}"
1,58,80,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 0.3}"
1,58,67,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 0.5}"
38,45,55,34,38,"{'reg_alpha': 0.5, 'reg_lambda': 0.7}"
1,52,45,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 0.9}"
1,45,41,1,5,"{'reg_alpha': 0.5, 'reg_lambda': 1.0}"
1,12,10,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 1e-05}"
1,54,68,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.001}"
1,65,79,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.1}"
1,12,11,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.0}"
38,54,59,34,38,"{'reg_alpha': 0.7, 'reg_lambda': 0.1}"
1,20,29,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.3}"
1,73,86,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.5}"
1,52,57,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.7}"
1,89,54,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 0.9}"
1,87,33,1,5,"{'reg_alpha': 0.7, 'reg_lambda': 1.0}"
1,36,43,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 1e-05}"
1,45,49,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 0.001}"
1,10,12,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 0.1}"
1,36,43,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 0.0}"
1,10,12,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 0.1}"
1,45,56,1,5,"{'reg_alpha': 0.9, 'reg_lambda': 0.3}"
92,82,3,87,92,"{'reg_alpha': 0.9, 'reg_lambda': 0.5}"
92,86,40,87,92,"{'reg_alpha': 0.9, 'reg_lambda': 0.7}"
92,82,4,87,92,"{'reg_alpha': 0.9, 'reg_lambda': 0.9}"
92,90,53,87,92,"{'reg_alpha': 0.9, 'reg_lambda': 1.0}"
1,14,17,1,5,"{'reg_alpha': 1.0, 'reg_lambda': 1e-05}"
1,14,20,1,5,"{'reg_alpha': 1.0, 'reg_lambda': 0.001}"
1,8,14,1,5,"{'reg_alpha': 1.0, 'reg_lambda': 0.1}"
1,20,30,1,5,"{'reg_alpha': 1.0, 'reg_lambda': 0.0}"
38,3,2,34,38,"{'reg_alpha': 1.0, 'reg_lambda': 0.1}"
92,84,5,87,92,"{'reg_alpha': 1.0, 'reg_lambda': 0.3}"
92,87,32,87,92,"{'reg_alpha': 1.0, 'reg_lambda': 0.5}"
92,92,84,87,92,"{'reg_alpha': 1.0, 'reg_lambda': 0.7}"
92,91,60,87,92,"{'reg_alpha': 1.0, 'reg_lambda': 0.9}"
92,85,21,87,92,"{'reg_alpha': 1.0, 'reg_lambda': 1.0}"
