rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
63,2,3,46,63,"{'reg_alpha': 1e-05, 'reg_lambda': 1e-05}"
20,6,15,28,20,"{'reg_alpha': 1e-05, 'reg_lambda': 0.001}"
1,11,8,1,1,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
80,3,4,68,80,"{'reg_alpha': 1e-05, 'reg_lambda': 0.0}"
1,14,11,1,1,"{'reg_alpha': 1e-05, 'reg_lambda': 0.1}"
10,25,21,9,10,"{'reg_alpha': 1e-05, 'reg_lambda': 0.3}"
39,86,44,9,39,"{'reg_alpha': 1e-05, 'reg_lambda': 0.5}"
46,31,32,46,46,"{'reg_alpha': 1e-05, 'reg_lambda': 0.7}"
31,39,35,28,31,"{'reg_alpha': 1e-05, 'reg_lambda': 0.9}"
40,40,38,28,40,"{'reg_alpha': 1e-05, 'reg_lambda': 1.0}"
6,7,14,28,6,"{'reg_alpha': 0.001, 'reg_lambda': 1e-05}"
10,16,13,9,10,"{'reg_alpha': 0.001, 'reg_lambda': 0.001}"
1,10,5,1,1,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
22,8,16,46,22,"{'reg_alpha': 0.001, 'reg_lambda': 0.0}"
31,15,6,28,31,"{'reg_alpha': 0.001, 'reg_lambda': 0.1}"
23,26,24,9,23,"{'reg_alpha': 0.001, 'reg_lambda': 0.3}"
31,87,48,28,31,"{'reg_alpha': 0.001, 'reg_lambda': 0.5}"
31,35,41,28,31,"{'reg_alpha': 0.001, 'reg_lambda': 0.7}"
7,45,46,1,7,"{'reg_alpha': 0.001, 'reg_lambda': 0.9}"
40,40,38,28,40,"{'reg_alpha': 0.001, 'reg_lambda': 1.0}"
10,19,20,9,10,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
23,17,18,9,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
23,28,26,9,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
10,19,22,9,10,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
23,22,27,9,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
10,42,49,9,10,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
40,32,36,28,40,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
62,30,34,28,62,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
67,47,55,68,67,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
46,51,53,46,46,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
63,4,2,46,63,"{'reg_alpha': 0.0, 'reg_lambda': 1e-05}"
20,5,7,28,20,"{'reg_alpha': 0.0, 'reg_lambda': 0.001}"
1,11,8,1,1,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
80,1,1,68,80,"{'reg_alpha': 0.0, 'reg_lambda': 0.0}"
1,11,8,1,1,"{'reg_alpha': 0.0, 'reg_lambda': 0.1}"
10,24,19,9,10,"{'reg_alpha': 0.0, 'reg_lambda': 0.3}"
10,85,47,9,10,"{'reg_alpha': 0.0, 'reg_lambda': 0.5}"
31,34,40,28,31,"{'reg_alpha': 0.0, 'reg_lambda': 0.7}"
7,44,45,1,7,"{'reg_alpha': 0.0, 'reg_lambda': 0.9}"
46,43,42,46,46,"{'reg_alpha': 0.0, 'reg_lambda': 1.0}"
23,18,17,9,23,"{'reg_alpha': 0.1, 'reg_lambda': 1e-05}"
31,9,12,28,31,"{'reg_alpha': 0.1, 'reg_lambda': 0.001}"
23,23,28,9,23,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
10,19,22,9,10,"{'reg_alpha': 0.1, 'reg_lambda': 0.0}"
7,27,25,1,7,"{'reg_alpha': 0.1, 'reg_lambda': 0.1}"
10,46,43,9,10,"{'reg_alpha': 0.1, 'reg_lambda': 0.3}"
40,32,36,28,40,"{'reg_alpha': 0.1, 'reg_lambda': 0.5}"
46,29,31,46,46,"{'reg_alpha': 0.1, 'reg_lambda': 0.7}"
46,50,52,46,46,"{'reg_alpha': 0.1, 'reg_lambda': 0.9}"
46,51,53,46,46,"{'reg_alpha': 0.1, 'reg_lambda': 1.0}"
23,36,30,9,23,"{'reg_alpha': 0.3, 'reg_lambda': 1e-05}"
