rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
1,20,104,84,1,"{'max_depth': -1, 'num_leaves': 221}"
1,138,133,84,1,"{'max_depth': -1, 'num_leaves': 231}"
1,42,15,84,1,"{'max_depth': -1, 'num_leaves': 241}"
87,14,10,1,87,"{'max_depth': -1, 'num_leaves': 251}"
1,33,119,84,1,"{'max_depth': -1, 'num_leaves': 261}"
87,87,157,1,87,"{'max_depth': -1, 'num_leaves': 271}"
87,132,131,1,87,"{'max_depth': -1, 'num_leaves': 281}"
1,102,139,84,1,"{'max_depth': -1, 'num_leaves': 291}"
1,168,129,84,1,"{'max_depth': -1, 'num_leaves': 301}"
87,97,85,1,87,"{'max_depth': -1, 'num_leaves': 311}"
1,143,80,84,1,"{'max_depth': -1, 'num_leaves': 321}"
1,151,142,84,1,"{'max_depth': -1, 'num_leaves': 331}"
87,169,16,1,87,"{'max_depth': -1, 'num_leaves': 341}"
1,79,108,84,1,"{'max_depth': 0, 'num_leaves': 221}"
1,159,96,84,1,"{'max_depth': 0, 'num_leaves': 231}"
87,103,66,1,87,"{'max_depth': 0, 'num_leaves': 241}"
1,81,33,84,1,"{'max_depth': 0, 'num_leaves': 251}"
87,11,114,1,87,"{'max_depth': 0, 'num_leaves': 261}"
87,73,84,1,87,"{'max_depth': 0, 'num_leaves': 271}"
1,164,123,84,1,"{'max_depth': 0, 'num_leaves': 281}"
1,150,34,84,1,"{'max_depth': 0, 'num_leaves': 291}"
87,133,144,1,87,"{'max_depth': 0, 'num_leaves': 301}"
87,152,6,1,87,"{'max_depth': 0, 'num_leaves': 311}"
1,167,151,84,1,"{'max_depth': 0, 'num_leaves': 321}"
1,26,69,84,1,"{'max_depth': 0, 'num_leaves': 331}"
87,165,60,1,87,"{'max_depth': 0, 'num_leaves': 341}"
1,36,79,84,1,"{'max_depth': 3, 'num_leaves': 221}"
1,40,136,84,1,"{'max_depth': 3, 'num_leaves': 231}"
1,83,154,84,1,"{'max_depth': 3, 'num_leaves': 241}"
87,39,95,1,87,"{'max_depth': 3, 'num_leaves': 251}"
87,78,99,1,87,"{'max_depth': 3, 'num_leaves': 261}"
87,98,102,1,87,"{'max_depth': 3, 'num_leaves': 271}"
1,5,103,84,1,"{'max_depth': 3, 'num_leaves': 281}"
87,49,52,1,87,"{'max_depth': 3, 'num_leaves': 291}"
1,74,146,84,1,"{'max_depth': 3, 'num_leaves': 301}"
1,50,124,84,1,"{'max_depth': 3, 'num_leaves': 311}"
87,88,54,1,87,"{'max_depth': 3, 'num_leaves': 321}"
1,10,64,84,1,"{'max_depth': 3, 'num_leaves': 331}"
87,30,130,1,87,"{'max_depth': 3, 'num_leaves': 341}"
1,72,169,84,1,"{'max_depth': 4, 'num_leaves': 221}"
87,123,57,1,87,"{'max_depth': 4, 'num_leaves': 231}"
87,56,72,1,87,"{'max_depth': 4, 'num_leaves': 241}"
87,158,23,1,87,"{'max_depth': 4, 'num_leaves': 251}"
87,2,42,1,87,"{'max_depth': 4, 'num_leaves': 261}"
87,4,14,1,87,"{'max_depth': 4, 'num_leaves': 271}"
87,65,20,1,87,"{'max_depth': 4, 'num_leaves': 281}"
87,141,74,1,87,"{'max_depth': 4, 'num_leaves': 291}"
87,92,147,1,87,"{'max_depth': 4, 'num_leaves': 301}"
87,69,21,1,87,"{'max_depth': 4, 'num_leaves': 311}"
87,59,22,1,87,"{'max_depth': 4, 'num_leaves': 321}"
87,55,167,1,87,"{'max_depth': 4, 'num_leaves': 331}"
87,124,28,1,87,"{'max_depth': 4, 'num_leaves': 341}"
87,67,50,1,87,"{'max_depth': 5, 'num_leaves': 221}"
1,77,115,84,1,"{'max_depth': 5, 'num_leaves': 231}"
87,86,75,1,87,"{'max_depth': 5, 'num_leaves': 241}"
1,53,126,84,1,"{'max_depth': 5, 'num_leaves': 251}"
1,90,88,84,1,"{'max_depth': 5, 'num_leaves': 261}"
1,82,140,84,1,"{'max_depth': 5, 'num_leaves': 271}"
1,130,92,84,1,"{'max_depth': 5, 'num_leaves': 281}"
1,125,51,84,1,"{'max_depth': 5, 'num_leaves': 291}"
1,112,137,84,1,"{'max_depth': 5, 'num_leaves': 301}"
1,110,117,84,1,"{'max_depth': 5, 'num_leaves': 311}"
1,163,141,84,1,"{'max_depth': 5, 'num_leaves': 321}"
1,37,160,84,1,"{'max_depth': 5, 'num_leaves': 331}"
87,142,38,1,87,"{'max_depth': 5, 'num_leaves': 341}"
87,27,135,1,87,"{'max_depth': 6, 'num_leaves': 221}"
1,6,78,84,1,"{'max_depth': 6, 'num_leaves': 231}"
87,148,116,1,87,"{'max_depth': 6, 'num_leaves': 241}"
87,106,46,1,87,"{'max_depth': 6, 'num_leaves': 251}"
87,22,37,1,87,"{'max_depth': 6, 'num_leaves': 261}"
1,34,13,84,1,"{'max_depth': 6, 'num_leaves': 271}"
87,89,166,1,87,"{'max_depth': 6, 'num_leaves': 281}"
87,119,73,1,87,"{'max_depth': 6, 'num_leaves': 291}"
87,111,110,1,87,"{'max_depth': 6, 'num_leaves': 301}"
1,61,127,84,1,"{'max_depth': 6, 'num_leaves': 311}"
87,114,148,1,87,"{'max_depth': 6, 'num_leaves': 321}"
87,47,25,1,87,"{'max_depth': 6, 'num_leaves': 331}"
87,101,12,1,87,"{'max_depth': 6, 'num_leaves': 341}"
1,41,111,84,1,"{'max_depth': 7, 'num_leaves': 221}"
1,43,132,84,1,"{'max_depth': 7, 'num_leaves': 231}"
1,137,156,84,1,"{'max_depth': 7, 'num_leaves': 241}"
1,93,161,84,1,"{'max_depth': 7, 'num_leaves': 251}"
1,120,76,84,1,"{'max_depth': 7, 'num_leaves': 261}"
1,105,163,84,1,"{'max_depth': 7, 'num_leaves': 271}"
1,38,150,84,1,"{'max_depth': 7, 'num_leaves': 281}"
87,129,125,1,87,"{'max_depth': 7, 'num_leaves': 291}"
1,118,101,84,1,"{'max_depth': 7, 'num_leaves': 301}"
1,144,149,84,1,"{'max_depth': 7, 'num_leaves': 311}"
1,32,77,84,1,"{'max_depth': 7, 'num_leaves': 321}"
1,155,67,84,1,"{'max_depth': 7, 'num_leaves': 331}"
1,94,134,84,1,"{'max_depth': 7, 'num_leaves': 341}"
87,162,58,1,87,"{'max_depth': 8, 'num_leaves': 221}"
87,23,18,1,87,"{'max_depth': 8, 'num_leaves': 231}"
1,76,61,84,1,"{'max_depth': 8, 'num_leaves': 241}"
87,51,29,1,87,"{'max_depth': 8, 'num_leaves': 251}"
87,54,68,1,87,"{'max_depth': 8, 'num_leaves': 261}"
87,29,26,1,87,"{'max_depth': 8, 'num_leaves': 271}"
87,18,47,1,87,"{'max_depth': 8, 'num_leaves': 281}"
87,75,107,1,87,"{'max_depth': 8, 'num_leaves': 291}"
87,108,43,1,87,"{'max_depth': 8, 'num_leaves': 301}"
87,131,138,1,87,"{'max_depth': 8, 'num_leaves': 311}"
87,19,27,1,87,"{'max_depth': 8, 'num_leaves': 321}"
87,71,8,1,87,"{'max_depth': 8, 'num_leaves': 331}"
87,15,2,1,87,"{'max_depth': 8, 'num_leaves': 341}"
87,1,5,1,87,"{'max_depth': 9, 'num_leaves': 221}"
1,109,109,84,1,"{'max_depth': 9, 'num_leaves': 231}"
1,68,65,84,1,"{'max_depth': 9, 'num_leaves': 241}"
1,160,120,84,1,"{'max_depth': 9, 'num_leaves': 251}"
1,99,56,84,1,"{'max_depth': 9, 'num_leaves': 261}"
1,161,159,84,1,"{'max_depth': 9, 'num_leaves': 271}"
1,146,98,84,1,"{'max_depth': 9, 'num_leaves': 281}"
1,17,128,84,1,"{'max_depth': 9, 'num_leaves': 291}"
1,35,59,84,1,"{'max_depth': 9, 'num_leaves': 301}"
1,115,81,84,1,"{'max_depth': 9, 'num_leaves': 311}"
1,134,145,84,1,"{'max_depth': 9, 'num_leaves': 321}"
1,63,70,84,1,"{'max_depth': 9, 'num_leaves': 331}"
87,166,62,1,87,"{'max_depth': 9, 'num_leaves': 341}"
87,28,9,1,87,"{'max_depth': 10, 'num_leaves': 221}"
87,147,83,1,87,"{'max_depth': 10, 'num_leaves': 231}"
87,126,87,1,87,"{'max_depth': 10, 'num_leaves': 241}"
87,66,17,1,87,"{'max_depth': 10, 'num_leaves': 251}"
87,80,164,1,87,"{'max_depth': 10, 'num_leaves': 261}"
87,84,35,1,87,"{'max_depth': 10, 'num_leaves': 271}"
87,113,1,1,87,"{'max_depth': 10, 'num_leaves': 281}"
87,57,3,1,87,"{'max_depth': 10, 'num_leaves': 291}"
87,58,93,1,87,"{'max_depth': 10, 'num_leaves': 301}"
87,95,165,1,87,"{'max_depth': 10, 'num_leaves': 311}"
87,104,11,1,87,"{'max_depth': 10, 'num_leaves': 321}"
87,100,7,1,87,"{'max_depth': 10, 'num_leaves': 331}"
87,117,49,1,87,"{'max_depth': 10, 'num_leaves': 341}"
1,116,63,84,1,"{'max_depth': 11, 'num_leaves': 221}"
1,156,86,84,1,"{'max_depth': 11, 'num_leaves': 231}"
87,107,71,1,87,"{'max_depth': 11, 'num_leaves': 241}"
1,139,45,84,1,"{'max_depth': 11, 'num_leaves': 251}"
1,8,24,84,1,"{'max_depth': 11, 'num_leaves': 261}"
1,52,100,84,1,"{'max_depth': 11, 'num_leaves': 271}"
1,121,113,84,1,"{'max_depth': 11, 'num_leaves': 281}"
87,149,106,1,87,"{'max_depth': 11, 'num_leaves': 291}"
1,62,162,84,1,"{'max_depth': 11, 'num_leaves': 301}"
1,12,94,84,1,"{'max_depth': 11, 'num_leaves': 311}"
1,64,121,84,1,"{'max_depth': 11, 'num_leaves': 321}"
1,70,90,84,1,"{'max_depth': 11, 'num_leaves': 331}"
1,16,48,84,1,"{'max_depth': 11, 'num_leaves': 341}"
87,60,153,1,87,"{'max_depth': 12, 'num_leaves': 221}"
